=== Time stamp ===
[198.06s -> 200.68s] 所以全臺都有收到國家級警報
[208.10s -> 210.60s] 因為臺灣東部就是一個地震發生
[210.60s -> 213.14s] 大概70%的地震都發生在臺灣東部這邊
[213.14s -> 214.88s] 所以我們還是提醒民眾
[214.88s -> 216.92s] 可能在三天以內還是要注意
[216.92s -> 223.86s] 可能這個區域還是有規模5到5.5之間的預診會發生
[223.86s -> 225.34s] 國家級警報狂嗓
[225.34s -> 228.06s] 眼前所見的東西都開始左右搖擺
[228.06s -> 230.86s] 天花板的吊燈也晃得讓人心驚
[230.86s -> 234.10s] 玉里鎮路邊的一支電線桿也被震到傾斜
[234.10s -> 236.08s] 索性臺電派員勘查後
[236.08s -> 237.90s] 確認沒有安全危害
[238.10s -> 251.74s] 地牛翻身雙北也有感
[251.74s -> 253.50s] 北捷一度短暫停駛
[253.50s -> 255.24s] 確認設備無異常後
[255.24s -> 263.20s] 全線隨即恢復正常形勢
[263.20s -> 265.84s] 花蓮火車站臺鐵列車441次
[265.84s -> 268.08s] 也因為地震誤點14分鐘
[268.08s -> 270.30s] 各級列車因為地震慢行關係
[270.30s -> 271.84s] 都有延誤情形
[271.84s -> 273.92s] 但這對大部分花蓮人來說
[273.92s -> 275.46s] 早已習以為常
[275.46s -> 276.72s] 朋友打電話來
[276.72s -> 277.92s] 有有這樣慢一點
[277.92s -> 280.54s] 因為我們花蓮人我都習慣了
[280.54s -> 281.74s] 氣象署提醒
[281.74s -> 283.64s] 未來三天還是有可能出現
[283.64s -> 284.98s] 餘震的情形
[284.98s -> 287.72s] 民眾對安全的警覺仍不可鬆懈
[287.72s -> 289.78s] 前往山區也要留意可能發生
[289.78s -> 291.14s] 攤販落實
[291.14s -> 292.28s] 公視新聞 溫家凱
[292.28s -> 293.24s] 莊志誠 薛宜嘉
[293.24s -> 294.38s] 朱鳳之中 建剛
[294.38s -> 295.28s] 綜合報導
[298.08s -> 300.08s] 海神宮有三名男子
[300.08s -> 303.20s] 相約到屏東三地門山區
[303.20s -> 305.08s] 溯溪的汐水祕境
[305.08s -> 306.68s] 海神宮
[306.68s -> 310.76s] 卻不慎發生了溺水的意外
[310.76s -> 313.24s] 警消貨爆後趕往救人
[313.24s -> 316.64s] 而救起時三人都沒有了呼吸心跳
[316.64s -> 319.76s] 最後仍送一不至
[319.76s -> 323.48s] 由於海神宮水位高低落差大
[323.48s -> 325.64s] 暗藏危險
[325.64s -> 328.08s] 近五年來共有六個人
[328.08s -> 330.44s] 溺水死亡
[330.44s -> 333.20s] 而至於為何三人同時溺水
[333.20s -> 339.34s] 仍待檢警進一步釐清
[339.34s -> 341.00s] 專任人員從上游臺這單架
[341.00s -> 342.28s] 將溺水民眾運出
[342.28s -> 344.78s] 只是都已經沒有呼吸心跳
[344.78s -> 346.20s] 等一下 等一下
[346.20s -> 347.54s] 我要先上去 我要先上
[347.54s -> 349.90s] 意外發生在十一號下午三點多
[349.90s -> 352.20s] 屏東三地門鄉知名汐水祕境
[352.20s -> 355.12s] 海神宮傳出有民眾發生溺水意外
[355.12s -> 357.30s] 由於事發地點在最上層的溪流
[357.30s -> 358.08s] 距離停車場
[358.08s -> 359.80s] 要往上步行約半小時
[359.80s -> 362.08s] 救援人員走在崎嶇的地形
[362.08s -> 364.92s] 還得涉水過河增加救援難度
[364.92s -> 367.24s] 我們上去的時候就看到兩個人
[367.24s -> 369.96s] 一開始我們一直以為是他們在抓
[369.96s -> 371.92s] 因為那裡有一個雀磨
[371.92s -> 375.80s] 所以他們一直在走
[375.80s -> 377.24s] 經過約一小時的搜救
[377.24s -> 378.64s] 找到三名溺水男子
[378.64s -> 381.50s] 只是當下三人都已經失去生命跡象
[381.50s -> 385.16s] 我們總共有十幾 一車十七人來前往
[385.16s -> 388.04s] 那我們在十六點二十五分的時候
[388.08s -> 393.84s] 就有將三名的溺者先把他救起
[393.84s -> 398.08s] 那先來確認目前的狀況是有三名的溺者
[398.08s -> 399.92s] 呈現O卡的狀態
[399.92s -> 402.12s] 根據瞭解三名死者為朋友關係
[402.12s -> 404.24s] 都是高雄人 難得一起休假
[404.24s -> 406.84s] 相約到海神宮最上層溪流溪水
[406.84s -> 407.92s] 卻不幸溺斃
[407.92s -> 410.56s] 海神宮是當地知名的溯溪祕境
[410.56s -> 412.12s] 但水位高低落差大
[412.12s -> 414.92s] 有好幾處大小深潭 暗藏危險
[414.92s -> 416.00s] 根據消防局統計
[416.00s -> 417.92s] 近五年共造成六人溺水之事
[418.08s -> 420.08s] 為死亡的悲劇 相公所表示
[420.08s -> 422.48s] 因為海神宮為私人土地管理困難
[422.48s -> 425.44s] 只能設立告示牌提醒民眾水深危險
[425.44s -> 427.84s] 目前三名死者都已經暫時被安置
[427.84s -> 429.24s] 在當地的殯儀館
[429.24s -> 431.08s] 也通知家屬前往認屍
[431.08s -> 433.80s] 至於死亡原因有待檢警進一步調查
[433.80s -> 438.32s] 釐清 公視新聞 借為人 吳俐昌綜合報導
[438.32s -> 441.76s] 台鐵又傳出了旅客暴力
[441.76s -> 443.80s] 昨天臺北松山站
[443.80s -> 447.36s] 有一名酒醉男子臥倒在月臺
[447.36s -> 449.36s] 戰務人員前往關切
[449.36s -> 452.32s] 卻遭到男子出手攻擊
[452.32s -> 456.04s] 造成眼睛瘀傷送醫
[456.04s -> 461.72s] 而這名男子也被鐵路警察當場逮捕
[461.72s -> 463.20s] 穿著藍色上衣的男子
[463.20s -> 465.00s] 對戰務人員拳打腳踢
[465.00s -> 466.40s] 雙方開始扭打
[466.40s -> 468.48s] 起因是因為他醉倒在月臺
[468.48s -> 469.80s] 戰務員過來關心
[469.80s -> 472.28s] 竟然就被攻擊打到眼睛瘀青
[472.28s -> 474.16s] 鐵路警察局南港派出所
[474.16s -> 476.72s] 接獲臺鐵松山站通報
[476.72s -> 477.36s] 一名戰務人員
[477.36s -> 479.36s] 在北上月臺十二車處
[479.36s -> 482.60s] 建議酒醉旅客倒臥便上前關心
[482.60s -> 485.80s] 卻遭該酒醉旅客徒手迴旋
[485.80s -> 487.52s] 致其右眼欲清
[487.52s -> 489.12s] 鐵路警察獲報到現場
[489.12s -> 490.64s] 將該名旅客因傷害罪
[490.64s -> 492.44s] 現行犯逮捕到案
[492.44s -> 494.32s] 而臺鐵公司也發出聲明
[494.32s -> 496.12s] 嚴正譴責暴力行為
[496.12s -> 498.20s] 並已經啟動法律協助機制
[498.20s -> 500.36s] 協助受害同仁捍衛權益
[500.36s -> 502.60s] 強調對暴力零容忍
[502.60s -> 504.60s] 臺鐵產業工會則是痛批
[504.60s -> 506.72s] 譴責暴力已經無濟於事
[506.72s -> 508.28s] 把矛頭指向交通部
[508.28s -> 509.68s] 只顧護航酬庸
[509.68s -> 511.72s] 沒空解決臺鐵安全
[528.36s -> 529.36s] 臺鐵產工指出
[529.36s -> 530.24s] 五月二十二號
[530.24s -> 532.36s] 一天發生多起暴力事件後
[532.36s -> 534.28s] 臺鐵公司提出護車專案
[534.28s -> 535.80s] 以及提高見景率
[535.80s -> 536.68s] 是敷衍社會
[536.68s -> 537.80s] 的做法
[537.80s -> 539.56s] 要求交通部長陳士凱
[539.56s -> 541.76s] 儘速回應產工提出的解決
[541.76s -> 544.20s] 長期鐵路暴力 增并保全
[544.20s -> 545.60s] 補足鐵警人力
[545.60s -> 548.72s] 以及密錄器合理使用規範的三大訴求
[548.72s -> 550.60s] 公視新聞 薛宜嘉 程修林
[550.60s -> 554.20s] 劉璇綜合報導
[554.20s -> 560.20s] 毒爆時間來幹到 中國時報是 有議員發現
[560.20s -> 564.72s] 臺北市一點四萬多戶社會住宅當中
[564.72s -> 566.40s] 只有大龍洞社宅
[566.68s -> 569.92s] 四十五戶有配設冷氣
[569.92s -> 573.24s] 讓住戶是抱怨連連
[573.24s -> 576.04s] 臺北市長蔣萬安承諾
[576.04s -> 583.36s] 未來新建的社宅會加裝冷氣
[583.36s -> 587.48s] 再來看到自由時報是報導
[587.48s -> 589.32s] 美國洛杉磯爆發了
[589.32s -> 594.28s] 反川普政府移民政策抗議衝突
[594.28s -> 595.80s] 洛杉磯市長宣佈
[595.80s -> 596.52s] 自由時報是報導美國洛杉磯爆發了反川普政府移民政策抗議衝突
[596.52s -> 601.36s] 自十日起 部分地區管監實施宵禁
[601.36s -> 608.60s] 以制止搶劫等破壞的行為
[608.60s -> 610.68s] 聯合報是提到了
[610.68s -> 614.08s] 為了要留住住院主治醫師
[614.08s -> 616.28s] 健保署昨天首度討論
[616.28s -> 620.20s] 醫師加班費所得睡眠稅措施
[620.20s -> 624.64s] 以總工時的百分之五十為上限
[624.64s -> 630.76s] 預計新制於明年報稅時使用
[630.76s -> 633.88s] 而看完報紙重點繼續來關心
[633.88s -> 636.64s] 香港國安處公告
[636.64s -> 640.76s] 由於台灣開發的手遊逆統戰
[640.76s -> 647.76s] 因為涉及鼓吹港獨台獨予以禁止
[647.76s -> 652.32s] 不管是分享或下載都可能會觸犯國安法
[652.32s -> 652.76s] 不管是分享或下載都可能會觸犯國安法
[652.76s -> 653.28s] 不管是分享或下載都可能會觸犯國安法
[653.28s -> 653.76s] 但是國安法是一個很重要的一項
[653.76s -> 653.84s] 但是國安法是一個很重要的一項
[653.84s -> 654.10s] 但是國安法是一個很重要的一項
[654.10s -> 654.40s] 但是國安法是一個很重要的一項
[654.40s -> 666.94s] 但是也因此讓這款遊戲登上熱搜
[666.94s -> 669.72s] 可以透過簡體中文搭配日語發音宣傳
[669.72s -> 672.60s] 由台灣團隊開發的手機遊戲逆統戰
[672.60s -> 675.56s] 玩家可以扮演台灣 香港 西藏等陣營
[675.56s -> 677.90s] 以顛覆共產政權為遊戲核心
[677.90s -> 679.94s] 甚至連紅軍也能選擇
[679.94s -> 683.02s] 不過時後卻到香港警察國家安全處警告
[683.02s -> 683.86s] 嚴禁市民下載
[683.86s -> 686.76s] 資助甚至連分享都可能觸犯國安法
[686.76s -> 688.86s] 我們預料的還要來得晚
[688.86s -> 691.82s] 因為畢竟我們所有是四月五號
[691.82s -> 693.74s] 就已經正式開服了
[693.74s -> 696.58s] 我們盡量是站在一個現實的角度
[696.58s -> 699.34s] 所以我們紅軍可能就是會比較強
[699.34s -> 701.48s] 但是我們想要傳達理念就是
[701.48s -> 704.42s] 團結我們所有的反共的力量
[704.42s -> 706.82s] 有一天也是能戰勝極權的
[706.82s -> 707.74s] 背後的團隊
[707.74s -> 710.76s] 台灣境外戰略溝通工作小組ESC
[710.76s -> 712.86s] 二零二零年先透過桌遊募資
[712.86s -> 713.82s] 在平台進行
[713.82s -> 715.80s] 獲得兩千多萬資金之後
[715.80s -> 717.42s] 轉而投入手遊開發
[717.42s -> 718.90s] 對於香港國安處的公告
[718.90s -> 719.58s] 進而提升
[719.58s -> 721.70s] 逆統戰的討論度與搜尋量
[721.70s -> 724.02s] 第一時間遊戲官方在臉書表示
[724.02s -> 725.42s] 謝誠向刺激
[725.42s -> 727.06s] 而團隊成員中不乏承認
[727.06s -> 729.18s] 軍職或者政府機關的人士
[729.18s -> 730.82s] 但因為工程師偏少
[730.82s -> 733.58s] 也擔心日後會因此遭到資安攻擊
[733.58s -> 736.34s] 畢竟我們遭受到蠻多低度的攻擊
[736.34s -> 738.70s] 有感受到蠻大的壓力
[738.70s -> 739.62s] 有時候Google Play
[739.62s -> 742.38s] 原本我們在四月五號是正常上架
[743.82s -> 746.42s] 一個多月之後就辦理下架
[746.42s -> 748.62s] 到現在我們申訴還是申訴不了
[748.62s -> 750.42s] 但臺灣遊戲遭到對岸禁止
[750.42s -> 751.82s] 已經不是第一次
[751.82s -> 753.06s] 臺灣公司赤竹
[753.06s -> 754.50s] 曾在Steam遊戲平臺
[754.50s -> 756.14s] 發布恐怖遊戲還願
[756.14s -> 757.70s] 二零一九年因為一幅圖
[757.70s -> 759.74s] 涉及中國國家主席習近平
[759.74s -> 761.70s] 不僅中方代理商遭停業
[761.70s -> 763.98s] 甚至之後想在其他平臺復活
[763.98s -> 765.02s] 也都被抵制
[765.02s -> 768.26s] 他沒有辦法不允許所有人說話
[768.26s -> 772.94s] 但是他如果他找一隻比較出名的人來打擊他
[772.94s -> 773.80s] 但是他如果他找一隻比較出名的人來打擊他
[773.82s -> 778.82s] 他可以令下面的人不敢發聲
[778.82s -> 780.34s] 根據香港國安處的指控
[780.34s -> 783.82s] 逆統戰以遊戲包裝臺獨港獨等分裂主張
[783.82s -> 785.38s] 但遊戲團隊也出手
[785.38s -> 788.42s] 表示會幫香港國安處提供一個遊戲角色
[788.42s -> 789.22s] 絕無醜化
[789.22s -> 790.10s] 只有美化
[790.10s -> 793.26s] 似乎也想藉此達到逆統戰的效果
[793.26s -> 797.06s] 國安新聞李俊仁 張國良 臺北報導
[797.06s -> 801.70s] 臺南知名的周氏蝦捲被民眾檢舉
[801.70s -> 803.80s] 員工把客人吃剩下的
[803.80s -> 806.92s] 油豆腐倒回了滷鍋
[806.92s -> 810.36s] 店家是公開道歉
[810.36s -> 815.04s] 強調會嚴正處理這名員工
[815.04s -> 819.60s] 而臺南市衛生局也前往稽查
[819.60s -> 822.18s] 列出了三項缺失
[822.18s -> 827.92s] 要求業者限期在七月二日前改正
[827.92s -> 829.00s] 臺南市衛生局人員
[829.00s -> 831.08s] 十一號一早就來到位在安平的
[831.08s -> 832.92s] 周氏蝦捲老店稽查
[832.92s -> 834.92s] 不管是廚餘桶 廚房
[834.92s -> 836.92s] 或者是工作台都仔細看過
[836.92s -> 838.92s] 因為這間店近期被爆出
[838.92s -> 840.92s] 員工把客人吃剩的油豆腐
[840.92s -> 842.92s] 再倒回滷鍋
[842.92s -> 847.92s] 把那一碗油豆腐拿到他們前台
[847.92s -> 849.92s] 就是碗堆裡放著
[849.92s -> 853.92s] 放著之後大概過幾十幾二十秒
[853.92s -> 855.92s] 就看到員工從碗堆
[855.92s -> 857.92s] 把那個裝著油豆腐的碗
[857.92s -> 859.92s] 然後拿著它走到前台
[859.92s -> 861.92s] 然後把油豆腐丟進滷鍋裡
[862.92s -> 865.92s] 看到張下就覺得滿震驚的吧
[865.92s -> 868.92s] 連鎖店都是要更比一般店
[868.92s -> 870.92s] 更注意這件事
[870.92s -> 873.92s] 炸得酥脆的蝦捲加上醬料
[873.92s -> 876.92s] 是創店超過五十年店家招牌菜
[876.92s -> 878.92s] 也是臺南知名的必吃美食之一
[878.92s -> 880.92s] 全台都有營業的據點
[880.92s -> 882.92s] 被爆出嚴重食安疑慮
[882.92s -> 884.92s] 周氏蝦捲也拿出監視器
[884.92s -> 885.92s] 還原事實真相
[885.92s -> 887.92s] 同時也出面道歉
[887.92s -> 889.92s] 我們有廚餘回收的地方
[889.92s -> 892.92s] 它必須 就是客人吃剩的東西
[892.92s -> 893.80s] 我们会倒在厨余
[893.80s -> 895.48s] 然后餐盘整个分开
[895.48s -> 897.08s] 方便后面的清洁
[897.08s -> 898.62s] 来做一个使用
[898.62s -> 900.18s] 深感歉意
[900.18s -> 902.42s] 然后还有对我们的员工的训练
[902.42s -> 904.64s] 当然我们要加强一个管理
[904.64s -> 908.02s] 若有缺失将要求业者限期改善
[908.02s -> 909.78s] 倘若复查不合格
[909.78s -> 912.64s] 家居食品安全卫生管理法处
[912.64s -> 914.84s] 新台币六万元以上
[914.84s -> 916.18s] 两亿元以下罚款
[916.18s -> 918.04s] 周氏瞎卷强调
[918.04s -> 920.66s] 目前正严正处理涉事员工
[920.66s -> 922.16s] 卫生局稽查之后
[922.16s -> 924.48s] 若发现违规事项将进行裁罚
[924.48s -> 926.50s] 公视新闻文正恒台南报导
[926.50s -> 930.22s] 高雄盐城区
[930.22s -> 933.90s] 屋林大约四十年的七贤大楼
[933.90s -> 936.84s] 十号晚上发生了火警
[936.84s -> 939.32s] 有六名住户送医
[939.32s -> 942.66s] 这栋大楼过去累积了
[942.66s -> 944.60s] 三十六次不合格记录
[944.60s -> 947.50s] 但是因为住户多为长者
[947.50s -> 948.86s] 或是弱势家庭
[948.86s -> 951.94s] 大楼筹措整建或设备更新的
[951.94s -> 954.56s] 经费有困难
[954.56s -> 956.80s] 而在高雄超过三十年以上
[956.80s -> 962.00s] 大楼遭公共安全列管的共有四棟
[962.00s -> 964.14s] 市长陈琦迈表示
[964.14s -> 965.84s] 优先提供相关设备
[965.84s -> 969.78s] 加强安检频率
[969.78s -> 971.60s] 消防人员来到大楼管理室
[971.60s -> 973.52s] 准备做安检 屋林三十年的
[973.52s -> 975.26s] 國城站前廣场大楼
[975.26s -> 976.90s] 外觀比起隔壁招商中的
[976.90s -> 979.24s] 臺鐵高雄站商辦老舊很多
[979.24s -> 981.78s] 是高市府公安列管大楼之一
[981.94s -> 983.56s] 外面瓷砖都会脱落
[983.56s -> 985.58s] 有时候会砸到人 比较危险
[985.58s -> 987.30s] 都希望市政府
[987.30s -> 988.74s] 因为他国城大楼
[988.74s -> 990.66s] 也是希望收都更
[990.66s -> 992.82s] 外墙瓷砖到夏天就容易剥落
[992.82s -> 994.62s] 一楼天花板也已腐朽
[994.62s -> 996.48s] 尽管过半住户同意都更
[996.48s -> 998.06s] 但由于一到八楼商场
[998.06s -> 1000.76s] 尚未谈妥 大楼都更仍需时间
[1000.76s -> 1002.36s] 而老舊大楼的公安问题
[1002.36s -> 1004.00s] 之所以又引起关注
[1004.00s -> 1006.10s] 起因是同样被列管的延城区
[1006.10s -> 1008.66s] 七弦大楼十號晚间的火警
[1011.94s -> 1014.28s] 事故楼层的消防设备
[1014.28s -> 1016.56s] 景面火气合格 紧急照明设备
[1016.56s -> 1018.90s] 无法使用 消防栓上次检修
[1018.90s -> 1020.76s] 已经是去年七月 水袋
[1020.76s -> 1022.44s] 还有蜘蛛丝 大楼五月
[1022.44s -> 1024.14s] 才因梯间排烟等缺失
[1024.14s -> 1026.02s] 导致消防安检不合格
[1026.02s -> 1028.22s] 过去也有多次不合格记录
[1028.22s -> 1030.42s] 共举发三十六次 合计罚
[1030.42s -> 1031.80s] 九十六万多元
[1031.80s -> 1041.86s] 七弦大楼起火原因
[1041.86s -> 1041.92s] 是因为火气不够
[1041.94s -> 1043.38s] 有待厘清 除了七弦
[1043.38s -> 1045.20s] 跟站前广场 被列管的
[1045.20s -> 1046.84s] 还有左营的果茂社区
[1046.84s -> 1048.66s] 及林雅的诺贝尔大楼
[1048.66s -> 1050.12s] 这些住商混合大楼
[1050.12s -> 1051.52s] 多数产权复杂
[1051.52s -> 1052.86s] 加上住户多为高龄
[1052.86s -> 1053.88s] 或弱势族群
[1053.88s -> 1055.28s] 也导致大楼在整建
[1055.28s -> 1057.12s] 或修缮经费的筹措上
[1057.12s -> 1058.52s] 遇到许多困难
[1071.94s -> 1075.58s] 这些住户的这个安全
[1075.58s -> 1076.72s] 据了解列管大楼
[1076.72s -> 1079.64s] 目前仅站前广场的消防安检合格
[1079.64s -> 1080.84s] 但陈琪曼也强调
[1080.84s -> 1083.34s] 其他三栋大楼正陆续改善中
[1083.34s -> 1084.62s] 是否已介入要求
[1084.62s -> 1086.04s] 管委会尽速完成
[1086.04s -> 1087.88s] 也会给予必要协助
[1087.88s -> 1088.88s] 公视新闻陈焕
[1088.88s -> 1092.98s] 许真君 孟昭泉 高雄报导
[1092.98s -> 1094.66s] 卫福部统计
[1094.66s -> 1097.08s] 台湾去年家暴通报人数
[1097.08s -> 1101.28s] 高达了十三万八千多人
[1101.28s -> 1103.14s] 平均不到四分钟
[1103.14s -> 1105.66s] 就有一个人受暴
[1105.66s -> 1107.76s] 而这当中也包含了晚辈
[1107.76s -> 1110.78s] 向长辈施暴的案件
[1110.78s -> 1112.84s] 现代妇女基金会举出
[1112.84s -> 1114.88s] 近年来未成年子女
[1114.88s -> 1117.02s] 成为加害者的案件
[1117.02s -> 1119.52s] 大约占了百分之三
[1119.52s -> 1124.10s] 背后成因复杂难解
[1124.10s -> 1126.10s] 从小目睹妈妈被爸爸施暴
[1126.10s -> 1128.28s] 却也受不了妈妈严厉管教
[1128.28s -> 1130.12s] 十五岁的孩子逃进手游
[1130.12s -> 1131.24s] 抗拒上学
[1131.24s -> 1132.48s] 母子关系恶化
[1132.48s -> 1134.76s] 某次争执儿子推打妈妈
[1134.76s -> 1136.86s] 并摔坏妈妈的手机
[1136.86s -> 1139.02s] 成长在这个受暴家庭当中
[1139.02s -> 1141.68s] 是他目睹很多的一些暴力
[1141.68s -> 1142.50s] 所以这些暴力
[1142.50s -> 1146.08s] 当然就会影响他的心理的一个状态
[1146.08s -> 1147.66s] 现代妇女基金会指出
[1147.66s -> 1151.02s] 近年来悲情属对尊轻属施暴的案件
[1151.02s -> 1153.18s] 未成年子女成为相对人
[1153.18s -> 1154.72s] 约占百分之三
[1154.72s -> 1157.32s] 以十二到十六岁的青少年较多
[1157.32s -> 1159.74s] 部分孩子来自高冲突家庭
[1159.74s -> 1161.12s] 被害者大部分是
[1161.24s -> 1163.28s] 不过社会环境改变
[1163.28s -> 1164.70s] 外在压力升高
[1164.70s -> 1167.26s] 未成年子女成为加害者的原因
[1167.26s -> 1168.66s] 相对复杂
[1191.24s -> 1198.92s] 基金会表示也有家庭没问题
[1198.92s -> 1200.72s] 孩子也出现施暴行为
[1200.72s -> 1202.52s] 通常妈妈是被多次攻击
[1202.52s -> 1205.06s] 或孩子在外失控才出来求助
[1205.06s -> 1207.12s] 社会若有更多理解与支持
[1207.12s -> 1208.64s] 就不再无力应对
[1208.64s -> 1210.18s] 而整合社区资源
[1210.18s -> 1213.26s] 结合学校辅导系统去导证孩子行为
[1213.26s -> 1216.58s] 就是不想太早在未成年就贴上标签
[1216.58s -> 1218.12s] 公视新闻 李小慧 陈昌伟
[1218.12s -> 1219.24s] 台北报导
[1219.24s -> 1221.20s] 每年六月的第三个星期五
[1221.20s -> 1224.54s] 即停职网络霸凌日
[1224.54s -> 1226.96s] 董事基金会也公布了一项
[1226.96s -> 1229.82s] 对青少年的调查
[1229.82s -> 1231.42s] 有百分之四点九
[1231.42s -> 1235.90s] 在一年内曾经被网络霸凌
[1235.90s -> 1239.56s] 而百分之十七被网络霸凌的时候
[1239.56s -> 1243.18s] 选择不求助他人
[1243.18s -> 1245.62s] 使用网络的时间越多
[1245.62s -> 1250.06s] 忧郁的程度就越高
[1250.06s -> 1250.90s] 做出停职
[1250.90s -> 1252.84s] 首是前职棒球星郭鸿志
[1252.84s -> 1255.08s] 担任董事基金会二零二五年
[1255.08s -> 1257.58s] 停职网络霸凌日的公益大使
[1257.58s -> 1260.38s] 回想过往在球场表现不佳时
[1260.38s -> 1262.80s] 也曾受网络酸言霸凌
[1262.80s -> 1265.02s] 大家可能印象比较深刻是
[1265.02s -> 1266.66s] 我前几年代表中华队的时候
[1266.66s -> 1268.10s] 被韩国打一次权力打嘛
[1268.10s -> 1269.46s] 对 然后大家就说
[1269.46s -> 1272.86s] 其实我觉得最重要是你在当下
[1272.86s -> 1274.12s] 你怎么去看待自己
[1274.12s -> 1276.14s] 然后周遭人也是非常重要
[1276.14s -> 1278.94s] 当下如何看待自己周遭人的支持
[1278.94s -> 1279.58s] 郭鸿志说能让自己没那么多人去看待自己
[1279.58s -> 1279.82s] 郭鸿志说能让自己没那么多人去看待自己
[1279.82s -> 1281.84s] 能让自己没那么多负面情绪
[1281.84s -> 1284.06s] 而自己的孩子目前读国中
[1284.06s -> 1287.16s] 身为家长当然关注网络霸凌议题
[1287.16s -> 1289.54s] 根据董事基金会最新调查
[1289.54s -> 1293.32s] 4.9%的青少年在一年内曾被网络霸凌
[1293.32s -> 1297.26s] 35.4%觉得网络霸凌比以前更严重
[1297.26s -> 1300.82s] 17%的青少年选择不求助他人
[1300.82s -> 1303.00s] 使用网络很久
[1303.00s -> 1306.02s] 像说最高有到六个小时以上
[1306.02s -> 1309.68s] 这一群人其实他的忧郁
[1309.68s -> 1309.80s] 其实他的忧郁
[1309.80s -> 1309.82s] 其实他的忧郁
[1309.82s -> 1311.46s] 或者是他的孤单感
[1311.46s -> 1314.00s] 甚至说他的自我伤害
[1314.00s -> 1317.96s] 其实他的比例都显著增加很多
[1317.96s -> 1319.52s] 董事基金会指出
[1319.52s -> 1321.42s] 青少年使用网络时间越多
[1321.42s -> 1322.80s] 忧郁程度越高
[1322.80s -> 1325.50s] 有被网络霸凌的孤独度也越高
[1325.50s -> 1326.44s] 令人担忧
[1326.44s -> 1328.10s] 由于调查也显示
[1328.10s -> 1330.34s] 被网络霸凌时找亲友的比例
[1330.34s -> 1332.32s] 高于学校老师或导师
[1332.32s -> 1334.58s] 希望教育体系在这个部分
[1334.58s -> 1336.76s] 可以做更多的介入与加强
[1336.76s -> 1339.30s] 公视新闻联小会陈昌为台北报导
[1339.30s -> 1343.40s] 立法院未还委员会
[1343.40s -> 1347.14s] 昨天讨论儿童托育服务法草案
[1347.14s -> 1351.98s] 由于是参考2023年的
[1351.98s -> 1354.84s] 新版幼儿教育及照顾法等
[1354.84s -> 1357.90s] 立委和民间团体质疑
[1357.90s -> 1362.12s] 法案实施至今本身就有漏洞
[1362.12s -> 1367.00s] 如今儿托法行政院草案
[1367.00s -> 1369.28s] 如果再将整套法案
[1369.28s -> 1372.22s] 移植处理过程
[1372.22s -> 1375.52s] 恐怕会有无法提供儿童保护
[1375.52s -> 1383.82s] 以及家长没有申诉管道等五大缺失
[1383.82s -> 1385.96s] 幼儿园托育中心不当对待案
[1385.96s -> 1387.90s] 时常跃上社会新闻版面
[1387.90s -> 1390.96s] 行政院八日拍板儿童托育服务法草案
[1390.96s -> 1394.04s] 将两岁以下幼童托育单独立法
[1394.04s -> 1397.04s] 十一日未还委员会启动逐条讨论
[1397.04s -> 1399.12s] 发生之后我们就是接触出了
