=== Time stamp ===
[165.28s -> 170.80s] 環傳表示,天然氣是台灣達成低碳能源轉型的過渡時期相當重要的能源。
[171.06s -> 176.14s] 政府跟台電更應加強相關機組運轉的安全性,以消弭大眾疑慮。
[176.14s -> 176.78s] 公視宣傳,
[177.10s -> 179.24s] 臺北高雄報導。
[181.06s -> 190.46s] 獨報時間來看到,聯合報室U18世界盃棒球賽六強循環賽昨天開打。
[191.04s -> 200.12s] 中華隊首戰以1比8輸給南韓隊,想要拚進冠軍賽,難度很高。
[200.98s -> 205.92s] 再來看中國時報報導,新北市淡江大橋,
[205.92s -> 227.72s] 經過30年催生,斥資230億元,打造全台最難蓋的橋樑,預計9月16日合龍,明年5月12日開放通車,未來淡水來往巴黎,可以節省25分鐘車程。
[228.84s -> 233.68s] 自由時報提到了,行政院任性特別預算案,
[233.68s -> 235.68s] 其中教育部強化,
[235.92s -> 256.74s] 高教人才培育特別預算,共200億元,教育部表示,有65億元,將會用於支持大學經營,114到116學年不需要調漲學雜費,每年可以照顧91萬名學生。
[256.74s -> 259.88s] 看完報紙重點,繼續來關心,
[259.88s -> 264.84s] 統籌款爭議延燒,再也15縣市首長呼籲,
[264.84s -> 265.88s] 再也15縣市首長呼籲,
[265.88s -> 268.18s] 中央要放下屠刀。
[268.18s -> 269.38s] 昨天總統賴清德出席活動時,则回應,
[269.38s -> 272.18s] 昨天總統賴清德出席活動時,则回應,
[272.18s -> 274.78s] 昨天總統賴清德出席活動時,則回應,
[274.78s -> 278.50s] 屠刀從來都不在民進黨手上,希望中央和地方可以理性討論。
[278.50s -> 284.46s] 屠刀從來都不在民進黨手上,希望中央和地方可以理性討論。
[284.46s -> 286.46s] 行政院長卓榮泰規劃,在星期六會分上午和下午兩個梯次,邀請全台22名學生到台上同時陪同。
[286.46s -> 287.80s] 卓融泰规划
[287.80s -> 290.42s] 在星期六会分
[290.42s -> 292.50s] 上午和下午
[292.50s -> 293.68s] 两个梯次
[293.68s -> 297.22s] 邀请全台22县市首长
[297.22s -> 298.58s] 到行政院
[298.58s -> 299.70s] 讨论解方
[299.70s -> 302.82s] 新版财化法
[302.82s -> 303.86s] 正一持续延收
[303.86s -> 306.20s] 面对蓝白县市首长前一天合体
[306.20s -> 307.26s] 向中央喊话
[307.26s -> 309.82s] 赵耐金德11号隔空回应
[309.82s -> 312.92s] 在野党所主导的财化法修法
[312.92s -> 314.28s] 之所以促成大错
[314.94s -> 316.28s] 一方面是因为
[316.28s -> 318.26s] 蓝领的县市首长
[318.26s -> 321.22s] 有地方包围中央的心态
[321.22s -> 322.80s] 完全不接受
[322.80s -> 324.08s] 行政院的提醒
[324.08s -> 326.96s] 也拒绝了行政院所提出的
[326.96s -> 329.32s] 复议案才造成今天的结果
[329.32s -> 330.02s] 屠刀
[330.02s -> 332.98s] 一直都不在民进党的手上
[332.98s -> 334.54s] 希望后天的会议
[334.54s -> 336.52s] 能够开诚布公诚心诚意
[336.52s -> 337.76s] 来解决这个错误
[337.76s -> 339.16s] 解铃还须系铃人
[339.16s -> 340.30s] 大家敞开心胸
[340.30s -> 341.44s] 他也愿意来解
[341.44s -> 342.52s] 大家一起来解
[342.52s -> 343.84s] 情况中太强调
[343.84s -> 345.36s] 财化法修法的错误
[345.36s -> 346.26s] 解铃还须
[346.26s -> 347.28s] 系铃人
[347.28s -> 348.90s] 政院规划十三号星期六
[348.90s -> 350.32s] 分上下午两批次
[350.32s -> 351.86s] 邀请二十二县市首长
[351.86s -> 352.94s] 讨论解方
[352.94s -> 353.78s] 除了政府院长
[353.78s -> 354.96s] 卓永泰 郑立军
[354.96s -> 356.22s] 财政部 经济部
[356.22s -> 357.66s] 主席总处等官员
[357.66s -> 358.72s] 都会与会
[376.26s -> 377.98s] 希望在这个会里面
[377.98s -> 380.22s] 不要再这样子推来推去说是
[380.22s -> 382.06s] 这个谁的错谁的错
[382.06s -> 383.58s] 双方能够秉持善意
[383.58s -> 385.98s] 把这财化法真正加费地方的精神
[385.98s -> 387.14s] 能够过时起来
[387.14s -> 391.02s] 我们一定要带着民众的心声跟民意
[391.02s -> 393.48s] 来跟中央来反映
[393.48s -> 394.64s] 目前六度市长中
[394.64s -> 397.28s] 新北桃园台南都以回应会出席
[397.28s -> 398.64s] 而国民党团则坦言
[398.64s -> 401.22s] 财化法中统筹分配税款的公示
[401.22s -> 403.90s] 由小瑕疵马祖兰伟陈雪生
[403.90s -> 406.10s] 会提出再修法内容
[406.10s -> 407.56s] 十六条之一
[407.56s -> 411.66s] 有关于离岛方面的计算的分母
[411.66s -> 413.18s] 计算处
[413.18s -> 415.58s] 这是一个小的瑕疵
[415.58s -> 416.76s] 要修法
[416.76s -> 418.04s] 如果要再修
[418.04s -> 419.64s] 就是针对这个修
[419.64s -> 421.66s] 其他都没有问题
[421.66s -> 423.06s] 朝野做下检讨
[423.06s -> 424.20s] 跟行政机关
[424.20s -> 426.38s] 跟地方政府好好的来谈
[426.38s -> 427.98s] 来重新修财化法
[427.98s -> 429.00s] 这才是正办
[429.00s -> 430.04s] 财政部表示
[430.04s -> 431.42s] 将协同主席总处
[431.42s -> 433.32s] 共同检讨财化法中
[433.32s -> 435.12s] 垂直跟水平分配的问题
[435.12s -> 436.04s] 并与地方
[436.04s -> 437.88s] 政府协商如何弥补
[437.88s -> 439.62s] 或是进行调整
[439.62s -> 445.00s] 各界都很关心
[445.00s -> 448.92s] 政府何时要普发现金一万元
[448.92s -> 451.14s] 昨天行政院通过
[451.14s -> 453.18s] 任性特别预算案
[453.18s -> 456.54s] 编列了两千三百六十亿元
[456.54s -> 458.48s] 作为发放经费
[458.48s -> 461.80s] 等到立法院审议通过后
[461.80s -> 465.08s] 最快在十月下旬就能领到
[465.08s -> 466.02s] 可以领导的
[466.04s -> 467.48s] 领取的资格
[467.48s -> 470.42s] 包含了现有户籍国民
[470.42s -> 472.46s] 取得居留许可的
[472.46s -> 475.96s] 无户籍国民等五大族群
[475.96s -> 478.84s] 并且是比照上回
[478.84s -> 481.14s] 会有五种管道
[481.14s -> 486.04s] 方便民众领取
[486.04s -> 488.12s] 务必要在特别预算公布
[488.12s -> 490.20s] 一个月内启动
[490.20s -> 491.80s] 现金发放的程序
[491.80s -> 493.38s] 来使全民能够受惠
[493.38s -> 494.60s] 普发现金一万元
[494.60s -> 495.88s] 最快十月下旬
[495.88s -> 496.76s] 就可以领到
[496.76s -> 498.56s] 因应美国对等关税冲击
[498.56s -> 500.06s] 行政院会上午通过
[500.06s -> 501.52s] 任性特别预算案
[501.52s -> 503.16s] 将送立法院审议
[503.16s -> 505.60s] 其中就编列两千三百六十亿元
[505.60s -> 507.94s] 是普发现金的发放经费
[507.94s -> 509.30s] 财政部也正和
[509.30s -> 511.68s] 抒发部来准备相关的系统
[511.68s -> 513.58s] 并且积极的规划宣导
[513.58s -> 515.38s] 还有客服以及款项
[515.38s -> 517.64s] 拨付清算等等执行作业
[517.64s -> 519.12s] 目前政院规划包含
[519.12s -> 520.64s] 国内现有户籍国民
[520.64s -> 523.26s] 取得居留许可的无户籍国民
[523.26s -> 525.64s] 取得永久居留许可的外国人
[525.64s -> 527.70s] 外国人为我国国民的配偶
[527.70s -> 529.56s] 并取得居留许可
[529.56s -> 530.68s] 以及政府机关
[530.68s -> 532.86s] 应公派驻国外人员及其
[532.86s -> 535.48s] 具国籍眷属都符合资格
[535.48s -> 537.98s] 行政院拍板通过任性特别预算案
[537.98s -> 540.66s] 其中就包含了普发现金
[540.66s -> 543.08s] 要比照二零二三年的发放方式
[543.08s -> 545.86s] 你家旁边的ATM就可以领
[545.86s -> 548.16s] 回顾过去二零零八年金融海啸
[548.16s -> 550.84s] 隔年年初发放三千六百元消费券
[550.84s -> 552.82s] 一直到二零二零年新冠疫情
[552.82s -> 554.92s] 政府推出振兴三倍券
[554.92s -> 555.62s] 还有二零二
[555.62s -> 558.48s] 疫情三级警戒加码推出五倍券
[558.48s -> 561.80s] 而二零二三年则是普发现金六千元
[561.80s -> 565.28s] 这回则预计采取登记入账ATM领线
[565.28s -> 568.90s] 直接入账邮局领线造册发放五大方式
[568.90s -> 579.10s] 经济部长龚明信也强调
[579.10s -> 582.12s] 按照二零二三年普发六千元经验推算
[582.12s -> 584.80s] 普发万元应该可以刺激经济成长率
[584.80s -> 585.60s] 成长百分之五
[585.62s -> 588.92s] 不过后续还是要视替代性消费
[588.92s -> 590.76s] 或现金存起来的比例
[590.76s -> 593.00s] 若有观光等额外消费搭配
[593.00s -> 595.46s] 有机会达成更大幅度成长
[595.46s -> 596.48s] 高思诚晚一天
[596.48s -> 597.48s] 谢哲琳特别报导
[597.48s -> 601.54s] 任性特别预算案中
[601.54s -> 605.00s] 也包含了强化国安任性
[605.00s -> 607.84s] 要反制中共威胁
[607.84s -> 611.98s] 包含像是台湾周边的海底电缆
[611.98s -> 614.62s] 近年就频频遭到破坏
[614.62s -> 615.60s] 还寻求台湾周边的海底电缆
[615.62s -> 619.50s] 就观察到有不少的中国权宜轮
[619.50s -> 622.90s] 会徘徊在海底电缆的附近
[622.90s -> 625.64s] 意图难以掌控
[625.64s -> 628.00s] 新编预算当中
[628.00s -> 631.14s] 将要用来打造大型舰艇
[631.14s -> 636.74s] 采购无人机应对中共的袭扰
[636.74s -> 639.38s] 海巡署的船舰在台南附近海域航行
[639.38s -> 641.60s] 确认周遭没有可疑船只
[641.60s -> 643.18s] 中共扰台不间断
[643.18s -> 645.24s] 当中又以破坏海底电缆
[645.24s -> 645.42s] 被
[645.62s -> 648.12s] 作为新形态的灰色地带袭扰
[648.12s -> 651.02s] 因此加强巡逻海底电缆的周边海域
[651.02s -> 655.46s] 近来成为海巡的重要任务之一
[655.46s -> 658.04s] 外媒路透社关切此事跟着出海
[658.04s -> 661.24s] 直击海巡人员守护台湾的数为命脉
[661.24s -> 663.90s] 海巡表示近年来有许多中国权宜轮
[663.90s -> 665.80s] 在海底电缆海域徘徊
[665.80s -> 668.68s] 若船只故意停泊在海底电缆上方
[668.68s -> 670.58s] 不能排除他背后的意图
[670.58s -> 673.68s] 近年来因为两岸关系比较前世深结
[673.68s -> 675.42s] 那就造成对岸关系的影响
[675.42s -> 679.02s] 灰暗的一些灰色地带的一些侵扰
[679.02s -> 682.92s] 那近年来大概在海底电缆部分
[682.92s -> 685.02s] 也很多权益船在这边滞留
[685.02s -> 689.14s] 等于是用一种炮灰式的
[689.14s -> 692.30s] 因为这个算是等于是一块废铁
[692.30s -> 696.64s] 他用很少很少的成本来做干扰
[696.64s -> 698.28s] 把你弄断掉
[698.28s -> 701.98s] 造成你整个整个台湾社会的一些不安
[701.98s -> 704.32s] 台湾处于地缘政治紧张区域
[704.32s -> 705.04s] 有刺痛专家
[705.04s -> 708.54s] 认为海底电缆可能成为潜在冲突的指标
[708.54s -> 712.48s] 当台湾的安德西凯博被被被被damage
[712.48s -> 714.48s] 不管是international或unintentional
[714.48s -> 715.76s] 不是只有台湾关系
[715.76s -> 717.46s] 其实全世界都非常关心
[717.46s -> 719.22s] 政府为了强化国安任性
[719.22s -> 722.10s] 新政院十一号通过任性特别预算
[722.10s -> 724.50s] 包含国防部一千一百三十二亿元
[724.50s -> 726.56s] 海尔会两百九十五亿元
[726.56s -> 729.30s] 国军将用于强化指管通信任性
[729.30s -> 731.66s] 居民共同图像系统监侦能力
[731.66s -> 735.04s] 将会整合陆军海军海巡署雷达情资
[735.04s -> 736.88s] 纳入台湾战术网络
[736.88s -> 738.92s] 至于海巡将打造大型舰艇
[738.92s -> 741.98s] 采购无人机反制中共威胁
[741.98s -> 745.28s] 让我们可以将我们的战备存量
[745.28s -> 748.06s] 从三十天提升到一百二十天
[748.06s -> 752.42s] 海空一体告别夜盲科技转型
[752.42s -> 756.46s] 而且我们会持续造舰加强护鱼
[756.46s -> 757.40s] 顾立雄强调
[757.40s -> 760.34s] 透过建立居民通用的强韧自动电架构
[760.34s -> 761.80s] 因应网络攻击
[761.80s -> 764.64s] 关闭令表示会在全道配置热像仪
[765.04s -> 767.54s] AI改善夜间肉眼监控
[767.54s -> 769.78s] 大幅提升海空侦搜能力
[769.78s -> 773.88s] 公司新闻黄子杰张纸佳台北报导
[773.88s -> 775.56s] 陆委会宣布
[775.56s -> 778.92s] 及其公务人员不港澳
[778.92s -> 782.12s] 不论平假日和室游
[782.12s -> 785.80s] 都要行前通报完成登录
[785.80s -> 788.94s] 如果有接触特定身份人员
[788.94s -> 791.14s] 也要主动告知
[791.14s -> 795.04s] 宣导其到明年六月底过后违规
[795.04s -> 796.80s] 将会开罚
[796.80s -> 801.82s] 另外教育部则是发函各大专院校
[801.82s -> 808.16s] 不要转发或是宣传对岸单方面的落地招待
[808.16s -> 809.36s] 以免违法
[825.04s -> 827.60s] 在中国社区平台捡回我国护照
[827.60s -> 829.52s] 想要自己早就放弃台湾籍
[829.52s -> 831.18s] 不是台湾人也没差
[831.18s -> 832.58s] 结果被陆委会打脸
[832.58s -> 835.12s] 甚至揭露他竟然是个通缉犯
[835.12s -> 836.42s] 有啊大陆身份证拿到了
[836.42s -> 837.42s] 在这里啊
[837.42s -> 839.62s] 然后刚拿到的
[839.62s -> 841.96s] 热腾腾的中华人民共和国护照
[841.96s -> 843.12s] 这位应志宏先生
[843.12s -> 846.40s] 他现在是因为涉及诈骗集团
[846.40s -> 849.00s] 以及洗钱的案件
[849.00s -> 851.66s] 由台东地检署通缉当中
[851.66s -> 855.04s] 声称自己是热爱祖国
[855.04s -> 857.90s] 然后放弃台湾的身份
[857.90s -> 859.52s] 但是他其实并没有放弃
[859.52s -> 861.68s] 梁文杰也借此呼吁对岸
[861.68s -> 863.72s] 别常常收容犯罪分子
[863.72s -> 865.26s] 不利两岸正常交流
[865.26s -> 867.18s] 而中共长期将台湾青年
[867.18s -> 869.30s] 视作统战工作的重点对象
[869.30s -> 870.32s] 对岸吉林大学
[870.32s -> 873.06s] 今年再度举办北国风情东令营
[873.06s -> 875.56s] 要招揽台深赴中国东北参访
[875.56s -> 878.12s] 教育部近日就发文给全国大专院校
[878.12s -> 880.70s] 表示活动涉及单方面的落地招待
[880.70s -> 882.86s] 呼吁不要参加或者转发宣传
[882.86s -> 883.92s] 如果会更重申
[883.92s -> 884.74s] 校际交流
[884.74s -> 886.72s] 应秉持对等尊严原则
[886.72s -> 890.52s] 是不是有明确的专业交流主题的内容
[890.52s -> 892.74s] 还是只是吃喝玩乐
[892.74s -> 894.96s] 因为天下没有白吃的午餐
[894.96s -> 898.76s] 至于说去参加会不会触碰到
[898.76s -> 901.44s] 两岸条例的一个限制
[901.44s -> 903.76s] 基本上学生不会
[903.76s -> 906.56s] 不知老师或相关承办人员可能触发
[906.56s -> 908.36s] 乐会十一号也正式宣布
[908.36s -> 910.48s] 依照刑军院核定颁布的修正案
[910.48s -> 912.94s] 公务人员赴港澳除了行前通报
[912.94s -> 914.72s] 完成人事拆请登录作为
[914.74s -> 917.36s] 如果有会见或联系特定身份人员
[917.36s -> 918.86s] 也都要主动告知
[918.86s -> 923.12s] 香港澳门向来是向来是很多
[923.12s -> 924.46s] 很多情报活动
[924.46s -> 929.24s] 或是国安人员的活动的活动的大本营
[929.24s -> 933.24s] 但是我相信我们的公务人员都有都要
[933.24s -> 935.54s] 都应该要有这样的警觉性
[935.54s -> 938.50s] 梁文杰表示从现在开始到明年七月之前
[938.50s -> 939.96s] 都处于宣导期
[939.96s -> 942.06s] 未来行政院人事总处将配合
[942.06s -> 943.36s] 严定惩处原则
[943.36s -> 944.58s] 若有人不按照规定
[944.58s -> 947.84s] 明年七月一号起就会正式惩处
[947.84s -> 951.48s] 关门时报的卷车博弈台北报道
[951.48s -> 954.44s] 尼泊尔爆发示威抗争
[954.44s -> 959.10s] 有台湾人在当地旅游也受到影响
[959.10s -> 965.26s] 包含跟团被拦车入住饭店损毁行李遗失
[965.26s -> 969.14s] 等等所幸都没有人受伤
[969.14s -> 974.46s] 外交部表示我国在尼泊尔会设住管
[974.46s -> 977.20s] 兼辖的驻印度代表处
[977.20s -> 981.46s] 已经陆续提供国人必要的协助
[981.46s -> 984.22s] 也提醒尼泊尔旅游警示灯号
[984.22s -> 986.58s] 已经调整为橙色
[986.58s -> 989.86s] 民众非必要避免前往
[989.86s -> 991.10s] 车辆往来通行
[991.10s -> 993.74s] 大街有零星民众历经多天动荡
[993.74s -> 995.70s] 尼泊尔逐渐恢复平静
[995.70s -> 997.92s] 不再有纷车示威景象
[997.92s -> 1000.46s] 但当地还是持续宵禁管制
[1000.46s -> 1002.46s] 大街有零星民众历经多天动荡
[1002.46s -> 1003.58s] 尼泊尔逐渐恢复平静不再有纷车示威景象
[1003.58s -> 1004.30s] 但当地还是持续宵禁管制
[1004.30s -> 1009.94s] 尼泊尔的社群禁令
[1009.94s -> 1011.42s] 引发四亿世代抗争
[1011.42s -> 1014.14s] 即使政令解除也一度未能平息
[1014.14s -> 1016.06s] 诉求超越社群解封
[1016.06s -> 1017.52s] 简直体制贪腐
[1017.52s -> 1019.72s] 就连到当地旅游的台湾人
[1019.72s -> 1021.80s] 都亲身遭遇突发状况
[1021.80s -> 1024.72s] 跟团坐在车上
[1024.72s -> 1027.54s] 突然有当地年轻人一窝蜂上车查看
[1027.54s -> 1029.12s] 各个情绪高亢激动
[1029.12s -> 1031.22s] 也让在场台人难免紧张
[1031.22s -> 1032.56s] 担心自身处境
[1032.56s -> 1033.90s] 所幸未被刁难
[1033.90s -> 1034.28s] 也让在场台人难免紧张
[1034.28s -> 1036.80s] 一个人到当地爬山下榻的饭店
[1036.80s -> 1037.60s] 变这样
[1037.60s -> 1041.36s] 多扇窗户破大洞
[1041.36s -> 1042.74s] 饭店建筑受损
[1042.74s -> 1044.34s] 现场拿起封锁线
[1044.34s -> 1046.40s] 寄放的部分行李遗失
[1046.40s -> 1048.20s] 台人顿时手足无措
[1048.20s -> 1049.98s] 请朋友发文求援
[1049.98s -> 1051.12s] 辗转联系上
[1051.12s -> 1053.36s] 在当地开旅行社的台湾人
[1053.36s -> 1054.68s] 顺利获得协助
[1064.28s -> 1066.20s] 在抗疫的事件基本上就是
[1066.20s -> 1068.44s] 应该是说已经没有了
[1068.44s -> 1070.96s] 观光署统计前往尼泊尔的台人
[1070.96s -> 1072.40s] 近年有增加趋势
[1072.40s -> 1074.18s] 这次在爆发示威后
[1074.18s -> 1077.06s] 当地旅行业者陆续在住宿与交通
[1077.06s -> 1079.04s] 协助20到30名台人
[1079.04s -> 1080.42s] 目前人都平安
[1080.42s -> 1081.12s] 公时新闻
[1081.12s -> 1081.84s] 陈冠旭 陈荣毅
[1081.84s -> 1082.84s] 综合报导
[1082.84s -> 1088.68s] 刺激国旅旅客能够过夜多玩几天
[1088.68s -> 1090.92s] 交通部长陈世凯
[1090.92s -> 1093.76s] 请观光署多多策划
[1093.76s -> 1096.00s] 大型的夜间活动
[1096.00s -> 1098.54s] 像是烟火秀
[1098.54s -> 1101.74s] 以及赏月音乐会等等
[1101.74s -> 1104.06s] 希望鼓励国人
[1104.06s -> 1106.34s] 在活动当地留宿
[1106.34s -> 1109.02s] 增加观光消费
[1109.02s -> 1110.38s] 学者则认为
[1110.38s -> 1113.56s] 可以善用票跟经济
[1113.56s -> 1116.00s] 进行亦业合作
[1116.00s -> 1118.22s] 推出套装行程
[1118.22s -> 1120.00s] 会更有吸引力
[1120.00s -> 1123.30s] 璀璨火花点亮夜空
[1123.30s -> 1124.60s] 去年双十国庆烟火
[1124.60s -> 1125.78s] 在云林湖尾举办
[1125.78s -> 1127.36s] 带动当地旅宿订房
[1127.36s -> 1129.26s] 大型活动带来住宿商机
[1129.26s -> 1130.72s] 在高雄趋势更明显
[1130.72s -> 1132.48s] 因韩国女团预计11月底
[1132.48s -> 1134.66s] 在高雄市运竹厂馆演出
[1134.66s -> 1136.52s] 周边房价也应声寒涨
[1136.52s -> 1138.66s] 观光市观光局正密切稽查
[1138.66s -> 1141.04s] 业者开价不能高于备查房价
[1141.04s -> 1142.24s] 交通部长陈世凯
[1142.24s -> 1144.34s] 预告为了提升国人国旅留宿率
[1144.34s -> 1146.58s] 未来将会举办很多夜间活动
[1146.58s -> 1147.46s] 我们办的活动
[1147.46s -> 1148.92s] 未来大部分会在晚上
[1148.92s -> 1151.12s] 放烟火或者是看星空
[1151.12s -> 1152.68s] 或者是你像我们在东部
[1152.68s -> 1154.94s] 我们有一个那个东海岸的活动
[1154.94s -> 1156.04s] 那就看月亮
[1156.04s -> 1157.26s] 以月亮作为主题
[1157.26s -> 1158.68s] 就算它有那个烟火嘛
[1158.68s -> 1160.32s] 可是你那个房价
[1160.32s -> 1162.20s] 费用还是太高太贵了
[1162.20s -> 1163.34s] 那你出国一趟
[1163.34s -> 1165.98s] 其实吸引的不只有烟火
[1165.98s -> 1167.04s] 还有别的设施可以玩
[1167.04s -> 1168.06s] 如果它的配套措施
[1168.06s -> 1169.90s] 跟整个设计内容是完整的话
[1169.90s -> 1170.74s] 当然会吸引人
[1170.74s -> 1171.82s] 回归到最根本
[1171.82s -> 1172.76s] 其实住宿费用
[1172.76s -> 1174.56s] 还是一个蛮大的大会考量的点
[1174.56s -> 1175.74s] 以台北市为例
[1175.74s -> 1176.90s] 受惠国际旅客多
[1176.90s -> 1178.00s] 平均旅宿订房率
[1178.00s -> 1179.36s] 原本就居六都之首
[1179.36s -> 1180.80s] 在大巨蛋启用后
[1180.80s -> 1182.20s] 更带动运动赛事
[1182.20s -> 1183.32s] 和演唱会经济
[1183.32s -> 1185.54s] 北市旅馆商业同业工会指出
[1185.54s -> 1186.82s] 今年第四季需求
[1186.82s -> 1188.54s] 已经超过去年同期
[1188.54s -> 1190.24s] 大巨蛋演唱会
[1190.24s -> 1191.70s] 棒球赛事时
[1191.70s -> 1193.76s] 提升周边旅宿订房率
[1193.76s -> 1195.24s] 约两到三成
[1195.24s -> 1197.64s] 夜间经济的规划里面
[1197.64s -> 1198.88s] 不能只有单点
[1198.88s -> 1200.00s] 演唱会的票根
[1200.00s -> 1201.84s] 或者是运动赛事的票根
[1201.84s -> 1204.18s] 那我可以到某一些饭店
[1204.18s -> 1205.16s] 去住宿的时候
[1205.16s -> 1206.48s] 有部分的折扣
[1206.48s -> 1207.56s] 观光学者认为
[1207.56s -> 1208.64s] 应该将夜间活动
[1208.64s -> 1210.22s] 由单点扩集为多面
[1210.22s -> 1210.78s] 像是
[1210.78s -> 1212.08s] 善用票根经济
[1212.08s -> 1214.16s] 凭票打折进行一夜合作
[1214.16s -> 1215.00s] 放眼国际
[1215.00s -> 1215.78s] 像是新加坡
[1215.78s -> 1217.46s] 就以F1夜间赛事闻名
[1217.46s -> 1219.00s] 和当地的夜间动物园
[1219.00s -> 1219.62s] 水舞秀
[1219.62s -> 1221.48s] 都能串联成套装行程
[1221.48s -> 1222.54s] 值得台湾借镜
[1222.54s -> 1223.40s] 公视新闻
[1223.40s -> 1224.48s] 宣言林间台报导
[1224.48s -> 1228.22s] 一名泰国籍女子
[1228.22s -> 1231.38s] 日前因为和台湾男友吵架
[1231.38s -> 1234.74s] 竟然将饲养的十只仓鼠
[1234.74s -> 1237.46s] 奔披冲入住处的马桶
[1237.46s -> 1239.80s] 导致仓鼠死亡
[1239.80s -> 1240.72s] 女子
[1240.78s -> 1243.28s] 还将影片PO网
[1243.28s -> 1244.88s] 台中地检署
[1244.88s -> 1247.96s] 昨天将该名女子起诉
[1247.96s -> 1250.36s] 认为她将多只仓鼠
[1250.36s -> 1252.30s] 冲入马桶内致死
[1252.30s -> 1253.86s] 未尊重生命
[1253.86s -> 1258.30s] 建起法院重重量刑
[1258.30s -> 1259.82s] 模样可爱名理的仓鼠
[1259.82s -> 1261.74s] 吸引不少民众争相饲养
[1261.74s -> 1263.22s] 不过上个月二十七号
[1263.22s -> 1264.66s] 有名泰国籍女子
[1264.66s -> 1266.58s] 因为和台湾籍男友吵架
[1266.58s -> 1269.64s] 竟然将饲养的十只活生生仓鼠
[1269.64s -> 1270.74s] 能写的直接丢往马桶里面
[1270.78s -> 1273.96s] 奔披冲掉导致仓鼠死亡
[1273.96s -> 1275.84s] 事后女子还将影片PO网
[1275.84s -> 1278.00s] 被其他民众通报动保处
[1278.00s -> 1279.34s] 经过台中检方侦办
[1279.34s -> 1280.60s] 依照违反动保法
[1280.60s -> 1281.92s] 将女子起诉
[1281.92s -> 1284.14s] 仓鼠所承受的心理恐惧
[1284.14s -> 1287.06s] 及身体痛苦乃至其死亡
[1287.06s -> 1289.66s] 非一般情境下之人所能想象
[1289.66s -> 1291.10s] 该等仓鼠法律上
[1291.10s -> 1293.16s] 虽属被告所有的财物
[1293.16s -> 1295.34s] 但是也是有感受意识
[1295.34s -> 1297.46s] 且能与人类互动的生命
[1297.46s -> 1299.18s] 被告未能尊重生命
[1299.18s -> 1300.62s] 此举因严加谴责
[1300.62s -> 1303.32s] 台中检方日前依照证人证词
[1303.32s -> 1304.90s] 查扣照片等证据
[1304.90s -> 1306.78s] 依照违反动物保护法
[1306.78s -> 1307.62s] 起诉女子
[1307.62s -> 1309.22s] 虽然她又坦诚犯刑
[1309.22s -> 1310.74s] 博身对动机的说法
[1310.74s -> 1311.68s] 却避重就轻
[1311.68s -> 1312.80s] 没有真心悔改
[1312.80s -> 1313.90s] 台中地检署
[1313.90s -> 1315.62s] 建勤法院从中量刑
[1330.62s -> 1333.22s] 很直接就去追踪到她的IP
[1333.22s -> 1335.34s] 所以变成警察只能束手无策
[1335.34s -> 1336.78s] 尽快能够重视到这一块
[1336.78s -> 1337.84s] 暗属团体指出
[1337.84s -> 1339.24s] 虽然仓鼠体积小
[1339.24s -> 1341.14s] 不像狗或猫体积大
