=== Time stamp ===
[144.06s -> 155.58s] 所以說他們一開始就去刷,然後賺了3000,真的有,然後就會繼續第二筆,再來就全家人幾乎都投進去了。
[155.84s -> 160.18s] 那刷卡之後,那帳單又有下個月了,那帳單的名字是你本人的名字啊。
[160.44s -> 165.82s] 所以他這種做法裡面是永遠你都會有下一期的帳單還沒繳。
[166.08s -> 172.98s] 一切的原因呢,我們盧秀燕盧市長都已經第一時間責令警方務必要查明真相。
[173.24s -> 174.02s] 王姓一家人,
[174.32s -> 178.66s] 是否遭到詐騙、積錢拒款而輕生,或是遭到暴力脅迫。
[178.92s -> 185.06s] 台中市府已經請警方調查釐清,也呼籲民眾遇到債務問題,要允許向外界求助。
[185.32s -> 189.42s] 市府有相關的資源,都可以提供專業的應對與協助。
[189.94s -> 192.50s] 公視新聞林健生、王榮濤、台中報導。
[194.28s -> 198.64s] 而警方呼籲民眾,碰上詐騙千萬別絕望。
[199.66s -> 202.48s] 與警方合作瓦解不法集團。
[203.50s -> 204.02s] 後續,
[204.32s -> 205.86s] 也可以透過司法途徑,
[206.10s -> 207.90s] 討回部分的損失。
[209.70s -> 210.20s] 目前,
[210.46s -> 214.30s] 投資詐騙高居詐騙手法的第一名。
[215.58s -> 216.86s] 民間團體也發現,
[217.62s -> 220.70s] 臉書被許多不肖分子投放廣告,
[221.22s -> 223.00s] 導致民眾受騙。
[224.28s -> 225.82s] 決定協助被害人,
[226.08s -> 228.38s] 集體向臉書來提告。
[231.20s -> 233.24s] 去年底,台北內湖一對母女
[233.50s -> 237.08s] 誤信投資詐騙,損失一千兩百萬元走絕路。
[239.90s -> 244.00s] 台中三日也發生一家五口遭遇投資詐騙,全家輕生。
[244.50s -> 249.12s] 六月下旬,南部也破壞一起專騙民眾投資黃金現貨的集團。
[249.36s -> 251.16s] 22人被騙了四千萬元。
[251.42s -> 257.04s] 根據165打詐儀表板統計,上個月光是假投資詐騙超過一萬六千件,
[257.30s -> 259.36s] 財損金額超過八十九億元。
[259.60s -> 262.68s] 五種主要詐騙手法,包括假投資詐騙、
[262.68s -> 263.96s] 網購詐騙、
[264.22s -> 264.98s] 假交友等等,
[265.24s -> 267.80s] 其中假投資詐騙手法是最大宗。
[284.96s -> 289.56s] 警方呼籲遭遇詐騙別絕望,配合警方破案有機會向對方求償,
[289.82s -> 291.10s] 追回部分損失。
[291.36s -> 292.64s] 而民眾喜歡使用的設備,
[292.94s -> 297.04s] 社群軟體也被不肖人士利用,經常出現投資詐騙廣告。
[297.28s -> 302.92s] 民眾一不留意就上當,因此有民間團體決定協助被害人集體向臉書提告。
[317.52s -> 322.38s] 民團表示目前15名受害者跟協會聯繫遭詐騙金額超過兩億,
[322.94s -> 324.72s] 照片形態都是投資詐騙。
[324.98s -> 329.84s] 述發部曾因臉書廣告服務違反防詐條例重罰1500萬元,
[330.10s -> 335.22s] 去年已公告將Google、Line、Meta等6家平台業者列管,今年將納入Slice,
[335.48s -> 337.78s] 預計9月中生效擴大防詐。
[338.04s -> 341.12s] 公視新聞王柔婷、陳顯坤、台北高雄報導。
[342.90s -> 344.70s] 獨報時間來看到
[345.72s -> 346.74s] 中國時報是
[347.76s -> 350.08s] 台大醫院追蹤17年
[350.58s -> 351.60s] 首度證實
[352.68s -> 354.22s] 腸癌篩檢的年齡
[354.72s -> 356.26s] 如果從50歲
[356.78s -> 357.28s] 提早
[357.54s -> 359.60s] 40到49歲
[360.62s -> 362.92s] 死亡率可以下降超過四成
[363.94s -> 366.76s] 如果民眾要自費大腸鏡檢查
[367.78s -> 370.34s] 建議40歲以上開始做。
[372.64s -> 373.68s] 自由時報報導
[374.18s -> 377.00s] 兩岸合辦的今夏永渡體育活動
[378.02s -> 381.60s] 原定要在26日由廈門出發
[381.86s -> 382.64s] 到金門市。
[382.94s -> 386.78s] 因為有統戰疑慮,
[387.28s -> 390.62s] 中央要求金門縣政府來停辦。
[393.94s -> 395.48s] 聯合報提到了
[396.50s -> 398.80s] 立法院去年底三讀通過
[399.32s -> 401.62s] 開放80歲以上的長者
[402.14s -> 403.92s] 不用82表評估
[404.18s -> 405.98s] 可以聘用外籍看護。
[407.00s -> 409.56s] 勞動部昨天預告三項法規
[410.32s -> 410.84s] 日後
[411.10s -> 412.64s] 保證重症家庭
[412.94s -> 415.24s] 可以優先承接國內的移工
[416.78s -> 419.08s] 而國外引進看護人員
[419.34s -> 422.40s] 則是維持兩個月左右的申請時程
[423.68s -> 425.48s] 預計在本月底上路
[426.76s -> 427.78s] 看完報紙重點
[428.04s -> 429.06s] 繼續來關心
[429.84s -> 432.64s] 美國總統川普推動的大而美法案
[433.42s -> 435.72s] 3號在眾議院通過
[437.00s -> 439.30s] 川普預計在7月4號
[439.56s -> 441.10s] 完成法案的簽署
[442.94s -> 443.96s] 其中一項稅改
[444.22s -> 446.52s] 是半導體投資抵免
[447.28s -> 450.10s] 上調到35%
[451.64s -> 454.72s] 這對於在美國設廠的台積電
[455.22s -> 456.76s] 實屬利多消息
[467.52s -> 472.64s] 兩名共和黨人加入民主黨人的反對行列付出了可能是高啊
[472.94s -> 473.70s] 大而美法案
[473.96s -> 476.00s] 大而美法案由總統川普主導
[476.26s -> 479.08s] 黨內有雜音也在川普的施壓下消弭
[479.34s -> 483.44s] 民主黨眾院領袖傑弗瑞斯發言8小時44分鐘
[483.68s -> 486.00s] 打破眾院史上最長的演講記錄
[486.24s -> 487.28s] 延遲了投票時間
[487.52s -> 489.84s] 這場表決對川普與共和黨而言
[490.08s -> 492.90s] 是回歸執政以來的重大立法里程碑
[497.00s -> 500.08s] 大而美法案其中一項稅改法案是半導體投資
[500.32s -> 502.12s] 抵免上調至35%
[502.94s -> 504.22s] 投資就會增加
[504.48s -> 507.80s] 他會就替美國創造很多優質的工作
[508.06s -> 509.60s] 機會包括像台積電這樣的
[509.84s -> 511.12s] 而且對晶圓廠來講
[511.38s -> 513.68s] 有這樣的投資機有這樣的抵檢的話
[513.94s -> 520.08s] 就很讓很多的晶圓廠更願意去美國投資大而美法案他同時也會對某些收入的人會降稅
[520.34s -> 522.14s] 他這次降稅的幅度高達
[522.40s -> 525.72s] 是可以達到3.3兆美金的這樣的幅度
[525.98s -> 527.52s] 降稅加福利補貼的話
[527.76s -> 531.60s] 對美國來講這對於一邊消費力會上來一邊投資會增加
[531.86s -> 532.64s] 資產負債
[532.94s -> 533.44s] 能夠改善
[533.70s -> 536.00s] 對在美設廠的台積電屬力多
[536.26s -> 538.56s] 但對綠能補貼幾乎全砍
[538.82s -> 539.34s] 可是對於
[539.60s -> 540.62s] 馬斯克
[540.88s -> 547.02s] 跟特斯拉來講這反而是一個不好的消息是因為他同時也刪減了1.1兆美金的補貼
[547.28s -> 548.80s] 其中最
[549.06s -> 555.20s] 馬斯克不開心的地方就是他取消了綠能的補貼電動車一輛車本來在美國
[555.46s -> 557.76s] 可以補貼7500塊美金
[558.02s -> 562.38s] 白宮發言人李威特表示法案簽署儀式預計美東時間4號下午
[562.68s -> 566.78s] 到5點在白宮舉行公視新聞黃韻玲編譯
[568.56s -> 570.62s] 台北地院審理精華成案
[571.38s -> 574.46s] 昨天提訊前民眾黨主席柯文哲
[575.22s -> 577.52s] 台北市議員應曉薇等人
[579.06s -> 580.08s] 不過日前
[580.60s -> 582.90s] 前北市副市長彭政生
[583.42s -> 584.70s] 太太身亡之後
[585.20s -> 588.02s] 在網路上出現了恐嚇法官
[588.28s -> 589.82s] 與檢察官的言論
[589.82s -> 594.42s] 而涉嫌散佈恐嚇圖文的一名
[594.68s -> 595.70s] 代性嫌犯
[596.98s -> 600.58s] 昨天下午在新北市的戲局被逮捕
[602.10s -> 603.64s] 經過漏顏徵訊
[603.90s -> 604.42s] 檢方
[604.66s -> 605.94s] 申請羈押
[610.04s -> 616.18s] 率先走下警備車就是前民眾黨主席柯文哲同樣被提訊到庭還有台北市議員
[616.44s -> 619.52s] 應曉薇台北地院3號審理精華成案
[619.82s -> 622.64s] 原本也提訊維京集團主席沈清晶
[622.90s -> 624.94s] 但他生病住院請假獲准
[625.20s -> 626.22s] 只有他的律師倒庭
[631.60s -> 636.20s] 法院這次開庭有檢方先解問前北市都委會紀事蔡麗蕊
[636.46s -> 639.28s] 以證人身份出庭的他在庭上上稱
[639.54s -> 642.34s] 都委會幕僚小組當初受多方關切
[642.60s -> 646.18s] 幕僚也無准駁權因此出言意見會寫得保守
[646.44s -> 647.72s] 檢方接著再問
[647.98s -> 649.52s] 幕僚會建議比照原例
[649.52s -> 653.10s] TOD案比較與法有據是否因為精華成案有
[653.36s -> 654.38s] 有釋法性疑慮
[654.64s -> 656.68s] 立刻被柯文哲等人的律師質疑
[656.94s -> 658.74s] 蔡麗蕊當時並非承辦人
[659.00s -> 660.78s] 也尚未參與撰擬出言意見
[661.04s -> 661.56s] 因此
[661.80s -> 662.32s] 提出異議
[662.84s -> 666.42s] 原我們的檢察官可以公然在法庭上面
[666.68s -> 668.20s] 誤導誘導證人
[668.46s -> 671.54s] 要所有的公務員配合檢察官
[671.80s -> 673.08s] 的問案方式
[673.32s -> 675.38s] 去說出檢察官想要說的話
[675.64s -> 679.22s] 全案上在審理卻在前北市副市長彭真生妻子
[679.52s -> 684.38s] 審往後網路有人貼出北檢檢察官與北院法官的姓名照片
[684.64s -> 688.74s] 揚言要他們命載命還讓院檢都發聲明嚴正譴責
[689.00s -> 690.52s] 任何以暴力恐嚇
[690.78s -> 692.84s] 散布仇恨言論等行為
[693.08s -> 695.90s] 意圖影響甲官依法辦案的行為
[696.16s -> 698.46s] 不僅是對甲官的人身威脅
[698.72s -> 701.54s] 也是對司法制度與社會秩序的挑釁
[701.80s -> 704.86s] 任意公布系數中個案成審法官的個人影像
[705.12s -> 707.94s] 並搭配恫嚇辱罵文字的行為
[708.20s -> 709.22s] 不但應該承擔
[709.52s -> 710.54s] 刑事責任
[710.80s -> 712.60s] 也容易引發輿論獵巫
[712.84s -> 714.90s] 對法官的人身安全和審判
[715.16s -> 715.66s] 中立
[715.92s -> 717.20s] 構成實質的威脅
[717.46s -> 723.60s] 網友散布恐嚇仇恨性圖文經調查官與警方調查後3號下午也在新北市西池
[723.86s -> 724.88s] 逮捕一名代姓嫌犯
[725.14s -> 727.18s] 公視新聞 陳冠旭 張國良 台北報導
[728.72s -> 730.26s] 高雄永安區
[730.52s -> 732.04s] 鑽石沙灘公園
[732.82s -> 733.58s] 昨天傍晚
[734.10s -> 735.88s] 發生了一起溺水命案
[736.92s -> 738.20s] 一名76歲
[738.44s -> 739.22s] 蔡姓男子
[739.52s -> 741.32s] 在海裡游泳的時候
[741.56s -> 743.88s] 疑似遭到流浪狗攻擊
[744.38s -> 746.94s] 導致他頭部重傷溺水
[747.96s -> 752.06s] 海巡人員趕到的時候發現他已經沒有生命跡象
[752.58s -> 755.40s] 終於搶救後仍然傷重不治
[759.74s -> 762.30s] 海上還能看到三隻流浪狗游泳徘徊
[762.56s -> 765.88s] 不過另一邊卻已經看到救難人員從海中
[766.14s -> 767.68s] 將溺水的泳客救起
[767.94s -> 769.22s] 但當下就已經
[769.52s -> 770.54s] 失去生命跡象
[770.80s -> 773.10s] 緊急送醫搶救後仍宣告不治
[773.36s -> 774.90s] 平常是都會在那裡游泳
[776.68s -> 777.96s] 每天都會去
[778.48s -> 779.76s] 水性是很好的
[780.28s -> 782.32s] 就是要救到一個
[782.58s -> 783.86s] 已經遭到
[784.36s -> 784.88s] 丟海
[785.14s -> 789.24s] 這起意外發生在高雄永安區石斑路鑽石沙灘公園附近
[789.48s -> 793.58s] 3號下午3點多有民眾目擊一名76歲的蔡姓男子
[793.84s -> 796.40s] 在海中游泳時遭到流浪狗攻擊
[796.66s -> 797.94s] 導致這名男子溺水
[798.20s -> 799.48s] 趕緊打電話報案
[799.78s -> 802.08s] 他身上的傷是主要集中在
[802.34s -> 803.10s] 頭部的
[803.36s -> 804.64s] 嚴重咬傷還有身上
[805.16s -> 807.46s] 也有一些零星的咬傷存在
[807.72s -> 810.28s] 我們在施救的時候那三隻狗就已經
[810.52s -> 811.30s] 游離了現場
[811.80s -> 814.88s] 施熱家屬表示他平時就會到這裡游泳
[815.14s -> 816.92s] 親友聽聞2號難以置信
[817.18s -> 821.28s] 當地居民也指出事發前兩週才有人游泳被咬傷耳朵
[821.54s -> 823.08s] 被咬傷耳朵
[823.84s -> 826.92s] 在那裡溺水
[827.68s -> 828.70s] 在那裡溺水的地方
[828.70s -> 829.22s] 在那裡溺水的地方
[829.22s -> 829.48s] 在那裡溺水的地方
[829.74s -> 832.56s] 在那裡溺水的地方
[832.80s -> 835.62s] 高雄市動保處晚間在現場捕獲一隻流浪狗
[835.88s -> 841.00s] 但是否為肇事犬隻及詳細事故原因還有待調查釐清
[841.26s -> 843.56s] 公視新聞陳煥與鄭維仁吳吉昌綜合報導
[845.36s -> 848.16s] 今年漢光41號演習期間
[848.68s -> 849.96s] 將首度整合
[850.22s -> 852.00s] 城鎮任性演習
[853.04s -> 854.56s] 7月15號開始
[854.82s -> 856.88s] 在各地陸續進行
[858.40s -> 859.44s] 這次警政署
[859.74s -> 862.04s] 首度跟全聯賣場合作
[863.32s -> 866.14s] 到時候民眾在指定賣場門市
[866.64s -> 868.18s] 聽到防空警報
[868.96s -> 871.52s] 要依照賣場人員引導避難
[872.80s -> 874.84s] 而內政部也呼籲民眾
[875.10s -> 876.88s] 準備緊急避難包
[877.66s -> 878.94s] 一旦遇到狀況
[879.20s -> 880.48s] 可以立即取用
[887.90s -> 889.18s] 7月國家團結月
[889.44s -> 891.48s] 除了國軍漢光41號演習
[891.74s -> 894.56s] 城鎮任性防空演習也將是重點
[896.86s -> 902.50s] 光賣場聽到這個聲音不要緊張因為這次城鎮任性演習把賣場也納入了演練
[902.74s -> 905.30s] 在演習期間如果聽到防空警報的聲音
[905.56s -> 907.62s] 賣場人員會負責引導民眾
[910.94s -> 917.34s] 到時候只要跟著賣場人員的指示一起來到像是地下室這樣比較好的避難空間就可以了
[917.60s -> 918.88s] 這種空其實
[919.18s -> 920.20s] 不會選擇的嘛
[921.74s -> 922.76s] 隨時隨地都
[923.02s -> 924.56s] 無預期之間就會發生
[924.82s -> 926.34s] 不管到哪個地方都
[926.60s -> 928.14s] 都必須那個
[928.40s -> 929.42s] 做演練
[929.68s -> 933.00s] 民眾大多贊成防空避難演練多納入不同情境
[933.26s -> 938.90s] 7月15號開始中部南部北部東部跟外離島將陸續進行城鎮任性演習
[939.14s -> 945.54s] 這次警政署首度結合賣場在北中南指定門市同步辦理防空疏散避難模擬演練
[945.80s -> 948.36s] 強化業者跟民眾的防空應變能量
[948.62s -> 949.14s] 台北
[949.44s -> 950.46s] 台中跟台南
[950.72s -> 952.76s] 各選了一家店作為整個
[953.02s -> 956.34s] 演習的一個示範點原則上是有地下室的為主
[956.60s -> 962.74s] 怎麼樣輸導這個顧客內政部表示到時候在指定門市的民眾聽到警報聲除了停止購物
[963.00s -> 967.62s] 還要依照賣場人員引導避難要記得避免靠近門窗玻璃
[967.86s -> 974.02s] 用坐姿或是蹲姿抱頭保護姿勢賣場人員也要演練緊急應變例如安撫
[974.26s -> 977.86s] 顧客簡易包紮以及現場同時模擬情報傳遞等
[979.18s -> 983.02s] 警報發布的時候人車都是要保持一個避難
[983.28s -> 986.60s] 只不過以前萬難的話就是說好像只聽到防空警報
[986.86s -> 988.40s] 沒有像這次的話非常的
[988.66s -> 989.16s] 切實
[989.42s -> 995.56s] 消防署也提醒民眾可以先預先準備緊急避難包基本必備的有飲水跟乾糧
[995.82s -> 1001.96s] 個人醫藥跟清潔用品保暖衣物身份證件跟少量現金手電筒等建議重量
[1002.22s -> 1008.36s] 男性15公斤女性10公斤以內為基準方便真的遇到狀況時可以立即取用
[1008.62s -> 1009.14s] 前往避難
[1009.44s -> 1012.26s] 公視新聞歐陽謝奇文陳江維台北報導
[1014.04s -> 1017.88s] 藝人瑞莎在台灣治理發展韻律體操
[1018.90s -> 1020.18s] 辦理的邀請賽
[1020.44s -> 1022.24s] 今年邁入了第5屆
[1023.00s -> 1024.80s] 用來自15國
[1025.06s -> 1027.62s] 總共228位選手參賽
[1029.40s -> 1030.42s] 而瑞莎說
[1031.20s -> 1033.50s] 辦比賽當然有壓力
[1035.04s -> 1039.14s] 但是希望讓喜歡韻律體操的孩子
[1039.70s -> 1042.00s] 有更多比賽的機會
[1045.32s -> 1050.96s] 以手腕帶動彩帶畫出漂亮的弧形或螺旋接著拋接彩帶展現美感
[1051.22s -> 1057.36s] 參加瑞心杯韻律體操邀請賽的台灣小選手們把握4號開賽前在正式
[1057.62s -> 1059.40s] 比賽場的最後一次練習
[1059.66s -> 1061.96s] 有點緊張跟興奮
[1062.22s -> 1064.26s] 瑞莎老師說要享受過程
[1064.52s -> 1066.82s] 我覺得每次就是可以挑戰
[1067.08s -> 1068.62s] 我也喜歡棒就是
[1069.44s -> 1071.74s] 感覺壓的時候會比較順
[1072.00s -> 1074.56s] 不只台灣選手比賽場後方的熱身區
[1074.82s -> 1079.16s] 還有來自泰國英國美國韓國菲律賓等14國的選手們
[1079.42s -> 1083.26s] 九歲的菲律賓選手阿力克西瑞學習韻律體操三年
[1083.52s -> 1086.08s] 這是他第一次到台灣來比邀請賽
[1086.34s -> 1089.14s] I will do everything I can
[1089.40s -> 1091.70s] She wants to be an olympian
[1091.96s -> 1095.54s] 阿力克西瑞的媽媽說為了讓女兒有更多比賽經驗
[1095.80s -> 1098.10s] 此行時速自負相當值得
[1098.36s -> 1099.14s] 主辦邀請賽
[1099.44s -> 1101.74s] 她的藝人瑞莎說邀請賽今年第五年
[1102.00s -> 1104.04s] 很開心但也很不容易
[1104.30s -> 1105.58s] 最大的挑戰
[1105.84s -> 1106.60s] 當然是
[1106.86s -> 1107.88s] 找自己人
[1108.14s -> 1109.94s] 因為希望可以辦理
[1110.18s -> 1114.80s] 越來越好而且15個不同國家的選手來我們真的
[1115.30s -> 1115.82s] 就是
[1116.08s -> 1117.62s] 希望大家非常的喜歡
[1118.12s -> 1119.14s] 我想要回來
[1119.40s -> 1122.22s] 英屬民間自辦邀請賽瑞莎表示
[1122.48s -> 1125.04s] 是和團隊持續募資找贊助商
[1125.30s -> 1127.08s] 來培養更多台灣的小朋友
[1127.34s -> 1129.14s] 而被問及六月在保加利亞世界
[1129.44s -> 1130.46s] 青少年錦標賽
[1130.72s -> 1132.26s] 台灣排名末段班
[1132.50s -> 1135.06s] 他認為體操協會需要改革的東西
[1135.32s -> 1135.84s] 還很多
[1136.10s -> 1137.62s] 公視新聞林小慧林智堅
[1137.88s -> 1138.90s] 新北市報導
[1140.70s -> 1143.26s] 這幾天都是高溫炎熱的天氣形態
[1143.78s -> 1147.62s] 昨天在桃園爐竹測到了39.2度高溫
[1147.86s -> 1152.22s] 另外在新北三峽和金門策戰也有超過38度
[1152.98s -> 1154.26s] 根據衛福部統計
[1154.52s -> 1156.32s] 7月1號2號這兩天
[1156.58s -> 1158.88s] 因為熱傷害就診就超過百人
[1159.44s -> 1164.82s] 火辣太陽直曬就連走在路上也感覺在發燙
[1165.06s -> 1167.88s] 不少外送員不是被太陽曬出皮膚色差
[1168.14s -> 1169.94s] 有許多人自備潔冰水
[1170.18s -> 1173.52s] 或是穿淺色的袖套或外套全身包緊緊
[1173.78s -> 1174.80s] 避免熱傷害
[1175.06s -> 1180.68s] 可以去那個檳榔攤他說有賣那種潔冰水差不多20塊一罐的然後就直接買來喝
[1180.94s -> 1181.70s] 一直流汗啊
[1181.96s -> 1182.48s] 待不住
[1182.98s -> 1183.50s] 別人
[1183.76s -> 1185.80s] 比較不會流汗他可能習慣了
[1186.32s -> 1187.60s] 我摸上去都是水啊
[1187.86s -> 1189.14s] 曬傷一定都會曬傷啊
[1189.44s -> 1191.74s] 習慣了就麻痺啦
[1192.00s -> 1193.28s] 據衛福部統計
[1193.54s -> 1195.32s] 今年6月1號到29號
[1195.58s -> 1198.14s] 因熱傷害就診有624人次
[1198.40s -> 1201.98s] 7月初這兩天熱傷害就診人次超過百人
[1202.24s -> 1204.28s] 大概一天可能五六件有吧
[1204.54s -> 1208.90s] 早上最多當然第一就是老人家可能有時候晚上可能水喝少啊晚上不開冷氣
[1209.14s -> 1214.02s] 家人發現在怎麼老人家能全身發燙來以為他發燒感染其實很多是重數
[1214.26s -> 1217.34s] 只是這個溫天氣到了周末可能會出現變化
[1217.60s -> 1218.88s] 天氣專家指出
[1219.18s -> 1222.26s] 今年第3號颱風木恩3號凌晨生成
[1222.50s -> 1223.78s] 對台灣沒有直接影響
[1224.04s -> 1224.82s] 但要留意
[1225.06s -> 1226.86s] 目前在菲律賓北方外海
[1227.12s -> 1229.94s] 有個熱帶擾動98w有發展趨勢
[1230.18s -> 1235.56s] 最快周末有可能形成颱風而且距離台灣只有五六百公里遠得持續注意動向
[1235.82s -> 1240.68s] 角度比較大的話就會壓到我們的東南邊或者是東邊的海面上
[1240.94s -> 1244.26s] 那如果是走中間的路線就是直接對著台灣來
[1244.52s -> 1248.62s] 所以無論如何看起來這個系統大概對台灣都會有影響
[1249.18s -> 1252.50s] 氣象專家表示目前熱帶擾動98w
[1252.76s -> 1254.30s] 形成颱風機率高
[1254.56s -> 1257.38s] 預期到了周末移動路徑就會比較明朗
[1257.62s -> 1259.94s] 呼籲民眾得留意近期天氣變化
[1260.18s -> 1261.98s] 公視新聞油煙瓷郭俊林台報導
[1263.78s -> 1268.90s] 夏天到了有些聽眾朋友喜歡嘗試不背氧氣瓶的自由潛水
[1269.92s -> 1275.04s] 而競技自由潛水則是只憑一口氣在水下比賽憋氣長短
[1275.30s -> 1277.08s] 和潛水深度的活動
[1277.86s -> 1279.14s] 帶您一起去看看
[1279.44s -> 1285.58s] 黃煥陽和張一仙是台灣頂尖的自由潛水選手
[1285.84s -> 1290.18s] 這項運動看起來優雅平和但其實危險性很高
[1290.44s -> 1292.24s] 國際自由潛水組織規定
[1292.50s -> 1295.56s] 比賽的時候必須要有安全解惑員在場
[1304.02s -> 1305.54s] BO基本上的紅牌
[1305.80s -> 1307.34s] 就是你昏過去了
[1307.60s -> 1309.14s] 你氧氣不夠然後你
[1309.44s -> 1311.48s] 直接暈倒像睡覺那樣的狀況
[1312.50s -> 1314.04s] 華洋從小就喜歡玩水
[1314.30s -> 1316.34s] 但竟然喜歡到以前水為業
[1316.60s -> 1318.14s] 爸媽也覺得不可思議
[1318.90s -> 1320.18s] 我一直想說你牽到
[1320.44s -> 1321.98s] 20公尺一下就已經
[1322.74s -> 1324.54s] 海洋20公尺就照不到太陽
[1324.80s -> 1325.82s] 他其實他
[1326.08s -> 1326.84s] 覺得一種
[1328.64s -> 1330.18s] 冥想然後一種
[1330.94s -> 1335.04s] 那種心靈的他覺得他在這方面得到很大的快樂
[1335.54s -> 1338.62s] 我的身體和心理確實的相信著自己
[1339.44s -> 1342.26s] 他們願意陪著我一直到最後一刻
[1343.02s -> 1344.82s] 多年來的和自己相處
[1345.06s -> 1346.86s] 我覺得很有代價
[1347.38s -> 1348.90s] 而對張益謙來說
[1349.16s -> 1351.46s] 自由潛水是他生命的救贖
[1351.98s -> 1355.82s] 從小家裡經濟狀況並不允許他卻拼命的想跳舞
[1356.34s -> 1358.90s] 沒想到公演的前一晚出了車禍
[1359.14s -> 1361.70s] 讓他的夢想隱生生的斷送在
[1361.96s -> 1362.48s] 舞台上
[1362.98s -> 1364.52s] 小孩就整個扭到
[1365.54s -> 1366.82s] 就是錯位
[1367.34s -> 1368.62s] 可是跳到一半
[1369.18s -> 1369.94s] 我不能停
[1370.20s -> 1372.76s] 我要在台上把腳踝給扭回來
[1373.28s -> 1376.10s] 但是扭回來的腳已經回不到原來的樣子
[1376.60s -> 1378.90s] 在這段時間裡面就是其實我有
[1380.44s -> 1380.96s] 自殺過
[1382.74s -> 1383.78s] 那時候就
[1384.28s -> 1385.82s] 想到自由潛水
[1386.08s -> 1388.38s] 自由潛水讓張益謙活了過來
[1388.64s -> 1389.66s] 他還發現了一個
[1389.92s -> 1390.68s] 結合潛水
[1390.94s -> 1392.98s] 與舞蹈的美人魚表演賽
[1399.18s -> 1405.32s] 水下十米處無風無浪只有一片純粹的大藍
[1405.84s -> 1407.12s] 紀錄片林淵入魚
[1407.38s -> 1410.70s] 盡頭跟著華陽與阿仙的人生修煉之路
[1410.96s -> 1412.24s] 從路上到水下
[1412.50s -> 1415.30s] 停歇在這片靜謐的藍色水域
[1415.56s -> 1416.34s] 公視新聞
[1416.58s -> 1417.36s] 綜合報導
[1419.40s -> 1420.42s] 關心天氣
[1420.94s -> 1423.24s] 接著提供您各地的氣象資料
[1429.18s -> 1459.16s] Zither Harp
[1459.18s -> 1465.44s] 感谢您收看这一节的公式手语新闻
[1465.44s -> 1466.56s] 我是牛轩文
[1466.56s -> 1468.80s] 下周一同一时间再会
[1489.18s -> 1498.00s] 感谢您收看
