=== Time stamp ===
[406.44s -> 408.78s] 這次查獲的北京集創北方科技,
[408.80s -> 412.46s] 就是專門經營顯示晶片與電源管理晶片設計,
[412.48s -> 414.66s] 市佔率高居中國同業之首,
[414.68s -> 417.52s] 而早在二零二二年間就曾因為非法挖角,
[417.52s -> 421.06s] 被查辦。近日再度未經許可在臺灣設立據點,
[421.06s -> 423.24s] 想挖角我晶片研發人才,
[423.26s -> 425.90s] 檢方也持續查緝非法中資滲透,
[425.92s -> 429.00s] 守護國家關鍵核心科技。
[429.02s -> 432.66s] 臺北新竹報導。
[432.66s -> 434.48s] 核三重啟公投,
[434.50s -> 437.92s] 八月二十三日投票,
[437.92s -> 440.62s] 而中選會在投票前,
[440.62s -> 445.04s] 舉辦了五場電視意見發表會,
[445.06s -> 447.52s] 首場在昨天展開,
[447.52s -> 451.64s] 正方代表清大教授葉宗光呼籲,
[451.66s -> 459.02s] 臺電讓核三在一年內恢復為停機待命的狀態,
[459.04s -> 463.58s] 而反方代表臺電董事長曾文生強調,
[463.60s -> 466.16s] 科學完整檢測還沒有出來,
[466.18s -> 468.14s] 就進行公投,
[468.16s -> 473.16s] 程序不合理。
[473.16s -> 474.44s] 核三重啟公投,
[474.46s -> 477.34s] 首場說明會由清大教授葉宗光呼籲,
[477.34s -> 478.84s] 當任正方代表,
[478.84s -> 481.46s] 臺電董事長曾文生擔任反方代表,
[481.48s -> 483.08s] 葉宗光從能源安全、
[483.10s -> 486.16s] 國家安全等立場支持重啟核三,
[486.16s -> 490.72s] 更呼籲臺電讓核三在一年內恢復為停機待命的狀態,
[490.72s -> 493.66s] 完成總統賴清德在競選時的承諾。
[493.66s -> 499.42s] 讓他至少在一年內恢復成停機待命的狀態,
[499.42s -> 504.76s] 保留核電機組作為緊急時候供電的來源。
[504.76s -> 506.66s] 臺電董事長曾文生直言,
[506.66s -> 507.98s] 核三公投的主文,
[507.98s -> 514.00s] 您是否同意第三核能發電廠經通過整體安全評估後恢復繼續運轉,
[514.00s -> 517.34s] 無安全疑慮透過文字寫下這段話是容易的,
[517.34s -> 520.22s] 但核能機組能不能研議或重啟,
[520.22s -> 521.90s] 要經過一定的科學流程,
[521.90s -> 524.60s] 需要時間跟工程的設計調整,
[524.60s -> 527.06s] 不是簡單的投票可以做決定。
[536.66s -> 540.28s] 還是在現在就先做出決定。
[540.28s -> 543.68s] 針對葉宗光表示走入非核家園後活力全開,
[543.68s -> 547.28s] 過去高雄市長陳其邁總長調南電北送,
[547.28s -> 551.24s] 不過近期到了葉建峰時刻卻是中電南送的狀態,
[551.24s -> 552.56s] 質疑公平性。
[552.56s -> 554.12s] 曾文生也反擊指出,
[554.12s -> 557.50s] 二零一六二零一七年核二以及核三仍運轉,
[557.50s -> 560.88s] 但是有一百天備轉容量低於百分之六,
[560.88s -> 563.16s] 而最近三年卻幾乎沒有發生,
[563.16s -> 564.08s] 核三除以後,
[564.08s -> 564.56s] 確實葉建峰時北部電力較充裕,
[564.56s -> 564.96s] 核三除以後確實葉建峰時北部電力較充裕,
[564.96s -> 566.78s] 核三除以後確實葉建峰時北部電力較充裕,
[566.78s -> 568.58s] 因此支援南部。
[568.58s -> 572.30s] 南部其實南電北送很長一段時間了,
[572.30s -> 575.72s] 就是我們現在發生了一段短暫的時間,
[575.72s -> 577.78s] 他需要其他的地方指引,
[577.80s -> 580.00s] 這個是什麼最大惡極的事情,
[580.02s -> 582.22s] 要拿出來做這樣子的批判,
[582.24s -> 588.10s] 現實就是我們現在新機組根本趕不上進度,
[588.10s -> 590.44s] 結果今天政府又跟我威脅說,
[590.46s -> 591.58s] 你不讓我撥補,
[591.58s -> 593.54s] 我就要調漲你的電價,
[593.54s -> 594.82s] 這合理嗎?
[594.82s -> 595.88s] 曾文生也重申,
[595.88s -> 598.42s] 臺電公司這段時間努力進行高階
[598.42s -> 598.56s] 核發電,
[598.58s -> 600.42s] 廢料選址力拔工作,
[600.44s -> 603.96s] 尋求臺灣有限的高階核廢料最終處置長期,
[603.98s -> 607.58s] 而政方代表把核電廠的籌起講成非常容易,
[607.58s -> 609.18s] 不用花很多錢的事,
[609.20s -> 611.26s] 對臺電並不公平。
[611.28s -> 612.06s] 公視新聞黃瀚,
[612.08s -> 612.74s] 謝啟文,
[612.74s -> 613.30s] 臺北報導。
[615.46s -> 621.14s] 丹納斯颱風與後續雨勢重創了西南部,
[621.14s -> 623.96s] 為了加速重建修復,
[623.96s -> 628.42s] 行政院已經成立雲嘉南災後復原前進指揮所,
[628.42s -> 637.34s] 協助地方政府在人力、機具與物資的調度,
[637.36s -> 645.84s] 而昨天更是正式提出匡列五百六十億元的災後復原重建特別條例草案,
[645.86s -> 652.64s] 協助災民來重建家園並函請立法院審議。
[652.66s -> 653.92s] 工作人員忙進忙出,
[653.92s -> 654.64s] 一下漲糧,
[654.64s -> 655.74s] 一下整理環境,
[655.76s -> 658.38s] 丹納斯颱風造成臺南許多房屋受損,
[658.38s -> 662.56s] 市政府將部分學校的教職員宿舍改造成臨時安置所,
[662.58s -> 664.20s] 提供給低收入戶災民。
[669.96s -> 671.92s] 而針對災區的行動網路通訊,
[671.94s -> 674.24s] 即便有電信業者的通訊車進駐,
[674.26s -> 676.52s] 不過網路好像還是卡卡卡,
[676.54s -> 678.08s] 尤其當地年長者居多,
[678.10s -> 680.16s] 對市化的需求更大於網路。
[688.38s -> 696.34s] 今年七月丹納斯颱風
[696.36s -> 697.78s] 侵擾嘉南沿海地區,
[697.80s -> 701.02s] 加上接續不斷的西南氣流帶來持續強降雨,
[701.04s -> 702.38s] 中南部災情不斷,
[702.40s -> 705.88s] 行政院七號通過災後復原重建特別條例草案,
[705.90s -> 708.82s] 要爭取編列特別預算五百六十億元。
[718.38s -> 728.88s] 條例涵蓋範圍,
[728.90s -> 729.54s] 除了南部,
[729.56s -> 733.18s] 也包括台中、彰化、雲林、南投等共九縣市,
[733.20s -> 735.76s] 而災區復原重建項目有農業設施、
[735.78s -> 739.44s] 電力系統到環境衛生復原以及產業促進等九項,
[739.46s -> 743.00s] 也針對經濟弱勢族群的房屋修繕全額支持。
[748.38s -> 751.70s] 納斯颱風以及這次的豪雨相關損害,
[751.72s -> 753.34s] 而需要復原重建,
[753.36s -> 756.82s] 中央執行機關也能夠將他納入工作範圍。
[756.84s -> 759.82s] 災後重建特別條例送起立法院審議後,
[759.84s -> 762.70s] 行政院強調將持續與立院各黨團溝通,
[762.72s -> 764.62s] 希望早日完成立法程序,
[764.64s -> 767.66s] 而條例自公佈日實施到一百一十六年十二月
[767.66s -> 768.78s] 三十一號為止,
[768.78s -> 771.88s] 得經由立法院同意之後再延長。
[771.90s -> 775.60s] 臺北臺南報導。
[775.62s -> 778.38s] 臺鐵近期暴力事件頻傳,
[778.40s -> 786.38s] 吉隆站站務員自七月底以來每天都遭到遊民騷擾至少三次,
[786.40s -> 789.38s] 有的還遭毆打尾隨。
[789.40s -> 791.38s] 儘管多次報警,
[791.40s -> 795.38s] 但是似乎不見成效。
[795.40s -> 801.38s] 臺鐵產業工會已經協助集體提出了不法侵害通報,
[801.40s -> 805.40s] 呼籲交通部啟動安全機制。
[808.38s -> 816.00s] 手上明明拿著煙,
[816.02s -> 818.22s] 還跟站務人員辯稱沒有抽,
[818.24s -> 821.58s] 身穿藍衣男子的滋擾行為不止這一樁,
[821.60s -> 825.70s] 在站內騎腳踏車騷擾售票窗口的站務人員後自摔,
[825.70s -> 828.64s] 騎車離開又轉回來直接撞倒民眾。
[828.64s -> 831.62s] 臺鐵吉隆車站皆有滋擾案,
[831.64s -> 834.94s] 本分局獲報到場依法處置,
[834.94s -> 838.36s] 嚴謹到場後分別於七月三十一日及
[838.36s -> 842.18s] 八月一日,對該欄實施兩次保護管束,
[842.20s -> 843.78s] 合計約八小時。
[843.80s -> 846.08s] 臺鐵吉隆站從七月底至今,
[846.10s -> 849.48s] 站務人員每天遭到遊民騷擾至少三次以上,
[849.48s -> 851.68s] 有的還遭遇毆打、言語攻擊,
[851.68s -> 853.94s] 甚至在下班後被尾隨跟蹤,
[853.96s -> 855.36s] 雖然屢次報警處理,
[855.36s -> 858.20s] 但警察處理後仍然回來持續騷擾。
[858.22s -> 860.34s] 臺灣鐵路產業工會透過聲明,
[860.36s -> 865.12s] 認為吉隆站與萬華站是唯二沒有鐵路警察據點的單位,
[865.12s -> 868.08s] 譴責交通部以及臺鐵公司沒有履行僱主
[868.08s -> 870.24s] 義務,為員工安全負責,
[870.24s -> 873.48s] 更導致旅客安全以及服務品質受到影響。
[873.48s -> 877.08s] 目前產業工會已經協助吉隆站集體送出職場
[877.08s -> 878.36s] 不法侵害通報,
[878.36s -> 880.90s] 要求政府拿出長期有效的方案。
[880.92s -> 884.56s] 公視新聞綜合報導。
[884.58s -> 887.20s] 避免臺師大女族抽血,
[887.22s -> 891.18s] 違反研究倫理的案件再度發生。
[891.18s -> 892.50s] 立委指出,
[892.50s -> 896.70s] 目前全臺有十三所大學設置IRB
[896.70s -> 898.06s] 研究倫理委員會,
[898.08s -> 902.78s] 教育部每年不定期抽查,
[902.80s -> 909.40s] 但是查核的頻率、內容深度都需要做調整。
[909.42s -> 911.76s] 針對人體研究計畫,
[911.76s -> 920.40s] 教育部應該設立永久的單一申訴窗口。
[920.40s -> 922.24s] 臺師大女族抽血爭議,
[922.26s -> 924.14s] 失對生霸凌違反研究倫理,
[924.14s -> 925.72s] 引發社會高度關注。
[925.74s -> 927.24s] 教育部長鄭英耀坦承,
[927.24s -> 928.08s] 過去大學端,
[928.10s -> 930.98s] 的IRB較少建立內控內積機制。
[930.98s -> 932.74s] 國民黨立委柯志恩問及,
[932.74s -> 935.86s] 目前全臺有十三所大學設立IRB,
[935.86s -> 937.60s] 教育部抽查情況。
[937.60s -> 938.90s] 有幾次?
[938.90s -> 940.96s] 基本上每一間學校都有進行抽查。
[940.96s -> 942.46s] 每一年都進入抽查?
[942.46s -> 944.16s] 我們一百零九年開始,
[944.16s -> 946.24s] 對於這些十三所學校不定期抽查,
[946.24s -> 947.98s] 但是我們都有抽查過一輪。
[947.98s -> 949.60s] 計畫送研究倫理審查,
[949.60s -> 951.90s] 未揭露周台英同時是教練,
[951.90s -> 953.84s] 研究未照原本計畫執行,
[953.84s -> 956.24s] 受試者同意書在事後補簽。
[956.26s -> 956.96s] 立委表示,
[956.96s -> 957.92s] 若學校IRB發行,
[957.92s -> 959.76s] 發揮作用,教育部抽查
[959.76s -> 963.26s] 及早發現不致出現如此嚴重為師。
[963.26s -> 965.76s] 接下來有沒有這個查核的這個頻率、
[965.76s -> 969.04s] 頻次、內容、深度是不是要做調整?
[969.04s -> 972.16s] 教育部必須要針對主管的IRB
[972.16s -> 973.90s] 審查的人體研究計畫,
[973.90s -> 976.36s] 設立永久的單一申訴窗口,
[976.36s -> 977.64s] 到指導機關。
[977.64s -> 980.08s] 我們一定會感謝委員的建議,
[980.08s -> 981.30s] 我們會來設。
[981.30s -> 984.00s] 此案也衍生體育署運科支援計畫的
[984.00s -> 985.02s] 學倫疑慮。
[985.02s -> 986.86s] 體育署長鄭士忠強調,
[986.86s -> 987.64s] 運科計畫
[987.64s -> 989.38s] 使用現有研究成果,
[989.38s -> 991.14s] 應用在學生的強化訓練
[991.14s -> 992.66s] 根本不能拿來發表,
[992.68s -> 994.42s] 目前已請國家運科中心
[994.42s -> 997.14s] 研擬運科檢測流程。
[1009.40s -> 1010.36s] 立委范雲指出,
[1010.36s -> 1012.12s] 運發基金補助的運科計畫
[1012.12s -> 1013.86s] 受人體研究法規範,
[1013.86s -> 1016.58s] 有的計畫榜校對存在權勢關係,
[1016.58s -> 1017.54s] 恐成為人體
[1017.54s -> 1019.02s] 研究法外之地,
[1019.04s -> 1020.72s] 正要說運科支援計畫
[1020.72s -> 1022.28s] 已全面停止執行,
[1022.28s -> 1023.42s] 將全面清查,
[1023.42s -> 1024.96s] 一個月內提報告。
[1024.98s -> 1026.26s] 公視新聞小會沈志明
[1026.28s -> 1029.20s] 臺北報導。
[1047.54s -> 1051.60s] 在美國註冊,我刑事局與美方合作,
[1051.60s -> 1053.56s] 取得伺服器等資料,
[1053.56s -> 1058.58s] 才破獲了非法工程師集團。
[1058.58s -> 1061.34s] 刑警持槍戒備指導無內鎖所查獲
[1061.34s -> 1064.28s] 一名男子作為科技公司負責人提供的
[1064.28s -> 1067.52s] 業務服務卻是助長詐騙犯罪。
[1067.52s -> 1069.94s] 無論是投資網站還是電商頁面
[1069.94s -> 1071.20s] 各類的詐騙內容,
[1071.20s -> 1073.12s] 只要客戶提需求涉案,
[1073.12s -> 1075.52s] 科技公司都能一手架設,
[1075.52s -> 1077.40s] 光是去年就涉及超過七百萬人,
[1077.40s -> 1094.38s] 一百個不法網站。
[1094.38s -> 1096.46s] 警方調查涉案黃鑫業者開設
[1096.48s -> 1097.66s] 兩家科技公司,
[1097.68s -> 1100.76s] 從主管到員工幾乎都是工程師,
[1100.78s -> 1103.10s] 據點藏身臺北市內湖等地,
[1103.12s -> 1104.74s] 當初開發遊戲失敗,
[1104.76s -> 1107.36s] 改替國內外詐騙集團提供客製
[1107.36s -> 1108.78s] 化詐欺網站,
[1108.80s -> 1110.14s] 四年內獲利上億,
[1110.14s -> 1113.08s] 更因此讓三百多人落入詐騙陷阱。
[1124.04s -> 1125.10s] 就怕事急敗露,
[1125.12s -> 1127.60s] 嫌犯的網站網域可以向美國業者
[1127.60s -> 1128.50s] 購買註冊,
[1128.52s -> 1131.18s] 多虧這次臺美合作成功向美方
[1131.18s -> 1133.86s] 調到伺服器等資料才一舉破案。
[1137.36s -> 1138.34s] 有幾種方式,
[1138.36s -> 1140.80s] 第一個我們可以去看一下這個
[1140.82s -> 1142.92s] 本身設定的這個這個網站
[1142.94s -> 1144.28s] 他存活的時間,
[1144.30s -> 1145.90s] 比如說他可能是剛建立。
[1145.90s -> 1148.48s] 假投資徵詐財網站該如何辨識,
[1148.48s -> 1151.02s] 除了相關投資內容標榜的年化率
[1151.04s -> 1152.76s] 太高可能有詐外,
[1152.78s -> 1155.40s] 資安專家分享也可從網站建立時間
[1155.42s -> 1158.16s] 等方向作為判斷的一項指標。
[1158.18s -> 1159.20s] 共識新聞陳冠勳
[1159.20s -> 1162.70s] 張子佳台北報導。
[1162.72s -> 1167.24s] 新冠疫情的時候以mRNA技術研發出的
[1167.24s -> 1173.60s] 輝瑞疫苗與穆德納疫苗救了數百萬人的生命。
[1173.62s -> 1180.82s] 不過現在美國衛生部卻對這項技術提出了安全疑慮,
[1180.84s -> 1188.98s] 宣布將停止生物醫學研究部門的22項mRNA疫苗研發項目,
[1189.00s -> 1193.20s] 而這引發了民眾的抗議以及專家憂心,
[1193.22s -> 1196.78s] 認為政府做出了危險的公共衛生決策。
[1197.24s -> 1201.30s] 2019年年底,
[1201.32s -> 1207.90s] 開始在全球肆虐的新冠病毒到2024年10月底時已經帶走全球超過700萬人的性命。
[1207.92s -> 1213.78s] 當時以mRNA技術研發出的輝瑞疫苗跟穆德納疫苗救了數百萬人的生命。
[1213.80s -> 1221.88s] 現在美國衛生部長小羅伯甘奈迪卻宣布要停止生物醫學研究部門的mRNA疫苗研發項目,
[1221.90s -> 1224.56s] 並且對疫苗提出安全性疑慮。
[1224.58s -> 1226.26s] HHS has determined that
[1226.28s -> 1226.80s] mRNA technology is not safe for people with HIV.
[1226.80s -> 1226.92s] mRNA technology is not safe for people with HIV.
[1226.92s -> 1227.18s] mRNA technology is not safe for people with HIV.
[1227.24s -> 1233.06s] mRNA technology poses more risks than benefits for these respiratory viruses.
[1233.08s -> 1235.12s] That's why after extensive review,
[1235.14s -> 1242.48s] BARDA has begun the process of terminating these 22 contracts totaling just under $500 million.
[1242.50s -> 1245.66s] 小羅伯甘奈迪表示,根據科學數據顯示,
[1245.68s -> 1250.62s] 這些疫苗無法有效預防像是新冠病毒與流感的上呼吸道感染,
[1250.64s -> 1254.72s] 還宣稱mRNA疫苗會促使病毒不斷變異,
[1254.74s -> 1256.26s] 逃避疫苗的保護作用,
[1256.28s -> 1256.94s] 造成傳染性病毒,
[1256.96s -> 1257.24s] 造成傳染性病毒,
[1257.26s -> 1260.24s] 及延長。目前預計要把資金挪到更安全、
[1260.26s -> 1262.28s] 更廣泛的疫苗技術平臺,
[1262.30s -> 1265.40s] 即使病毒異變也能夠保持有效防範。
[1265.42s -> 1268.60s] 而這項政策預計將會影響莫德納的mRNA
[1268.62s -> 1269.56s] 禽流感疫苗,
[1269.58s -> 1272.88s] 以及拒絕或是取消輝瑞藥廠跟塞諾菲
[1272.88s -> 1275.48s] 集團的許多授予前週標案。
[1275.50s -> 1279.62s] 但政策中排除了部分已經進入最後階段的研發計畫,
[1279.64s -> 1282.62s] 理由是要維護納稅人之前的投資。
[1282.64s -> 1285.32s] 而這個決定除了引發部分民眾抗議之外,
[1285.34s -> 1286.96s] 費城兒童醫院的疫苗專家,
[1286.96s -> 1291.00s] 奧菲特認為,在禽流感疫情疑慮還未結束時,
[1291.02s -> 1294.18s] 決定停止mRNA的計畫太過於短視。
[1294.20s -> 1297.44s] 明尼蘇達大學的傳染病研究專家歐斯特荷姆
[1297.46s -> 1300.78s] 則是憂心就向政策維繫公共衛生安全。
[1316.96s -> 1327.40s] 外媒分析,小羅姆·甘迺迪是知名的疫苗懷疑論者,
[1327.42s -> 1330.50s] 曾經把疫苗強制令比喻成納粹大屠殺,
[1330.52s -> 1336.06s] 包括6月開除了負責發布官方免疫建議的全部17名委員會成員,
[1336.08s -> 1340.22s] 改喻批評疫苗安全有效的人士到委員會任職等命令。
[1340.24s -> 1342.22s] 從他擔任美國衛生部長開始,
[1342.24s -> 1346.80s] 已經有多項政策改變了國家衛生部門開發與監管疫苗的方式。
[1346.96s -> 1348.96s] 國際新聞 鄧秉穎
[1376.96s -> 1377.96s] 跟何俊常議員的報告比喻其中台,
[1377.98s -> 1383.16s] 不過目前預估已親台靠近的機率比較大。
[1383.18s -> 1388.88s] 而另外氣象署對全台七個縣市發布高溫資訊,
[1388.90s -> 1394.92s] 雙北,台南,屏東是高溫長色燈號,
[1394.94s -> 1398.36s] 有連續出現36度高溫的機率,
[1398.38s -> 1405.32s] 而另外彰化,雲林,高雄是高溫黃色燈號。
[1405.34s -> 1406.90s] 而要注意中午氣象署的事項,
[1406.90s -> 1408.20s] 前後外出
[1408.20s -> 1409.80s] 一定要做好防曬
[1409.80s -> 1412.08s] 多補充水分
[1412.08s -> 1413.34s] 接著就提供您
[1413.34s -> 1415.34s] 各地的氣象資料
[1436.90s -> 1456.46s] 感谢您收看
[1456.46s -> 1458.18s] 这一节的公視手語新聞
[1458.18s -> 1459.42s] 我是牛軒文
[1459.42s -> 1461.68s] 下周一同一時間再會
[1466.90s -> 1496.88s] 中文字幕志愿者 李宗盛
[1496.90s -> 1510.46s] 中文字幕志愿者 李宗盛
