=== Time stamp ===
[152.76s -> 154.60s] 如果伊朗当初接受核协议
[154.62s -> 156.62s] 这场战争本可避免批评
[156.62s -> 159.36s] 川普忽略以色列的军事挑衅
[159.38s -> 161.36s] 并指伊朗本来愿意谈判
[161.36s -> 163.96s] 是以色列用轰炸破坏了一切
[163.96s -> 167.62s] 公视新闻 黄玉玲编译
[167.64s -> 170.62s] 以色列与伊朗情势紧张
[170.62s -> 174.42s] 总统府召开国安高层会议
[174.44s -> 176.52s] 拜总统指示国安
[176.54s -> 176.96s] 以及
[176.96s -> 180.40s] 行政部门加强戒备
[180.42s -> 183.14s] 外交部长林佳龙证实
[183.14s -> 185.28s] 我驻以色列代表处
[185.30s -> 187.26s] 以及代表官邸
[187.28s -> 189.76s] 已受到了战火波及
[189.78s -> 192.04s] 但是受损轻微
[192.06s -> 194.68s] 目前没有撤侨的计划
[194.70s -> 197.22s] 不过已经陆续协助有需要的
[197.24s -> 204.14s] 台湾人离开以色列跟伊朗
[204.14s -> 205.60s] 以色列与伊朗冲突情势
[205.62s -> 206.82s] 持续升温 外媒彭博
[206.82s -> 208.78s] 更报道美国高层官员
[208.80s -> 211.48s] 正在为对伊朗发动攻击做准备
[211.50s -> 212.70s] 最快本周末前
[212.70s -> 214.84s] 恐袭伊朗介入一意冲突
[214.86s -> 216.16s] 而外界游行伊朗
[216.18s -> 219.12s] 若封锁关键贸易航道赫姆兹海峡
[219.14s -> 222.10s] 是否可能导致能源危机冲击台湾
[222.12s -> 223.84s] 对此外交部长林佳龙透露
[223.86s -> 226.12s] 总统府已召开国安高层会议
[226.14s -> 228.32s] 拟定相关因应措施
[228.34s -> 231.38s] 油价跟物价可能受到战争的影响
[231.40s -> 233.44s] 那政府都有密切的关注
[233.46s -> 234.86s] 昨天的这个国安的这个比较高层会议
[234.86s -> 240.74s] 也针对这个做出各种应变的计划
[240.74s -> 242.08s] 政府紧盯国际情势
[242.10s -> 244.80s] 各个部会必须要共同提高警觉
[244.82s -> 248.36s] 必要的话要适时的采取各项措施
[248.36s -> 251.24s] 总统府表示赖总统已指示国安及行政部门
[251.24s -> 253.08s] 加强戒备严明应处
[253.10s -> 255.66s] 也请行政院持续关切国际原物漏
[255.68s -> 258.72s] 能源油价 民生用品等物价维持稳定
[258.74s -> 260.82s] 并确保物资供应无虞
[260.84s -> 262.38s] 也强调与各方有盟
[262.40s -> 264.24s] 保持高度紧密联系
[264.26s -> 264.84s] 而林佳龙指示
[264.86s -> 267.72s] 指出我驻以色列代表处及代表官邸
[267.74s -> 270.24s] 虽然也受战火波及轻微受损
[270.26s -> 273.56s] 但持续运作中也占无正式撤侨计划
[273.56s -> 276.00s] 不过以陆续协助有需要的台人
[276.02s -> 277.66s] 离开以色列与伊朗
[277.68s -> 279.90s] 目前统计仍有两百七十四人
[279.92s -> 282.62s] 留在以色列 六人在伊朗
[282.62s -> 284.82s] 已经离开几位 二十位 伊朗那边
[284.84s -> 286.48s] 原先我们掌握的是九位
[286.50s -> 287.06s] 那现在有三位
[287.06s -> 288.96s] 他们已经从陆路到土耳其去了
[288.98s -> 290.02s] 那最近呢
[290.04s -> 291.82s] 还会有三位可能会往北边
[291.84s -> 293.58s] 我们每天都有联系
[293.60s -> 294.58s] 而且主任他自己
[294.60s -> 294.84s] 对于
[294.86s -> 296.88s] 其他还没有离开的一些撤离路线
[296.90s -> 298.04s] 他都已经规划好了
[298.04s -> 300.02s] 不过传出有在伊朗的台湾人
[300.02s -> 302.44s] 寻求中国大使馆协助撤离
[302.46s -> 303.48s] 林佳龙澄清
[303.50s -> 306.12s] 古人都有跟奸狭伊朗的驻杜拜代表处
[306.14s -> 307.86s] 保持密切联系
[307.86s -> 308.80s] 他们是学生
[308.82s -> 310.78s] 有同学的关系
[310.78s -> 313.80s] 是因为这个伊朗政府
[313.82s -> 315.72s] 他们有提供车辆
[315.74s -> 318.52s] 所以他们彼此因为熟识
[318.54s -> 320.66s] 所以就并得搭乘
[320.66s -> 322.84s] 另外对于美国国务院日前暂停
[322.86s -> 324.58s] 国际学生签证申请
[324.58s -> 327.62s] 影响到许多要赴美留学的台湾学生
[327.64s -> 330.90s] 林佳龙表示外交部得到AIT最新回复
[330.90s -> 333.12s] 美方将重启学生签证的面试
[333.14s -> 336.80s] 受理短期内就会公布新的流程
[336.82s -> 340.96s] 共识新闻pc 新闻台北报导
[340.96s -> 343.56s] 独报时间来看到
[343.58s -> 348.92s] 中国时报是零卡食品和饮料盛行
[348.94s -> 353.14s] 而其中代糖之一的蔗糖素
[353.14s -> 354.30s] 北义大最新研究
[354.30s -> 358.10s] 发现如果使用过多
[358.12s -> 361.54s] 可能会导致精子的数量大减
[361.56s -> 366.42s] 损害男性生育率
[366.42s -> 368.62s] 而自由时报是报导
[368.64s -> 371.68s] 交通部昨天宣布提高车辆
[371.70s -> 374.96s] 不理让行人的罚还金额
[374.98s -> 378.46s] 智人轻伤提高到一万八千元
[378.48s -> 380.34s] 智人重伤或死亡
[380.36s -> 384.24s] 一律以最高额度罚还三万六千元
[384.30s -> 388.34s] 将会从六月三十号开始实施
[388.36s -> 391.62s] 联合报提到了
[391.64s -> 395.68s] 行政院会昨天通过长照三点零计划
[395.70s -> 398.06s] 预计明年上路
[398.08s -> 400.80s] 将扩大服务对象
[400.82s -> 403.30s] 扩充长照服务内容
[403.32s -> 406.30s] 以及导入智慧辅具等
[406.32s -> 411.56s] 看完报纸重点继续来关心
[411.58s -> 414.12s] 环境部一百零九年间
[414.12s -> 416.68s] 因为认为采储违法
[416.70s -> 419.44s] 所以撤销了台中市环保局
[419.46s -> 421.64s] 对台中火力发电厂
[421.66s -> 425.56s] 做出的一千八百万元裁罚
[425.58s -> 429.44s] 台中环保局不服提行政诉讼
[429.46s -> 431.62s] 而台北高等行政法院
[431.64s -> 434.92s] 昨天是判台中环保局胜诉
[434.94s -> 437.04s] 全案还可以上诉
[444.12s -> 445.22s] 燃烧风波
[445.24s -> 448.16s] 中央环境部和地方的台中市环保局
[448.18s -> 450.52s] 为了中火裁罚交锋多年
[450.54s -> 452.08s] 环境部一百零九年间
[452.10s -> 455.44s] 撤销环保局对中火开罚的一千八百万元
[455.46s -> 457.84s] 环保局不服一状告上法院
[457.86s -> 460.76s] 高等法院十九日认为环境部做出撤销
[460.78s -> 462.06s] 处分不适格
[462.08s -> 465.32s] 因报行政院执行判决台中市环保局
[465.34s -> 466.10s] 勝诉
[474.12s -> 487.36s] 不过台电认为法院判决
[487.38s -> 489.16s] 结果是针对环境部撤销
[489.18s -> 490.78s] 处分的程序问题
[490.80s -> 493.38s] 并未认定台中市府裁罚合法
[493.40s -> 495.14s] 将延议是否上诉
[495.16s -> 497.14s] 并指出本案尚未定议
[497.16s -> 499.84s] 台中电厂二三号机依法运转
[499.86s -> 502.98s] 不影响供电稳定 环境部则回应
[503.00s -> 503.80s] 二零一九年
[503.82s -> 504.10s] 台中市府裁判合法
[504.14s -> 505.86s] 市府要求台电减煤
[505.88s -> 507.88s] 却将二零一七年许可证中的
[507.90s -> 510.58s] 其实减煤日改为完成期限
[510.60s -> 512.06s] 等于缩短期程
[512.08s -> 513.82s] 要求台电两个月内达成
[513.84s -> 515.54s] 不可能的减煤目标
[515.56s -> 518.40s] 此例一开不仅违反信赖保护原则
[518.42s -> 520.94s] 也让空屋许可制度陷入混乱
[520.96s -> 523.86s] 环境部身为台中环保局的上级机关
[523.88s -> 525.42s] 理应出面制止
[525.44s -> 528.76s] 并强调由于本件行政诉讼尚未确定
[528.78s -> 530.80s] 撤销处分仍然有效
[530.82s -> 531.40s] 公视新闻
[531.42s -> 533.36s] 邱直培 王韵婷 朱芳芝 吴齐昌
[533.36s -> 536.36s] 综合报道
[536.38s -> 538.20s] 今年四月中
[538.22s -> 541.12s] 阳明山小油坑起火
[541.14s -> 545.48s] 四点五公顷的面积受损
[545.50s -> 550.38s] 国家实验研究院完成内部调查
[550.40s -> 554.68s] 表示引发火灾的其中一支空气品质
[554.70s -> 556.52s] 感测器
[556.54s -> 560.64s] 在去年八月也曾经起火
[560.66s -> 562.94s] 但是厂商却一直都没有
[562.94s -> 566.46s] 更换安全性比较高的雷铁电池
[566.48s -> 569.10s] 才会引发意外
[569.12s -> 571.80s] 国营院除了惩处内部同仁
[571.82s -> 576.34s] 厂商也同意支付赔偿金
[576.36s -> 578.26s] 阳明山小油坑周遭火势
[578.26s -> 580.00s] 延烧超过五个小时
[580.02s -> 581.74s] 消防人员疲于奔命
[581.76s -> 584.26s] 更出动直升机协助灭火
[584.26s -> 586.94s] 这场发生在四月十四号的大火
[586.96s -> 589.82s] 矛头指向国家实验研究院的空瓶
[589.82s -> 592.72s] 感测器 经过内部调查确认其中
[592.72s -> 595.04s] 太阳能供电模组的锂电池
[595.06s -> 597.16s] 去年八月曾起火燃烧
[597.18s -> 600.24s] 早该更换为安全性更高的锂铁电池
[600.26s -> 602.32s] 但厂商却拖延未换
[602.34s -> 604.16s] 运送上相关的一些原因
[604.18s -> 605.32s] 所以有稍微有延误
[605.34s -> 606.16s] 发生这个事情的时候
[606.18s -> 607.80s] 其实同仁里面应该要有
[607.82s -> 609.90s] 比较 比较积极性的一些作为
[609.92s -> 612.60s] 那相关的一个赔偿的那个部分
[612.62s -> 615.42s] 厂商这边会来做一个赔偿金的支付
[615.44s -> 617.28s] 生态无价也难计价
[617.30s -> 620.22s] 此次火灾受损面积约四点五公顷
[620.24s -> 622.62s] 八成芒草 两成建筑林
[622.62s -> 623.86s] 不做人为复育
[623.88s -> 626.18s] 只能等待重新恢复生机
[626.20s -> 627.38s] 阳管处表示
[627.40s -> 630.68s] 生长期间能做的就是监测复原进度
[630.70s -> 633.76s] 另外再加上步道受损 器材损坏等
[633.78s -> 636.84s] 目前出估赔偿金额约上百万元
[636.86s -> 639.80s] 那监测的部分这个有一些设备
[639.82s -> 642.46s] 然后还有就是监测的部分将近一年
[642.48s -> 645.02s] 大概也要两三个月就开始会冒出头啦
[645.04s -> 647.62s] 就是算一年大概一年的时间复育这样
[647.64s -> 649.84s] 对 提到空瓶感测器
[649.86s -> 651.90s] 立法院的关切环境部底下的
[651.92s -> 652.60s] 空瓶监测器
[652.62s -> 656.12s] 监测设备与国研院的感测器类型不同
[656.14s -> 659.08s] 全国约有一万座分布十八线式
[659.10s -> 661.24s] 由地方环保局维护运转
[661.26s -> 663.46s] 目前已请地方巡查中
[663.48s -> 666.56s] 环境部表示设备的温度资料可回传
[666.58s -> 669.94s] 若电池过热 系统会通知管理单位
[669.96s -> 674.26s] 公视新闻 林金门朋友组台北报导
[674.28s -> 678.04s] 中央银行昨天举行了礼金市会
[678.06s -> 682.34s] 决议利率不变连五栋
[682.36s -> 682.54s] 而
[682.54s -> 687.04s] 房市信用管制也维持不变
[687.06s -> 689.66s] 对今年经济成长率预测
[689.68s -> 693.38s] 维持百分之三点零五
[693.40s -> 697.90s] 而对于市场关注的近期新台币升值
[697.92s -> 699.62s] 央行目前不会考虑
[699.64s -> 704.30s] 透过降息来稳定新台币
[704.32s -> 705.86s] 政策利率不变
[705.88s -> 709.50s] 那选择性信用管制不变
[709.52s -> 712.52s] 所以呢市场在担心说有第八波
[712.54s -> 713.48s] 是不会了
[713.50s -> 715.40s] 央行公布最新利率决策
[715.42s -> 716.56s] 维持连五栋
[716.58s -> 720.00s] 经济成长率依旧维持预测的百分之三点零五
[720.02s -> 723.40s] 但市场关注新台币从这周一开始收盘价
[723.42s -> 725.20s] 都在二九点五元震荡
[725.22s -> 727.78s] 唯独周四收在二九点六二一元
[727.80s -> 729.02s] 贬七点九分
[729.04s -> 732.24s] 引起出口商忧虑新台币升值带来的冲击
[732.26s -> 735.96s] 新台币升值他们就形容了爱好变野
[735.98s -> 737.56s] 他只是讲到一面而已
[737.58s -> 739.24s] 进口也是可以抵消的
[739.26s -> 742.24s] 新台币利率可互相 可部分的互抵
[742.24s -> 744.44s] 并不是单方面的不利影响
[744.46s -> 747.28s] 光从今年五月新台币对美元表现来看
[747.30s -> 749.96s] 新台币强势升值近百分之七
[749.98s -> 753.40s] 不过央行总裁杨金龙认为要从长期来看
[753.42s -> 759.24s] 年初以来是我们的第一季稍微有一点变质的多一点
[759.26s -> 763.76s] 你如果说是比较长期从年初这样来讲的话
[763.78s -> 768.12s] 稍稍稍微这样这一次稍微有一点修正的感觉
[768.14s -> 772.22s] 杨金龙强调目前央行不会透过降息来减轻新台币升值
[772.22s -> 772.86s] 压力
[790.22s -> 793.10s] 杨金龙指出稳定汇市是央行的职责
[793.12s -> 796.54s] 希望出口厂商包含外资及媒体能一起协助
[796.56s -> 798.06s] 让汇率维持稳定
[798.08s -> 799.62s] 以目前经济状况来说
[799.64s -> 801.86s] 现行货币政策是合适的
[801.88s -> 802.18s] 公示
[802.18s -> 802.86s] 现行货币政策是合适的公示
[802.86s -> 805.86s] 现行货币政策是合适的公示
[805.88s -> 808.62s] 提醒网购族要注意了
[808.64s -> 811.52s] 海外网购实名认证APP
[811.54s -> 816.90s] Easyway 益利委发布了重要通知
[816.92s -> 822.32s] 有鉴于不法集团冒名包裹问题严重
[822.34s -> 828.50s] 从六月二十日开始禁止境外IP连线使用
[828.52s -> 829.88s] 也就是说
[829.90s -> 832.08s] 如果人在海外想要
[832.08s -> 835.64s] 网购回台无法使用益利委
[835.66s -> 839.84s] 恐怕导致货物卡关
[839.86s -> 842.98s] 平日下午为在台北市中心的报关行工作人员
[843.00s -> 847.04s] 手没停过 申报海运空运进出口业务量超大
[847.06s -> 850.22s] 不过如今网购族要注意实名认证APP
[850.24s -> 852.52s] Easyway益利委发布通知
[852.54s -> 855.92s] 从六月二十日起禁止境外IP使用
[855.94s -> 861.18s] 包含实名认证以及委任作业
[861.20s -> 861.96s] 按照过去流行的网购计划
[861.96s -> 861.98s] 按照过去流行的网购计划
[861.98s -> 862.08s] 按照过去流行的网购计划
[862.08s -> 863.98s] 被称消费者购买海外包裹后
[864.00s -> 867.04s] 购物平台会透过报关业者传送资料
[867.06s -> 870.64s] 在通知民众前往益利委确认申报相符后
[870.66s -> 875.48s] 益利委再将资料经由报关业者送回网购平台才会寄件
[875.50s -> 877.28s] 如今假设民众人在国外
[877.30s -> 880.54s] 像是人在日本买淘宝货物就会无法认证
[880.56s -> 882.94s] 恐怕导致货物难通关
[882.96s -> 886.98s] 很显然就是说有人境外的不法集团
[887.00s -> 891.20s] 在利用这个漏洞来造成我们这些海关
[891.22s -> 891.96s] 或者我们边境
[891.96s -> 896.26s] 查气机关的一个调查的困难
[896.28s -> 898.96s] 请官方公司要去评估一下封锁
[898.98s -> 902.44s] 这个就是禁止境外IP操作APP的部分
[902.46s -> 905.80s] 主管机关解释主要是因为冒名包裹问题严重
[905.82s -> 909.62s] 海关曾查获多起违禁物品进口或申报不服品
[909.64s -> 912.14s] 向无辜民众遭到冒名报关
[912.16s -> 915.48s] 最后查找源头多数来自中国不法集团
[915.50s -> 916.94s] 盗用民众个资
[916.96s -> 920.56s] 因此参照边境机关建议封锁海外IP
[920.58s -> 921.28s] 代购业者
[921.30s -> 921.92s] 因为他本身
[921.92s -> 925.12s] 可能会有比较多例如说协助去做报关的动作
[925.14s -> 927.98s] 或者是一些商品比较大众的这个采购的时候
[928.00s -> 931.76s] 他确实可能并不见得都能够在国内去完成这些流程
[931.78s -> 933.98s] 他可能也会请他在国内的一些合作厂商
[934.00s -> 935.68s] 例如说把他做分工的动作
[935.70s -> 938.08s] 专家则建议如果是长期旅居海外
[938.10s -> 940.16s] 请亲友在国内担任报关人
[940.18s -> 942.78s] 或是该以纸本申报都可解决
[942.80s -> 946.76s] 短期民众出国则等回国后再申报最简便
[946.78s -> 947.98s] 公视玄网一听是这里
[948.00s -> 948.60s] 台北报导
[950.56s -> 951.28s] 体育署
[951.28s -> 953.56s] 一百一十二年起
[953.58s -> 957.04s] 每年发放十六岁到二十二岁国民
[957.06s -> 960.92s] 每人五百元的青春动资券
[960.94s -> 964.40s] 不过去年预算执行率不到一半
[964.42s -> 969.16s] 今年至今的领用率也只有两成多
[969.18s -> 971.08s] 为了要提高使用率
[971.10s -> 978.76s] 昨天宣布七月十五号开始可以兑换企程券
[978.78s -> 979.70s] 而此外
[979.72s -> 980.68s] 大学暑假
[980.70s -> 981.08s] 办理
[981.08s -> 983.52s] 运动营队也可以抵用
[987.72s -> 988.80s] 有运动习惯
[988.82s -> 992.24s] 十六岁的郭同学和朋友一起到运动中心重训
[992.26s -> 995.18s] 他们说已登记领取青春动资券
[995.20s -> 996.74s] 但还没使用
[996.74s -> 998.56s] 我等下去看
[998.58s -> 999.86s] 许若曦
[999.86s -> 1001.62s] 那就可以抵用了
[1001.64s -> 1001.78s] 好
[1001.78s -> 1003.14s] 我等下用 不会用
[1003.16s -> 1004.36s] 然后就没事了
[1004.36s -> 1004.88s] 不会用
[1004.90s -> 1006.68s] 但你现在不是要去运动
[1006.70s -> 1007.78s] 运动就可以抵用
[1007.78s -> 1008.32s] 不是吗
[1008.34s -> 1008.62s] 没事
[1008.62s -> 1009.46s] 我有钱
[1009.46s -> 1011.06s] 体育署统计今年符合
[1011.06s -> 1013.68s] 领取资格的十六岁到二十二岁国民
[1013.70s -> 1015.48s] 约一百四十五万人
[1015.50s -> 1016.82s] 截至六月十八日
[1016.82s -> 1018.02s] 仅三十五万人
[1018.02s -> 1019.28s] 领用二十二万人
[1019.28s -> 1022.32s] 抵用 领用率仅百分之二十四点一三
[1022.34s -> 1025.76s] 加上去年预算执行率百分之四十六点五
[1025.76s -> 1028.68s] 宣布再加码 和UBIKE合作
[1028.70s -> 1030.68s] 七月十五号起可兑换
[1030.68s -> 1032.04s] 企程券
[1032.06s -> 1035.24s] 使用完这个机关补助的前三十分钟免费
[1035.24s -> 1037.66s] 或者是你的月票的那个时间
[1037.68s -> 1040.74s] 三十分钟或者是半个一个小时之后
[1040.74s -> 1042.84s] 再增加的那个致富的部分
[1042.84s -> 1045.84s] 就可以去 就会去扣到你的动资券
[1045.84s -> 1048.62s] 而目前合作店家只有两千五百多家
[1048.62s -> 1051.42s] 体育署表示将扩大到高中以上学校
[1051.42s -> 1053.52s] 及所属单位申请合作
[1053.52s -> 1056.74s] 大学暑假办理运动营队也能抵用
[1056.76s -> 1059.24s] 因为抵用他非得一定要开立发票
[1059.24s -> 1061.90s] 这个部分是现在学校
[1061.92s -> 1065.00s] 就是或者一些 包括我们的协会
[1065.00s -> 1066.42s] 可能就是有一些顾虑
[1066.42s -> 1067.94s] 也都没有参与进来
[1067.96s -> 1070.58s] 体育署指出疫情时推出动资券
[1070.58s -> 1072.72s] 一点零可买运动用品
[1072.74s -> 1075.08s] 二十亿预算执行十七亿
[1075.08s -> 1078.80s] 但改为仅能做运动看比赛执行率下降
[1078.80s -> 1079.88s] 希望藉由扩大
[1079.88s -> 1083.88s] 适用与跨域跨部会合作的方案来提升
[1083.90s -> 1088.50s] 公视新闻理想会沈志明台北报导
[1088.52s -> 1092.92s] 澎湖青梅海域的外来种 极冠海星
[1092.92s -> 1097.48s] 近期被发现数量异常变多
[1097.50s -> 1100.56s] 由于极冠海星是以珊瑚为食
[1100.58s -> 1102.70s] 而且食量相当惊人
[1102.70s -> 1106.26s] 恐怕会影响到当地的珊瑚生态
[1106.26s -> 1109.20s] 海报署与当地潜水业者合作
[1109.20s -> 1114.94s] 开始进行人工移除
[1114.94s -> 1117.34s] 工作人员把极冠海星夹进袋子里
[1117.34s -> 1119.34s] 有学者及海洋志工发现
[1119.34s -> 1121.42s] 澎湖青梅海域以珊瑚为食的
[1121.42s -> 1124.22s] 外来种极冠海星近期数量增多
[1124.22s -> 1125.98s] 平均体长不到二十公分
[1125.98s -> 1127.26s] 约两岁左右
[1127.26s -> 1128.30s] 海报署获报后
[1128.30s -> 1130.56s] 十八号开始进行人工移除
[1130.58s -> 1147.34s] 极冠海星表曾多次
[1147.34s -> 1148.46s] 且带神经毒素
[1148.46s -> 1150.82s] 平均体长二十五到三十五公分
[1150.82s -> 1153.02s] 但最大可长到约一公尺
[1153.02s -> 1154.42s] 由于他们以珊瑚为食
[1154.42s -> 1155.44s] 食量惊人
[1155.44s -> 1157.30s] 恐怕危害珊瑚生态
[1157.30s -> 1160.38s] 而且极冠海星并非首度出现在澎湖海域
[1160.38s -> 1161.46s] 二零一零年六月
[1161.46s -> 1163.18s] 研究团队曾在西极岛海域
[1163.18s -> 1165.14s] 监测到异常增生
[1183.14s -> 1185.18s] 极冠海星仅仅吸附在珊瑚上
[1185.18s -> 1185.90s] 不止澎湖
[1185.90s -> 1189.14s] 东沙环礁国家公园周边海域的极冠海星
[1189.14s -> 1190.22s] 近年同样扩散了
[1190.38s -> 1193.02s] 严重 学者呼吁政府积极因应
[1193.02s -> 1194.76s] 除了可用醋酸毒杀
[1194.76s -> 1196.08s] 人工移除也可比照
[1196.08s -> 1198.00s] 绿烈烯建立奖金制度
[1198.00s -> 1200.60s] 鼓励潜水员移除意志大爆发
[1200.60s -> 1201.56s] 公视新闻晨幻
[1201.56s -> 1204.96s] 徐振俊澎湖报导
[1204.96s -> 1208.46s] 菲律宾驻台代表处昨天公告
[1208.46s -> 1211.64s] 自七月一日起持台湾护照
[1211.64s -> 1214.10s] 以观光目的入境菲律宾
[1214.10s -> 1217.88s] 可以免签证停留十四天
[1217.88s -> 1220.26s] 外交部长林佳龙也在脸书
[1220.26s -> 1222.50s] 分享这个好消息
[1222.50s -> 1225.42s] 说这是台菲情谊的重要突破
[1225.42s -> 1228.44s] 与里程碑
[1228.44s -> 1231.50s] 而接着镜头再转到美国
[1231.50s -> 1234.82s] 最高法院十八号表决
[1234.82s -> 1238.66s] 支持田纳西州禁止未成年跨性别者
[1238.66s -> 1242.38s] 接受性别肯定医疗的法律
[1242.38s -> 1246.68s] 被视为跨性别权益的一大倒退
[1246.68s -> 1248.74s] 引发全国关注
[1250.26s -> 1259.34s] 性别肯定医疗指的是对跨性别者提供荷尔蒙或者手术
[1259.34s -> 1265.10s] 帮助他们从原生性别转换成自己希望被认可的性别的照顾
[1265.10s -> 1271.22s] 美国最高法院十八号以六比三通过支持田纳西州禁止未成年者
[1271.22s -> 1273.82s] 接受性别肯定医疗的法律
[1273.82s -> 1277.10s] 这形同为其他州的禁令也开了保护伞
[1277.10s -> 1279.42s] 让跨性别族群非常失望
[1279.42s -> 1280.22s] almost certainly
[1280.26s -> 1282.06s] will mean that similar laws
[1282.06s -> 1283.42s] and 26 other states
[1283.42s -> 1284.98s] will survive legal challenges
[1284.98s -> 1287.06s] and it could also make it easier
[1287.06s -> 1288.74s] for other efforts to roll back
[1288.74s -> 1289.72s] transgender rights
[1289.72s -> 1291.52s] to survive their court challenges
[1291.52s -> 1295.10s] 本案是由三名田纳西州跨性别青少年
[1295.10s -> 1297.16s] 与家人和医师所提起
[1297.16s -> 1301.18s] 指控禁令违反了美国宪法的平等保护条款
[1301.18s -> 1304.62s] 最高法院的表决反映出保守派的绝对优势
[1304.62s -> 1306.32s] 首席大法官罗伯兹
[1306.32s -> 1308.84s] 代表保守派多数撰文指出
[1308.84s -> 1310.22s] 田纳西州的禁令
[1310.26s -> 1312.38s] 不违反平等保护条款
[1312.38s -> 1315.02s] 主要考量是年龄与医疗的用途
[1315.02s -> 1317.38s] 三位自由派大法官则认为
[1317.38s -> 1319.42s] 这是以性别区分人民
[1319.42s -> 1321.64s] 对结果表示哀痛遗憾
[1340.26s -> 1346.06s] 川普的政策大量限制跨性别权益
[1346.06s -> 1348.48s] 包括将跨性别者踢出军队
[1348.48s -> 1351.72s] 将性别定义为男性跟女性两种
[1351.72s -> 1355.50s] 也打算以行政命令禁止联邦政府的资金
[1355.50s -> 1358.08s] 用在未成年的性别肯定医疗
[1358.08s -> 1360.28s] 而以心理资商来代替
[1360.28s -> 1363.02s] 虽然部分的州并未禁止这项医疗
[1363.02s -> 1364.96s] 而且有州法加以保护
[1364.96s -> 1367.16s] 不过一旦少了联邦资金
[1367.16s -> 1368.68s] 也会挚爱男性
[1368.68s -> 1370.18s] 公视新闻 时会中比
[1370.26s -> 1375.00s] 能衡总统李在民上任之后
[1375.00s -> 1379.02s] 决定把总统办公室再搬回青瓦台
[1379.02s -> 1383.60s] 原本都在开放的活动将会暂时停止
[1383.60s -> 1388.76s] 最近就有大批民众抢拉木班车赶来参观
[1388.76s -> 1393.32s] 时间一到大批排队民众
[1393.32s -> 1395.54s] 陆续走进青瓦台庭院的大门
[1395.54s -> 1397.84s] 朝鲜半岛历史上的高丽王朝
[1397.84s -> 1400.24s] 以南北韩边界北方的开城
[1400.24s -> 1402.00s] 为首都 现在的首尔
[1402.00s -> 1403.12s] 则称为南京
[1403.12s -> 1406.08s] 并在青瓦台所在位置建造了行宫
[1406.08s -> 1408.18s] 朝鲜王朝被日本纳入版图后
[1408.18s -> 1410.52s] 此地被改建回日本总督府
[1410.52s -> 1413.66s] 名为金武台 战后第四任韩国总统
[1413.66s -> 1416.84s] 尹普善任内改名为现在的青瓦台
[1416.84s -> 1420.00s] 一九九零年代先后担任总统的卢泰渝
[1420.00s -> 1422.36s] 经永三任内改建或拆除了
[1422.36s -> 1424.46s] 原有的总统办公室与官邸
[1424.46s -> 1426.08s] 成为现在的模样
