=== Time stamp ===
[852.06s -> 858.20s] 陳中慶與周台英分別停權5年及4年且停權期間不得申請及執行各項補助及
[858.46s -> 858.96s] 獎勵案
[859.74s -> 861.52s] 不是只有不能申請計劃
[862.30s -> 864.08s] 所有的補助他都不能申請
[864.60s -> 866.90s] 過去得過任何獎都會被撤銷
[867.40s -> 867.92s] 還要追回
[868.94s -> 870.48s] 我連學校都做了
[870.74s -> 872.52s] 過去從來沒有的最重的處分
[873.56s -> 878.16s] 國科會主委吳承文說這是從沒有過的最重處分希望別再有類似的事
[878.42s -> 883.02s] 國科會以新訂研究人員學術倫理守則加重違反者的處罰規定
[883.54s -> 888.40s] 他更與眾心誠言明學術界仍存在利益輸送與互相保護的風氣
[888.92s -> 889.94s] 並不是老師
[890.44s -> 891.98s] 要保護學生一輩子
[891.98s -> 894.80s] 永遠都是在
[895.06s -> 896.08s] 研究計劃
[896.34s -> 897.62s] 要共同主持
[898.38s -> 900.18s] 永遠都是在學術論文
[900.42s -> 901.46s] 要共同發表
[903.24s -> 904.26s] 這個是對於
[904.78s -> 907.34s] 年輕人是一個非常大的
[907.60s -> 908.62s] 放心的障礙
[909.38s -> 915.54s] 針對處置結果台師大表示虛心接受也深切檢討權力強化研究倫理及學生運動員
[915.78s -> 917.06s] 支持保障機制
[917.32s -> 919.88s] 將以最高標準落實制度改革
[920.14s -> 921.94s] 中央大學表示遵照國科會
[922.24s -> 923.00s] 指示辦理
[923.26s -> 925.56s] 公視新聞小會沈志明台北報導
[927.36s -> 929.92s] 一名旅居韓國的台灣youtuber
[930.68s -> 932.98s] 日前自曝在首爾
[933.24s -> 935.80s] 因為拒絕陌生男子的搭訕
[936.32s -> 938.88s] 與對方發生了肢體衝突
[939.90s -> 942.98s] 造成全身有多處的淤青
[945.02s -> 946.82s] 而我外交部表示
[947.84s -> 949.12s] 駐韓代表處
[949.62s -> 951.68s] 已經與當地的警方聯繫
[952.74s -> 955.06s] 將當面與承辦警員
[955.30s -> 956.34s] 瞭解案情
[959.40s -> 961.20s] 我這邊的全部都是
[963.24s -> 965.04s] 修出身上大大小小的淤青
[965.30s -> 968.62s] 坦言身體的疼痛和精神衝擊至今還沒平復
[968.88s -> 975.28s] 旅居韓國的台灣youtuber劉麗穎透露前幾天和女性友人在韓國首爾的宏大區被兩名陌生男子
[975.54s -> 981.68s] 搭訕甚至毛手毛腳即便已經明確說不對方不僅沒有理會還演變成了肢體衝突
[981.98s -> 984.28s] 他的表情就是告訴我說
[984.54s -> 985.56s] 你不要管
[985.82s -> 986.58s] 你走開
[986.84s -> 987.62s] 然後他就這樣
[987.86s -> 988.64s] 逼我
[988.90s -> 990.42s] 後來我就罵他說
[992.98s -> 994.52s] 他有推我我也有推他
[994.78s -> 996.32s] 然後我也有抓住他的衣領
[996.58s -> 998.88s] 當下雖然馬上報警但劉麗穎說
[999.14s -> 1000.66s] 韓國警方只登記了他的
[1000.92s -> 1002.72s] 護照號碼和對方的身份資訊
[1002.98s -> 1005.54s] 卻沒有調閱監視器畫面就讓施暴者離開
[1005.78s -> 1007.06s] 讓他感到無助
[1007.32s -> 1008.60s] 我外交部表示已經介入
[1008.86s -> 1011.42s] 目前準備跟承辦警員當面了解案情
[1011.68s -> 1011.94s] 要求
[1012.24s -> 1012.50s] 依法辦理
[1012.74s -> 1015.30s] 聘請律師或者翻譯這些協助我們提供
[1015.56s -> 1017.62s] 我們也責成駐韓國代表處呢
[1018.12s -> 1019.40s] 馬上洽請
[1019.66s -> 1021.70s] 韓國公安公社及首爾市政府
[1022.22s -> 1026.32s] 請該等機構就保障我國人旅遊安全的做有積極的作為
[1026.58s -> 1032.46s] 其實今年6月也有台灣網紅康康控訴自己在宏大被免費參觀的話術拉進了夜店
[1032.72s -> 1035.28s] 最後卻無法離開甚至遭對方拉扯
[1035.54s -> 1041.68s] 有經驗的韓國導遊就提醒如果想要體驗當地夜生活最好有男性友人結伴以及隨時
[1041.94s -> 1042.44s] 錄影自保
[1042.70s -> 1046.80s] 韓國公安公社有一個緊急可以尋求協助的一個專線
[1047.06s -> 1048.34s] 叫1330
[1048.60s -> 1050.12s] 而且他是24小時
[1050.38s -> 1051.66s] 各種語言都可以通
[1051.92s -> 1053.46s] 最常發生的狀況
[1054.48s -> 1055.50s] 是詐騙比較多
[1055.76s -> 1057.56s] 我通常是會建議說
[1057.80s -> 1059.60s] 盡量就是遠離陌生人
[1060.12s -> 1063.18s] 尤其是他會跟你講到錢的這件事情上面
[1063.44s -> 1064.46s] 一定要特別注意
[1064.72s -> 1066.76s] 為了讓國人注意旅外安全事項
[1067.02s -> 1069.32s] 外交部領事事務局製作了宣傳短片
[1069.58s -> 1071.38s] 除了防詐也強調登錄服務
[1071.68s -> 1075.52s] 以及投保旅外保險的重要而正逢韓國全國機場勞工聯合
[1075.78s -> 1081.92s] 公會宣布從19號開始進行第1輪罷工就怕延長到了中秋連假外交部也提醒
[1082.18s -> 1086.02s] 規劃赴韓旅遊的國人要注意航班資訊以免造成旅行不便
[1090.12s -> 1090.88s] 新北市的
[1091.14s -> 1091.64s] 五股
[1091.90s -> 1094.46s] 昨天中午熱到了39.2度
[1094.72s -> 1096.52s] 是全台灣最高溫
[1097.02s -> 1099.58s] 今天大台北地區以及桃園
[1099.84s -> 1100.60s] 還有局
[1100.86s -> 1101.64s] 還是會有局部
[1101.94s -> 1103.72s] 地區來到37度
[1104.50s -> 1107.06s] 不過在呂宋島東南方海面
[1107.56s -> 1109.88s] 有熱帶性低氣壓形成
[1110.64s -> 1113.20s] 不排除會增強為颱風
[1114.48s -> 1115.24s] 今天
[1115.50s -> 1119.34s] 台東以及屏東會有局部較大雨勢發生
[1120.12s -> 1121.14s] 週四週五
[1121.40s -> 1122.92s] 東半部跟南部
[1123.18s -> 1124.98s] 降雨會變得更明顯
[1125.24s -> 1132.40s] 機器轉動不停
[1132.66s -> 1135.98s] 大台北中午高溫炎熱來賓店的人潮若已不絕
[1136.24s -> 1141.62s] 首篇東風沉降影響
[1141.88s -> 1143.42s] 雙北16號在標高溫
[1143.66s -> 1145.46s] 新北五股側的39.2度
[1145.72s -> 1147.26s] 三峽37.8度
[1147.50s -> 1149.56s] 北市內湖溫度也站上37度
[1149.82s -> 1151.86s] 晴朗的天氣形態將有所轉變
[1152.12s -> 1154.16s] 為在菲律賓東方海面上的熱帶擾動
[1154.16s -> 1155.18s] 在16號下午
[1155.44s -> 1157.48s] 發展為熱帶性低氣壓TD20
[1157.74s -> 1159.80s] 外流環流將影響台灣天氣
[1160.04s -> 1162.36s] 17號起隨著它逐漸北上過程
[1162.60s -> 1164.14s] 大環境水氣將增多
[1164.40s -> 1165.16s] 週四
[1165.68s -> 1167.72s] 週五的時候將會最接近台灣
[1167.98s -> 1169.78s] 而後續從週四
[1170.80s -> 1171.82s] 一直到週六
[1172.08s -> 1174.90s] 將會是受到剛剛所提到的這個賴性低氣壓
[1175.16s -> 1178.74s] 或是之後有機會增強為颱風的一個外流環流影響
[1179.24s -> 1182.84s] 那特別是在東半部地區以及南部地區將會首當其衝
[1183.08s -> 1183.60s] 在
[1183.86s -> 1184.12s] 呃
[1184.36s -> 1187.74s] ,台東以及恆春半島也都還只有局部的大雨
[1188.26s -> 1189.28s] 或是好雨發生
[1189.54s -> 1190.56s] 氣象署提醒
[1190.82s -> 1196.96s] 尤其18號起要特別留意有短延時強降雨另外關島海面上的熱帶擾動90W也有發展趨勢
[1197.48s -> 1198.76s] 民間氣象公司指出
[1199.00s -> 1203.10s] 目前歐洲細節模式顯示從台灣南邊通過的機率比較高
[1203.36s -> 1209.00s] 不過因為系統還未明確成型預報還有一定調整空間還不是很確定說他會不會
[1209.24s -> 1213.86s] 再往北邊一點或是再往南邊一點如果再往北邊一點的話對台灣的影響就會
[1214.16s -> 1214.68s] 比較大
[1214.92s -> 1219.02s] 他就說不定就中心就會直接往台灣的陸地過分析師指出
[1219.28s -> 1225.42s] 氣風低壓槽建立的越明顯這個擾動發展的速度可能會越快如果前期擾動發展的位置越偏北
[1225.68s -> 1230.80s] 那麼後期吸引的過程就有可能會越靠近台灣陸地公視新聞記者綜合報導
[1233.10s -> 1237.72s] 美國傳奇影星勞伯瑞福16號詞是
[1238.48s -> 1239.00s] 享受
[1239.24s -> 1240.28s] 89歲
[1241.30s -> 1242.32s] 他生前
[1242.58s -> 1244.12s] 不僅以俊俏的外形
[1244.42s -> 1246.20s] 和精湛的演技
[1246.46s -> 1247.74s] 享譽影壇
[1248.26s -> 1250.04s] 還曾經獲得奧斯卡
[1250.30s -> 1251.08s] 最佳導演
[1251.32s -> 1253.64s] 以及終身成就獎
[1254.92s -> 1257.98s] 並且創辦以扶植年輕導演
[1258.24s -> 1260.28s] 獨立電影的日舞影展
[1261.32s -> 1262.84s] 被認為是此生
[1263.10s -> 1266.94s] 在電影產業中所做出的最大貢獻
[1270.02s -> 1274.12s] 好萊塢傳奇勞伯瑞福16號在美國猶他州的家中去世
[1274.42s -> 1275.44s] 享受89歲
[1275.70s -> 1277.48s] 他的公關博格聲明指出
[1277.74s -> 1279.28s] 勞伯瑞福有深愛的家人
[1279.54s -> 1280.30s] 隨世在此
[1280.56s -> 1282.10s] 於睡夢中與世長辭
[1286.96s -> 1289.78s] 當天一起出道的女星珍芳達也表達哀悼
[1290.04s -> 1294.38s] 認為勞伯瑞福是一位無論內心或外在都散發著美好的人
[1294.64s -> 1297.20s] 跟他在遠離非洲合作的梅麗使
[1297.46s -> 1297.96s] 翠普表示
[1298.22s -> 1299.76s] 一頭雄獅已逝
[1300.02s -> 1301.80s] 猶他州帕克市居民及遊客
[1302.06s -> 1303.08s] 聽聞相關消息
[1303.34s -> 1304.12s] 來到日武營
[1304.42s -> 1306.20s] 主要場地之一埃及劇院
[1306.46s -> 1307.24s] 照相留念
[1307.48s -> 1311.58s] 勞伯瑞福年輕時外貌俊美1969年虎豹小霸王
[1311.84s -> 1313.64s] 以瀟灑放蕩不羈的角色
[1313.88s -> 1314.66s] 突破形象
[1314.92s -> 1316.70s] 1973年電影刺激
[1316.96s -> 1317.72s] 展現帥氣
[1317.98s -> 1318.76s] 在相貌之外
[1319.00s -> 1324.12s] 他後來在演技跟角色選擇上演過充滿理想主義的政客當過記者
[1324.38s -> 1330.52s] 接著演兒優則倒1980年凡夫俗子獲得最佳導演而他戲外最令人贊許的
[1331.04s -> 1332.84s] 是創辦以扶植年輕導演
[1333.08s -> 1333.86s] 獨立電影的
[1334.16s -> 1334.92s] 日武影展
[1344.66s -> 1347.72s] 衛報指出儘管日武影展也曾被批評
[1347.98s -> 1349.52s] 其實有商業考量
[1349.78s -> 1352.08s] 被大片公司或明星定位所影響
[1352.34s -> 1358.22s] 但勞伯瑞福的野心跟想像力仍被認為是超越了他自己卓越演藝事業的一部分
[1358.48s -> 1361.80s] 而他對電影界的長久貢獻所獲得的歷史地位
[1362.06s -> 1363.34s] 不只是在大螢幕上
[1363.60s -> 1363.86s] 也在
[1364.16s -> 1366.46s] 大螢幕之外留下了深遠的影響
[1366.72s -> 1367.24s] 公視新聞
[1367.48s -> 1368.26s] 黃遠林編譯
[1369.54s -> 1370.30s] 關心天氣
[1370.82s -> 1373.12s] 氣象署今天持續發布高溫資訊
[1373.88s -> 1378.24s] 大台北桃園局部都有可能來到37度以上
[1379.52s -> 1380.80s] 而中午過後
[1381.06s -> 1384.38s] 桃園以南容易出現局部短暫雷陣雨
[1385.16s -> 1387.20s] 山區的降雨機率更高
[1387.96s -> 1389.76s] 前往山區活動的朋友
[1390.02s -> 1392.32s] 務必要留意天氣資訊
[1392.32s -> 1394.62s] 接著就提供您
[1394.88s -> 1395.40s] 各地的
[1395.64s -> 1396.42s] 氣象資料
[1422.32s -> 1430.42s] 不如在下午的冬天
[1430.42s -> 1431.48s] 請點擊小鈴鐺
[1431.54s -> 1432.82s] 並且記得訂閱我們
[1432.82s -> 1433.58s] 並分享我們的頻道
[1433.58s -> 1434.36s] 並提供的資訊
[1434.36s -> 1435.00s] 並分享我們的官方網站
[1435.00s -> 1435.74s] 並分享我們的頻道
[1435.74s -> 1436.40s] 並分享我們的頻道
[1436.40s -> 1436.92s] 並分享我們的頻道
[1436.92s -> 1437.42s] 並分享我們的頻道
[1437.42s -> 1437.94s] 並分享我們的頻道
[1437.94s -> 1438.44s] 並分享我們的頻道
[1438.44s -> 1438.96s] 並分享我們的頻道
[1438.96s -> 1441.78s] 感謝您收看這一集的公視手語新聞
[1442.04s -> 1442.80s] 我是劉軒文
[1443.06s -> 1444.60s] 明天同一時間再會
[1452.32s -> 1482.30s] 感谢观看
