=== Time stamp ===
[778.92s -> 779.92s] 共识的方案
[779.92s -> 781.76s] 根据缺失的方案
[781.76s -> 786.60s] 根据我们过去的经历
[786.60s -> 788.46s] 根据实际数据
[788.46s -> 789.60s] 今天我们将有几个
[789.60s -> 790.76s] 更多的出口
[790.76s -> 792.10s] 像是巴西
[792.10s -> 793.80s] 对我们来说
[793.80s -> 794.92s] 不太好
[794.92s -> 796.20s] 不太好
[796.20s -> 796.92s] 在会见几位
[796.92s -> 798.26s] 非洲国家领导人时
[798.26s -> 799.46s] 特别点名巴西
[799.58s -> 800.62s] 川普在几个小时后
[800.62s -> 802.28s] 又发出一封关税信
[802.28s -> 803.68s] 将对巴西征收
[803.68s -> 805.38s] 高达50%关税
[805.38s -> 806.50s] 这是目前为止
[806.50s -> 808.48s] 开出最高的关税税率
[808.48s -> 810.12s] 因为川普日前曾表示
[810.12s -> 811.82s] 巴西现任总统鲁拉
[811.82s -> 813.52s] 对前总统波索纳洛
[813.52s -> 815.02s] 进行的政变审判
[815.02s -> 816.72s] 是一场猎物行动
[816.72s -> 817.78s] 川普也表示
[817.78s -> 819.00s] 一些非洲国家
[819.00s -> 820.76s] 可能不会面临关税
[829.58s -> 841.36s] 不过这波关税名单
[841.36s -> 843.32s] 仍然不见台湾列明
[843.32s -> 844.48s] 截至目前为止
[844.48s -> 846.64s] 川普已公布14国关税
[846.64s -> 848.70s] 川普也在关税通知函指出
[848.70s -> 849.82s] 如果透过转运
[849.82s -> 851.68s] 来避免50%的关税
[851.68s -> 854.02s] 将会被课征更高的关税
[854.02s -> 855.32s] 公视新闻这位人
[855.32s -> 855.98s] 吴吉祥编译
[855.98s -> 859.56s] 中南部连日以来的关税领导人
[859.58s -> 860.52s] 来下大雨
[860.52s -> 863.28s] 云林谷坑草岭村
[863.28s -> 866.04s] 发生出现土石崩塌
[866.04s -> 867.30s] 阻断溪流
[867.30s -> 868.90s] 形成艳色湖
[868.90s -> 871.62s] 恐怕对下游的村落
[871.62s -> 872.52s] 造成危害
[872.52s -> 874.48s] 而昨天晚间
[874.48s -> 877.18s] 已经有自然溢流的情况
[877.18s -> 878.84s] 此外
[878.84s -> 882.92s] 受到西南风和低压带的影响
[882.92s -> 884.58s] 计算署也启动了
[884.58s -> 886.56s] 大规模剧烈豪雨作业
[886.56s -> 888.22s] 尤其南部
[888.22s -> 889.56s] 以及东南部地区
[889.56s -> 892.92s] 有豪雨等级以上降雨的几率
[892.92s -> 894.74s] 今天
[894.74s -> 896.28s] 包括云林
[896.28s -> 897.14s] 嘉义
[897.14s -> 898.14s] 台南
[898.14s -> 899.00s] 高雄
[899.00s -> 899.94s] 还有屏东
[899.94s -> 903.00s] 都有部分地区停班停课
[903.00s -> 907.94s] 目前从华南到台湾的东方海面
[907.94s -> 909.18s] 是一个大地压带
[909.18s -> 910.58s] 在大地压带里
[910.58s -> 912.00s] 环境相当不稳定
[912.00s -> 914.06s] 容易会有对流系统发展
[914.06s -> 916.26s] 此外台湾附近吹西南风
[916.26s -> 918.66s] 所以迎风面也会有降雨情形
[918.66s -> 919.54s] 九日时
[919.56s -> 921.16s] 日这两天的累积雨量
[921.16s -> 922.82s] 高屏地区有机会来到
[922.82s -> 924.14s] 四百到六百毫米
[924.14s -> 925.50s] 气象署也启动
[925.50s -> 927.40s] 大规模剧烈豪雨作业
[927.40s -> 928.14s] 白天
[928.14s -> 930.32s] 整个南部及金门的降雨
[930.32s -> 931.68s] 还是相当的持续
[931.68s -> 934.26s] 而在北部以及宜花地区
[934.26s -> 936.66s] 降雨的状况会稍微趋缓
[936.66s -> 938.30s] 有一些雨势上的空挡
[938.30s -> 940.24s] 不过在明天的中午过后
[940.24s -> 941.40s] 还是要留意
[941.40s -> 942.44s] 午后雷震雨
[942.44s -> 944.68s] 会带来一些比较大的局部雨势
[944.68s -> 946.00s] 受到豪雨影响
[946.00s -> 947.68s] 云林县谷坑丑岭国小
[947.68s -> 948.92s] 今天停班停课
[948.92s -> 949.54s] 加一天的雨量
[949.56s -> 951.42s] 云林县部分学校停班停课
[951.42s -> 953.80s] 台南市十二区停班停课
[953.80s -> 955.82s] 九省五区停班停课
[955.82s -> 958.24s] 屏东县八个园乡和满洲乡
[958.24s -> 959.40s] 也停班停课
[959.40s -> 960.46s] 连日大雨
[960.46s -> 963.06s] 云林县谷坑乡丑岭村土石崩塌
[963.06s -> 964.38s] 出现了艳色湖
[964.38s -> 966.94s] 水利署第四河川分署会刊后
[966.94s -> 968.92s] 初步研判艳色湖蓄水量
[968.92s -> 970.44s] 比阿公店水库还大
[970.44s -> 972.86s] 相关单位等同和时间赛跑
[972.86s -> 975.00s] 要在艳色湖对下游村落
[975.00s -> 977.06s] 造成威胁时做好警戒
[977.06s -> 978.64s] 那边有机会
[978.64s -> 979.54s] 因为我们的家庭
[979.54s -> 980.84s] 我们的家庭是说
[980.84s -> 982.64s] 看能不能靠路开
[982.64s -> 985.08s] 让水能顺利流出
[985.08s -> 988.18s] 那边有大机会
[988.18s -> 989.58s] 艳色湖形成位置
[989.58s -> 991.16s] 在云林嘉义交界的
[991.16s -> 992.42s] 清水溪上游处
[992.42s -> 994.72s] 估算坝长三百二十公尺
[994.72s -> 996.04s] 坝高六十公尺
[996.04s -> 998.64s] 总体积两百一十五万立方公尺
[998.64s -> 1001.76s] 蓄水量两千两百四十五万立方公尺
[1001.76s -> 1003.68s] 昨天晚间六点二十分
[1003.68s -> 1005.78s] 已经有自然溢流的情况
[1005.78s -> 1006.82s] 我们地方说
[1006.82s -> 1007.96s] 这个艳色
[1007.96s -> 1009.10s] 我们要走进
[1009.10s -> 1009.52s] 我们的家庭
[1009.52s -> 1010.06s] 我们的家庭
[1010.06s -> 1010.82s] 我们的家庭
[1010.82s -> 1011.24s] 我们的家庭
[1011.24s -> 1011.52s] 我们的家庭
[1011.52s -> 1012.50s] 我们的家庭
[1012.50s -> 1013.66s] 气象署提醒
[1013.66s -> 1014.88s] 今天中南部地区
[1014.88s -> 1016.10s] 仍有显著降雨
[1016.10s -> 1017.44s] 甚至南部地区
[1017.44s -> 1018.82s] 不排除有大豪雨
[1018.82s -> 1020.62s] 西半部适逢满潮
[1020.62s -> 1022.12s] 沿海低洼区域
[1022.12s -> 1023.02s] 慎防淹水
[1023.02s -> 1024.06s] 公视新闻
[1024.06s -> 1025.08s] 秋职陪王威雄
[1025.08s -> 1026.08s] 朱凤竹启称
[1026.08s -> 1027.02s] 综合报道
[1027.02s -> 1030.38s] 丹纳斯台风
[1030.38s -> 1032.08s] 在台南吹断了
[1032.08s -> 1033.24s] 大量电线杆
[1033.24s -> 1034.26s] 以及电缆
[1034.26s -> 1037.18s] 经过连日的抢修
[1037.18s -> 1039.02s] 到今天早上
[1039.02s -> 1039.84s] 起点为止
[1039.84s -> 1042.38s] 仍有四万四千多户
[1042.38s -> 1043.42s] 尚未复电
[1043.42s -> 1046.24s] 养殖余温
[1046.24s -> 1047.96s] 也因为打水机
[1047.96s -> 1049.00s] 无法启动
[1049.00s -> 1051.50s] 损失相当的惨重
[1051.50s -> 1054.40s] 为此
[1054.40s -> 1055.56s] 国军
[1055.56s -> 1057.40s] 以及新北
[1057.40s -> 1058.70s] 桃园
[1058.70s -> 1059.88s] 还有高雄
[1059.88s -> 1061.64s] 都派出了机具
[1061.64s -> 1063.00s] 以及人力
[1063.00s -> 1064.20s] 支援台南
[1064.20s -> 1066.30s] 协助居民
[1066.30s -> 1067.42s] 整理家园
[1069.02s -> 1071.62s] 铁皮棚架大面积崩塌
[1071.62s -> 1072.66s] 台南善化牛须
[1072.66s -> 1073.96s] 是早期农业社会
[1073.96s -> 1075.16s] 牛脂交易场所
[1075.16s -> 1076.30s] 近年转型为
[1076.30s -> 1077.40s] 定期农民市集
[1077.40s -> 1078.58s] 却因丹纳斯台风
[1078.58s -> 1079.34s] 带来的强风
[1079.34s -> 1080.16s] 塌陈废墟
[1080.16s -> 1082.12s] 影响上百摊商的生计
[1082.12s -> 1090.94s] 铁爵们因为没电
[1090.94s -> 1092.66s] 只能手动拉链条开关
[1092.66s -> 1093.84s] 盐水区到九号
[1093.84s -> 1095.18s] 还有六千多户停电
[1095.18s -> 1096.14s] 民宅因停电
[1096.14s -> 1097.88s] 导致光线昏暗且闷热
[1097.88s -> 1098.82s] 民众受不了
[1098.82s -> 1100.86s] 只能坐在门口吃午餐
[1100.86s -> 1107.04s] 江泉区著名的木棉花道
[1107.04s -> 1108.32s] 电线杆整排倒塌
[1108.32s -> 1109.12s] 无法通行
[1109.12s -> 1110.64s] 台南有大量电线杆
[1110.64s -> 1112.18s] 及电缆被强风吹断
[1112.18s -> 1113.88s] 导致累计停电户数
[1113.88s -> 1115.50s] 一度超过二十七万户
[1115.50s -> 1116.62s] 青昆省居民
[1116.62s -> 1117.80s] 眼看家园毁损
[1117.80s -> 1118.92s] 又没水电可用
[1118.92s -> 1120.32s] 担心损失扩大
[1120.32s -> 1126.42s] 大量鱼尸浮在水面
[1126.42s -> 1127.88s] 没有电也让北门区的
[1127.88s -> 1128.50s] 养殖余温
[1128.50s -> 1129.38s] 无法供养
[1129.38s -> 1131.02s] 导致大量鱼只死亡
[1131.02s -> 1133.12s] 业者只能赶紧将鱼捞出来
[1133.12s -> 1134.90s] 东山区没水没电好几天
[1134.90s -> 1136.56s] 消防分队也出动水车
[1136.56s -> 1138.28s] 供民众接水应急
[1138.28s -> 1141.36s] 你们这几天总共都怎么处理
[1141.36s -> 1143.14s] 总共因为也是吃火水
[1143.14s -> 1144.40s] 但那次台风在台南
[1144.40s -> 1145.62s] 造成严重灾情
[1145.62s -> 1146.86s] 七谷溪寮里六号
[1146.86s -> 1148.68s] 因海水倒灌而大淹水
[1148.68s -> 1150.76s] 民众至今还在整理家园
[1150.76s -> 1152.84s] 大量废青物堆置在民宅前方
[1152.84s -> 1153.84s] 等待清运
[1153.84s -> 1154.90s] 回想当天状况
[1154.90s -> 1156.62s] 让里长心有余悸
[1156.62s -> 1157.56s] 海水就对了
[1157.56s -> 1167.54s] 国军协助移除倒塌露宿
[1167.54s -> 1168.70s] 台南灾情惨重
[1168.70s -> 1169.90s] 急需人手救灾
[1169.90s -> 1172.52s] 国军派人前往七谷三谷里救灾
[1172.52s -> 1174.34s] 新北 桃园及高雄市政府
[1174.34s -> 1176.70s] 也派出机具及人力前来持援
[1176.70s -> 1179.18s] 协助清运垃圾及露宿断肢等
[1179.18s -> 1180.98s] 希望能尽快让台南市民
[1180.98s -> 1182.18s] 恢复正常生活
[1182.18s -> 1183.90s] 公视新闻台南报导
[1183.90s -> 1186.70s] 另外
[1186.70s -> 1187.54s] 嘉义
[1187.54s -> 1190.64s] 也还有两万多户停电
[1190.64s -> 1192.98s] 有民众因为没电
[1192.98s -> 1195.08s] 没办法打开铁卷门
[1195.08s -> 1197.52s] 困在家里第四天
[1197.52s -> 1199.76s] 一族乡的鲈鱼养殖区
[1199.76s -> 1206.22s] 也损失惨重
[1206.22s -> 1208.42s] 养殖鲈鱼的余温到处可见
[1208.42s -> 1210.84s] 铁皮搭建的公寮歪七扭八
[1210.84s -> 1212.46s] 铁皮变形散落地面
[1212.46s -> 1214.30s] 甚至卡在电线杆上
[1214.30s -> 1215.70s] 渔民心急如焚
[1215.70s -> 1217.40s] 因为鲈鱼池需要高含氧气水
[1217.40s -> 1218.80s] 养量水车打气
[1218.80s -> 1220.06s] 但自备的发电机
[1220.06s -> 1222.20s] 全都压在公寮里
[1222.20s -> 1224.20s] 因为它直接倒掉
[1224.20s -> 1227.08s] 导致你有发电机也是被压坏
[1227.08s -> 1228.92s] 只能从外地调发电机来
[1228.92s -> 1231.24s] 设备损坏就连在柴油进来
[1231.24s -> 1233.54s] 启动发动机也得靠人力接驳
[1233.54s -> 1236.02s] 因为沿路都是倒塌的电线杆
