=== Time stamp ===
[144.92s -> 147.32s] 也要注意午後雷陣雨所帶來的降雨,
[147.58s -> 156.18s] 週四包括有南投縣雲林縣嘉義縣台南市高雄市屏東縣部分地區以及國小停班停課,
[156.18s -> 157.64s] 氣象專家預估,
[157.64s -> 160.70s] 一直要到下週三太平洋高壓勢力增長,
[160.70s -> 163.78s] 臺灣才會恢復典型的夏季天氣形態,
[163.78s -> 164.90s] 降雨偏少,
[164.90s -> 165.90s] 溫度偏高。
[165.90s -> 169.98s] 公視新聞楊敏鋒、王榮濤、熊欣儀、朱鳳之中、建剛綜合報導。
[171.98s -> 176.92s] 剛看到今天包括南投雲林以南到屏東的學校後面,
[176.92s -> 184.16s] 學校後地區還有台東達仁鄉的圖板國小也宣布停班停課一天。
[186.04s -> 190.28s] 昨天,嘉義縣許多的山區道路發生淹水,
[190.84s -> 192.96s] 還有土石崩落等災情。
[194.44s -> 196.52s] 在阿里山鄉的達邦公路,
[197.04s -> 201.20s] 有泥水像是瀑布一樣從山壁傾瀉而下。
[202.56s -> 204.68s] 縣長前往山區勘災,
[205.32s -> 206.28s] 還遇到了路基水災,
[206.28s -> 206.88s] 還遇到了路基水災,
[206.92s -> 210.88s] 瞬間塌陷,大片路面斷裂的驚險狀況。
[212.82s -> 215.24s] 路面嚴重均裂出現多條裂縫,
[215.26s -> 217.68s] 嘉義縣府官員前往山區勘災,
[217.68s -> 219.12s] 經歷驚險瞬間。
[223.12s -> 224.40s] 土山一陣巨響,
[224.42s -> 226.14s] 大片路基在眼前崩落,
[226.16s -> 227.88s] 在場眾人安全起見,
[227.90s -> 230.52s] 隨即撤離返路箱加一二四線。
[230.52s -> 233.08s] 撤村現在是文明公所這邊還沒有,
[233.28s -> 235.72s] 因為他就是在裡面的話,
[235.72s -> 236.90s] 他兩邊都可以,
[236.92s -> 238.46s] 有交通的進出,
[238.48s -> 240.32s] 不會像列為孤島這樣子。
[241.16s -> 242.46s] 泥水傾瀉而下,
[242.48s -> 243.98s] 向道路猛烈沖刷,
[244.00s -> 245.46s] 這樣的宣洩景象,
[245.48s -> 248.38s] 在阿里山鄉的達邦公路頻繁上演。
[249.60s -> 250.98s] 因為豪大雨關係,
[251.00s -> 254.26s] 阿里山林鐵本現在三十一號持續停駛,
[254.28s -> 259.70s] 不過沼平和神木直線預計三十一號下午一點起將恢復營運,
[259.72s -> 261.84s] 而相較於山區豪雨成災,
[261.86s -> 264.56s] 平地的雨勢已變得較為趨緩,
[264.58s -> 266.44s] 但水上鄉有居民無奈,
[266.44s -> 268.10s] 前幾天的大雨致災,
[268.12s -> 270.52s] 住家至今尚未清理完畢。
[277.72s -> 278.84s] 在地居民無奈,
[278.86s -> 280.42s] 住家衝進大量泥流,
[280.42s -> 283.78s] 控訴主營救市鄰近民宅的一處擋土牆,
[283.80s -> 285.40s] 在去年的颱風崩塌,
[285.42s -> 286.66s] 這次由於大雨,
[286.68s -> 289.62s] 讓滴瓦地區的住戶因此受波及。
[296.44s -> 300.84s] 連台積電嘉義廠區周邊也一度傳出淹水,
[300.86s -> 305.12s] 嘉義縣府則表示將爭取經費改善臨近排水。
[305.14s -> 307.70s] 公視新聞林偉廷、陳宏毅、陳冠勳、嘉義報導。
[307.70s -> 311.74s] 而在高屏地區,
[311.76s -> 315.58s] 屏東來宜鄉連外的凱南道路,
[315.60s -> 318.94s] 多處山壁崩落而中斷,
[318.96s -> 322.42s] 還有道路被土石覆蓋。
[322.44s -> 325.00s] 高雄山區的民生大橋,
[325.02s -> 328.38s] 因為溪水暴漲而封橋,
[328.40s -> 333.50s] 那馬下有大約900人受困部落。
[333.52s -> 336.78s] 南橫公路也有部分山區路段,
[336.80s -> 337.00s] 因為發生水災,
[337.02s -> 337.06s] 因為發生水災,
[337.08s -> 337.18s] 因為發生水災,
[337.20s -> 337.48s] 因為發生水災,
[337.50s -> 337.68s] 因為發生水災,
[337.70s -> 342.96s] 土石流而中斷。
[342.98s -> 344.34s] 大量落石覆蓋車道,
[344.36s -> 346.42s] 怪獸貿易將土石移出馬路,
[346.44s -> 349.68s] 西南氣流及低壓帶為屏東山區帶來暴雨,
[349.70s -> 351.26s] 來宜鄉的主要產業道路,
[351.26s -> 353.50s] 凱南道路30號因多處山壁
[353.52s -> 356.52s] 崩落而中斷。土石崩落
[356.54s -> 360.32s] 造成我們這條路,
[360.32s -> 361.98s] 道路中斷,
[362.00s -> 364.86s] 早上我們先請其拉起
[364.88s -> 367.24s] 戒神封閉道路。凱南道路
[367.24s -> 369.20s] 下午2點才恢復單向通車,
[369.22s -> 371.46s] 全線強通恐怕得等放晴後,
[371.48s -> 374.52s] 部落內也有路段被土石覆蓋或淹成泥流,
[374.52s -> 376.58s] 水甚至淹進民宅及公寮,
[376.60s -> 379.92s] 不只來義,北大武山步道也因攤方無法通行,
[379.94s -> 382.70s] 林邊溪溪水則明顯暴漲幾乎一體,
[382.72s -> 388.34s] 但受災的不止屏東。
[388.36s -> 391.02s] 暴漲的南子仙溪溪水不斷沖刷橋墩,
[391.02s -> 394.26s] 高雄納馬廈連外的臺29縣民生大橋,
[394.28s -> 396.02s] 下午實施預警性封閉,
[396.04s -> 397.14s] 約900人受困,
[397.14s -> 399.74s] 部落想出來只能繞往阿里山去,
[399.76s -> 402.38s] 南橫公路仙市桃園段因落實封閉,
[402.38s -> 406.38s] 搶通後下午患復興段因老農溪水暴漲被阻斷。
[416.40s -> 420.08s] 拉芙蘭部落民眾堆著沙包要阻擋土石流流向下方
[420.10s -> 421.76s] 校會,截至下午4點,
[421.76s -> 425.02s] 桃園30號累積雨量超過540毫米,
[425.04s -> 426.22s] 為全國最高,
[426.24s -> 427.12s] 山區陸續傳出,
[427.14s -> 430.18s] 災情,市長陳其邁也趕到六龜六金橋及高
[430.20s -> 444.86s] 133線,勘查土石崩落災情及道路搶修狀況。
[444.88s -> 447.16s] 不只桃園跟六龜,茂林納馬廈累積
[447.18s -> 448.88s] 雨量也超過400毫米,
[448.90s -> 450.38s] 且下午持續降雨,
[450.38s -> 452.92s] 儘管多數高風險部落已提前撤離,
[452.94s -> 456.50s] 高市府仍提醒民眾嚴防落石土石流等災情,
[456.50s -> 461.20s] 公視新聞陳煥,許珍君,屏東高雄報導。
[461.22s -> 466.50s] 賭爆時間來看到,中國時報是備戰
[466.52s -> 469.30s] 823罷免投票,
[469.32s -> 474.66s] 昨天藍綠兩黨都召開中常會,
[474.68s -> 481.52s] 兼任民進黨主席賴清德首度公開向公民團體致歉,
[481.54s -> 486.36s] 宣示全黨會陪公民團體走完最後一里路,
[486.36s -> 492.12s] 而國民黨主席朱立倫則喊話全黨團結,
[492.14s -> 496.54s] 強調823是他交棒前最後一役。
[496.56s -> 503.54s] 自由時報報導,教育部補助設置兩歲專班,
[503.56s -> 511.24s] 自106到113學年度,已經增設達到1160班,
[511.26s -> 515.38s] 總共增加了17000名就讀名額。
[515.38s -> 521.38s] 今年預計再增設100班,提供更多幼兒學習機會,
[521.40s -> 524.38s] 幫忙減輕家庭負擔。
[524.40s -> 529.38s] 聯合報提到了,美國總統川普宣布,
[529.40s -> 534.38s] 對印度輸美商品課徵25%的關稅,
[534.40s -> 540.38s] 同時批評印度從俄羅斯購買能源以及大量軍備,
[540.40s -> 544.28s] 將另外對印度加上懲罰性措施。
[545.38s -> 548.38s] 看完報紙重點,繼續來關心。
[548.40s -> 554.38s] 昨天,俄羅斯遠東外海規模8.8的強震,
[554.40s -> 559.38s] 已經造成34人死亡,上百人受傷。
[559.40s -> 565.38s] 環太平洋地區國家,包括日本、印尼、菲律賓、
[565.40s -> 569.38s] 還有台灣,都發布了海嘯警報。
[569.40s -> 575.36s] 海岸邊一大群驚慌的海獅跳海桃,
[575.38s -> 577.36s] 後面的山壁不斷有大石落下。
[577.38s -> 581.36s] 這裡是俄羅斯堪查加半島附近的安崎費羅夫島,
[581.38s -> 583.36s] 當時海獅們感受到了危險。
[583.38s -> 588.36s] 規模8.8強震,引發遠至法屬波里尼西亞跟智利海嘯警報。
[588.38s -> 593.36s] 隨後,距離鎮陽北方約450公里的克柳切夫火山開始噴發。
[593.38s -> 596.36s] 它是北半球最大的火火山。
[596.38s -> 598.36s] 監測單位表示,在火山西坡,
[598.38s -> 601.36s] 可見滾燙熔岩流血,並有火光跟爆炸。
[601.38s -> 603.36s] 俄羅斯官媒塔斯社報導,
[603.36s -> 606.36s] 這次地震已經導致當地機場數人輕傷,
[606.38s -> 610.36s] 另有一位在醫院的患者為逃離地震而跳床受傷,
[610.38s -> 612.36s] 遷到群島海嘯5公尺。
[612.38s -> 615.36s] 其帕拉姆西爾島的貝庫里爾斯克鎮,
[615.38s -> 619.36s] 也有一處水產加工設施遭受海嘯損害。
[619.38s -> 626.36s] 這次淺層地震,造成俄國偏遠地區樹洞建築受損。
[626.38s -> 628.36s] 俄羅斯官媒體說,
[628.38s -> 631.36s] 這次的地震造成俄國偏遠地區樹洞建築受損。
[631.36s -> 634.36s] 這次的地震造成俄國偏遠地區樹洞建築受損。
[634.38s -> 638.36s] 智利將全國面向太平洋的沿海地區的海嘯警報
[638.38s -> 640.36s] 升至最高紅色警戒,
[640.38s -> 643.36s] 涵蓋長達約6400公里的海岸線。
[643.38s -> 645.36s] 隨著海嘯威脅逐漸緩解,
[645.38s -> 648.36s] 多地警報逐步調降或解除。
[648.38s -> 650.36s] 日本東部沿海發布大規模撤離令。
[650.38s -> 652.36s] 夏威夷部分地區也是。
[652.38s -> 655.36s] 夏威夷記錄到最高1.7公尺海浪,
[655.38s -> 658.36s] 日本記錄到最高1.3公尺。
[658.38s -> 660.36s] 福島核電廠員工疏散。
[660.36s -> 664.36s] 當晚,日本、夏威夷與俄羅斯多數海嘯警報已經降級。
[664.38s -> 667.36s] 海嘯也波及法屬波里尼西亞。
[667.38s -> 670.36s] 當局要求馬貴斯群島居民撤離到高地。
[670.38s -> 673.36s] 當時預估海浪最高2.5公尺,
[673.38s -> 675.36s] 低波浪潮抵達低於預期。
[675.38s -> 679.36s] 加州與加拿大卑詩省觀測到約半公尺海浪,
[679.38s -> 681.36s] 後續警報已經取消。
[681.38s -> 684.36s] 公視新聞,黃玲玲編譯。
[684.38s -> 690.36s] 昨天,氣象署發布了臺灣許上第三次的海嘯警報。
[690.38s -> 695.36s] 日本預警,沿海波高可能會達到1公尺,
[695.38s -> 702.36s] 不過後續實際測量,最高是在蘭嶼12公分。
[702.38s -> 705.36s] 而海嘯是怎麼形成的呢?
[705.38s -> 710.36s] 當海底有地震或是火山爆發發生的時候,
[710.38s -> 715.36s] 海水被劇烈擾動就會形成海嘯。
[715.38s -> 718.36s] 海嘯多可怕,只要30公分,
[718.38s -> 721.36s] 直到乘人膝蓋的高度,
[721.38s -> 726.36s] 女性和小孩就可能被衝倒或捲走。
[726.38s -> 731.36s] 而浪高50公分的時候,就會衝倒男性。
[731.38s -> 734.36s] 海嘯浪高來到100公分,
[734.38s -> 737.36s] 就可能會造成百分之百的死亡。
[737.38s -> 740.36s] 一旦浪高超過10米,
[740.38s -> 745.36s] 就能夠把沿岸的建築物完全的沖毀。
[745.36s -> 748.36s] 因此,當海嘯發生的時候,
[748.38s -> 754.36s] 記得要帶著緊急避難包往高處逃離。
[754.38s -> 760.36s] 建議是尋找三層樓以上的建築物來避難。
[760.38s -> 764.36s] 此外,也要避免使用車輛,
[764.38s -> 770.36s] 以免捲入海嘯時,因為在車中而導致無法脫困。
[770.38s -> 772.36s] 地震專家提醒,
[772.38s -> 775.36s] 現在全球進入地震活躍期,
[775.38s -> 779.36s] 預估在千島海溝周邊的日本、
[779.38s -> 782.36s] 美國還有加拿大,
[782.38s -> 787.36s] 不排除還有規模7以上的雨陣。
[790.38s -> 793.36s] 長者背著大包小包排隊搭上遊覽車,
[793.38s -> 797.36s] 俄羅斯勘察家半島東部外海爆發規模8.8強震影響,
[797.38s -> 799.36s] 氣象署發布海嘯警報,
[799.38s -> 804.36s] 台南七谷區公所專程派遊覽車前往沿海林里安置居民。
[805.36s -> 808.36s] 金門成功地區捲起陣陣海浪,
[808.38s -> 810.36s] 達到風速5級,浪高1.5公尺,
[810.38s -> 813.36s] 海嘯在下午1點18分開始影響台灣,
[813.38s -> 816.36s] 相關機關也一早加緊準備。
[816.38s -> 822.36s] 海巡署在岸邊加強部署,
[822.38s -> 823.36s] 勸離觀浪民眾,
[823.38s -> 826.36s] 也特別前往港邊向漁船宣導海嘯警訊。
[826.38s -> 829.36s] 另外,海洋所也請漁會通知海嘯狀況,
[829.38s -> 831.36s] 請漁船主加固船隻,
[831.38s -> 833.36s] 並請外海漁船注意風浪。
[833.36s -> 837.36s] 台灣東部幾乎都是一個懸崖峭壁的一個區域,
[837.38s -> 841.36s] 所以它對形成海嘯堆高的效果是不太容易的。
[841.38s -> 843.36s] 根據氣象署海嘯警報,
[843.38s -> 846.36s] 原先預估包含北部、東北、東部、海峽沿海,
[846.38s -> 848.36s] 海嘯小於0.3公尺,
[848.38s -> 852.36s] 至於東南、西南沿海可能會有0.3到1公尺高,
[852.38s -> 855.36s] 而後續實際觀測結果則是台東成功,
[855.38s -> 858.36s] 小琉球、屏東東港測得7公分,
[858.38s -> 860.36s] 蘭嶼測得12公分,
[860.38s -> 862.34s] 也在下午5點10分解除海嘯警報。
[862.34s -> 865.34s] 2025年地震破裂的區域,
[865.36s -> 870.34s] 它跟1952年破裂的區域其實看起來是相當的,
[870.36s -> 874.34s] 所以它有可能是這個地方大概每100年左右
[874.36s -> 877.34s] 就會發生一個比較大的懷疑事件。
[877.36s -> 880.34s] 但這回地震規模達到8.8,
[880.36s -> 882.34s] 主要錯動位置就是在千島海溝,
[882.36s -> 885.34s] 過去在1952年也曾發生規模9的地震,
[885.36s -> 888.34s] 而這回的威力地震專家郭凱文更分析,
[888.36s -> 892.34s] 威力達到8000顆原子彈和921的46顆原子彈,
[892.36s -> 894.34s] 屬於不同量級,
[894.36s -> 896.34s] 後續更要留意余震。
[896.36s -> 899.34s] 千島海溝是一個要防範的重點,
[899.36s -> 902.34s] 然後另外一個就是阿劉森海溝,
[902.36s -> 907.34s] 在加拿大溫哥華那一帶其實也是要注意的。
[907.36s -> 908.34s] 專家也提醒,
[908.36s -> 910.34s] 台灣因為未處菲律賓海板塊,
[910.36s -> 912.34s] 相對來說受到的牽連會較少,
[912.36s -> 915.34s] 不過後續7級以上余震務必留意。
[915.36s -> 917.34s] 高順新聞綜合報導。
[918.36s -> 922.34s] 台北市信義區昨天晚間發生了一起名案,
[922.36s -> 925.34s] 一名27歲的古姓女子,
[925.36s -> 930.34s] 在信義威秀停車場遭到劉姓前男友砍傷,
[930.36s -> 933.34s] 送醫急救不治。
[933.36s -> 935.34s] 警方展開了追緝,
[935.36s -> 939.34s] 而今天凌晨在宜蘭縣的武傑鄉,
[939.36s -> 942.36s] 將劉姓男子逮捕到案。
[945.36s -> 947.34s] 命案現場拉起封鎖線,
[947.36s -> 949.34s] 台北市信義區一處地下停車場,
[949.36s -> 952.34s] 30號晚間8點多發生一起割擠命案,
[952.36s -> 955.34s] 在夜店當公關的27歲古姓女子,
[955.36s -> 957.34s] 上班前遭到疑似感情糾紛的前男友,
[957.36s -> 960.34s] 埋伏在工作附近的停車場行兇,
[960.36s -> 962.34s] 持刀割傷後頸和腹部。
[962.36s -> 963.34s] 警消到場時,
[963.36s -> 965.34s] 女子已經失去呼吸心跳,
[965.36s -> 967.34s] 送醫搶救仍宣告不治。
[967.36s -> 970.34s] 我想說發生了什麼事情,
[970.36s -> 973.34s] 結果就看到醫護人員好像很緊急,
[973.36s -> 976.34s] 要往某個地方跑去搶救,
[976.36s -> 981.34s] 然後他們就衝下去地下室了。
[981.36s -> 983.34s] 這次殺案就發生在熱鬧的台北市信義區,
[983.36s -> 984.34s] 根據瞭解,
[984.36s -> 986.34s] 古姓女子與劉姓前男友
[986.36s -> 988.34s] 曾為夜店同事也曾同居,
[988.36s -> 990.34s] 但雙方長期有感情糾紛,
[990.36s -> 992.34s] 古女還遺遭家暴,
[992.36s -> 994.34s] 今年5月申請家暴保護令,
[994.36s -> 995.34s] 上週才核發下來,
[995.36s -> 997.34s] 沒想到就發生憾事。
[997.36s -> 1001.34s] 男性然後瘦高,大概30歲左右。
[1001.36s -> 1003.34s] 你知道他的職業嗎?
[1003.36s -> 1006.34s] 他跟這個死者是前那個,
[1006.36s -> 1008.34s] 也是夜店的同事關係。
[1008.36s -> 1010.34s] 夜店同樣都在職嗎?
[1010.34s -> 1012.34s] 沒有,所以男方已經離職?
[1012.36s -> 1014.34s] 男方已經離職,對。
[1014.36s -> 1016.34s] 警方已通知被害家屬到案離親,
[1016.36s -> 1018.34s] 31號凌晨在宜蘭縣五結鄉,
[1018.36s -> 1020.34s] 將劉姓男子逮捕到案,
[1020.36s -> 1021.34s] 詳細事故原因,
[1021.36s -> 1023.34s] 仍有待警方進一步調查離親。
[1023.36s -> 1027.34s] 公視新聞介維仁、中間剛振和報導。
[1027.36s -> 1032.34s] 新竹監獄有受刑人在保外就醫期間脫逃,
[1032.36s -> 1035.34s] 甚至犯下兩起性侵案件。
[1035.36s -> 1040.34s] 立委質疑受刑人違法在外將近20天,
[1040.36s -> 1043.34s] 卻沒有執行拘提發佈通緝,
[1043.36s -> 1046.34s] 批評監獄與警方消極處理。
[1046.36s -> 1051.34s] 目前保外就醫的受刑人還有超過500名,
[1051.36s -> 1055.34s] 有立委就建議要實施科技監控。
[1065.36s -> 1067.34s] 被警方壓制,依舊理直氣壯,
[1067.36s -> 1069.40s] 犯下強盜等多起案件,
[1069.44s -> 1070.12s] 在新竹監獄,
[1070.14s -> 1073.12s] 服刑的受刑人江玉賢日前獲准保外就醫,
[1073.14s -> 1075.12s] 但病情好轉後,
[1075.14s -> 1076.12s] 未依規定返監,
[1076.14s -> 1079.12s] 甚至接連犯下兩起性侵案,
[1079.14s -> 1082.12s] 從預方到檢查機關都被立委質疑,
[1082.14s -> 1084.12s] 監督管理有疏失。
[1094.14s -> 1097.12s] 其實江姓受刑人曾經向檢方申請延緩入監,
[1097.14s -> 1099.12s] 但沒有獲准,
[1099.12s -> 1102.12s] 被要求在6月3號回監繼續服刑,
[1102.14s -> 1104.12s] 而他無視通知在外趴趴走,
[1104.14s -> 1106.12s] 一拖就是快20天,
[1106.14s -> 1108.12s] 才被警方抓獲,
[1108.14s -> 1111.12s] 即使矯正署回應都按相關程序辦理,
[1111.14s -> 1112.12s] 卻讓立委批評,
[1112.14s -> 1114.12s] 預證與檢查機關消極處理,
[1114.14s -> 1117.12s] 整個逃亡期間停在傳喚階段,
[1117.14s -> 1120.12s] 沒有執行具體更別說是發布同期。
[1120.14s -> 1123.12s] 這件事情責任追究需要多久?
[1123.14s -> 1125.12s] 我們希望是在一個禮拜內。
[1125.14s -> 1126.12s] 一個禮拜之內喔?
[1126.14s -> 1129.12s] 就責名單誰要負責?
[1129.14s -> 1131.12s] 是不是要該移送法辦?
[1131.14s -> 1132.12s] 面對全案,
[1132.14s -> 1134.12s] 法務部長鄭明謙力拼一星期內
[1134.14s -> 1135.12s] 完成相關調查,
[1135.14s -> 1137.12s] 釐清程序上有無疏漏,
[1137.14s -> 1140.12s] 只是按現行規定受刑人保外就醫
[1140.14s -> 1143.12s] 預方的監管方式主要是按月查方,
[1143.14s -> 1145.12s] 讓多名立委齊聲建議
[1145.14s -> 1147.12s] 能以科技監控輔助。
[1147.14s -> 1150.12s] 不能夠對保外就醫的受刑人
[1150.14s -> 1153.12s] 去實施科技設備監控,
[1153.14s -> 1155.12s] 當時為什麼沒有提到說
[1155.14s -> 1156.12s] 應該修改相關的辦法?
[1156.14s -> 1158.12s] 因為醫生的主婦說她病重,
[1158.14s -> 1160.12s] 沒有辦法在監獄執行,
[1160.14s -> 1162.12s] 所以說她刑期是暫停。
[1162.14s -> 1164.12s] 可是因為這些醫療處置行為,
[1164.14s -> 1166.12s] 她並不是一直都是在醫院裡面。
[1166.14s -> 1168.12s] 目前保外就醫有505人,
[1168.14s -> 1172.12s] 其中犯下妨害性資助案件佔26人,
[1172.14s -> 1173.12s] 這次爆發全案後,
[1173.14s -> 1175.12s] 怎麼防止受刑人逃跑,
[1175.14s -> 1177.12s] 甚至再犯刑案,
[1177.14s -> 1179.12s] 如何強化監控機制,
[1179.14s -> 1181.12s] 都掀起檢討改革聲浪。
[1181.14s -> 1185.14s] 共識新聞陳冠旭陳榮毅台北報導。
[1185.14s -> 1186.14s] 國健署公布,
[1186.16s -> 1188.12s] 有條件通過,
[1188.14s -> 1191.14s] 兩家加熱煙業者的品相審查,
[1191.18s -> 1197.14s] 等於解禁開放加熱煙在台灣合法販售。
[1197.16s -> 1199.14s] 反煙團體批評,
[1199.16s -> 1203.14s] 則和健康台灣背道而馳。
[1203.16s -> 1209.14s] 更質疑衛福部公然為煙商來護航。
[1209.16s -> 1210.14s] 而對此,
[1210.16s -> 1212.14s] 國健署長吳釗君回應,
[1212.16s -> 1215.14s] 是依法行政,
[1215.16s -> 1218.10s] 未來會嚴格法官審查。
[1218.14s -> 1221.14s] 正義多年的加熱煙解禁了,
[1221.16s -> 1223.14s] 衛福部國健署29號宣布,
[1223.16s -> 1225.14s] 有條件通過,
[1225.16s -> 1227.14s] 兩家加熱煙業者14個品相審查,
[1227.16s -> 1229.14s] 可以在台灣合法販售。
[1229.16s -> 1231.14s] 遭反煙團體批評,
[1231.16s -> 1233.14s] 今年世界衛生組織才呼籲,
[1233.16s -> 1235.14s] 各國禁止加味煙品,
[1235.16s -> 1237.14s] 而且政府標榜健康台灣,
[1237.16s -> 1239.14s] 卻背道而馳出賣臺灣人的健康。
[1239.16s -> 1241.14s] 更質疑衛福部公然為煙商護航。
[1241.16s -> 1243.14s] 衛福部可以違反臺灣的煙害防治法,
[1243.16s -> 1245.14s] 本身的衛福部,
[1245.14s -> 1249.14s] 然後護航兩大跨國煙草公司的加熱,
[1249.16s -> 1251.14s] 加味加熱煙違法上市。
[1251.16s -> 1253.14s] 然後護航兩大跨國煙草公司的加味加熱煙違法上市。
[1253.16s -> 1255.14s] 然後護航兩大跨國煙草公司的加味加熱煙違法上市。
[1255.16s -> 1257.14s] 國健署署長吳釗君表示,
[1257.16s -> 1259.14s] 加熱煙審查歷經兩屆委員會,
[1259.16s -> 1261.14s] 一切依法行政,
[1261.16s -> 1263.14s] 秉持專業與科學,
[1263.16s -> 1265.14s] 也要求業者必須符合相關條件,
[1265.16s -> 1267.14s] 包括業者必須每年委託第三方機構,
[1267.16s -> 1269.14s] 針對孕婦與未滿20歲青少年進行監測,
[1269.14s -> 1271.14s] 針對業者必須每年委託第三方機構,
[1271.16s -> 1273.14s] 針對業者必須每年委託第三方機構,
[1273.16s -> 1275.14s] 必須提出嚴防未滿20歲青少年的販售管理機制等。
[1275.16s -> 1277.14s] 必須提出嚴防未滿20歲青少年的販售管理機制等。
[1277.16s -> 1279.14s] 我們的立場都是一樣的,
[1279.16s -> 1281.14s] 減煙減害,
[1281.16s -> 1283.14s] 都不希望國人抽煙,
[1283.16s -> 1285.14s] 所以有沒有什麼樣的煙品,
[1285.16s -> 1287.14s] 跟香港有什麼關係,
[1287.16s -> 1289.14s] 我們就希望大家不要抽。
[1289.16s -> 1291.14s] 針對民團呼籲加味的加熱煙不能通過審查上市,
[1291.16s -> 1293.14s] 針對民團呼籲加味的加熱煙不能通過審查上市,
[1293.16s -> 1295.14s] 國健署回應表示,
[1295.14s -> 1297.14s] 法官審查,推估業者相關上市規劃方案,
[1297.16s -> 1299.14s] 法官審查,推估業者相關上市規劃方案,
[1299.16s -> 1301.14s] 大約需半年才能在臺上市,
[1301.16s -> 1303.14s] 而財政部關務署則是提醒,
[1303.16s -> 1305.14s] 未來廠商可以進口輸入,
[1305.16s -> 1307.14s] 但依現行規定,旅客仍不能攜帶加熱煙入境,
[1307.16s -> 1309.14s] 但依現行規定,旅客仍不能攜帶加熱煙入境,
[1309.16s -> 1311.14s] 未來能否攜帶入境等議題仍需跨部會討論。
[1311.16s -> 1313.14s] 未來能否攜帶入境等議題仍需跨部會討論。
[1313.16s -> 1315.16s] 公視新聞賴淑敏、蔣龍祥、臺北報導。
[1315.16s -> 1317.16s] 公視新聞賴淑敏、蔣龍祥、臺北報導。
[1317.18s -> 1319.16s] 去年底到今年初,流行性豬隻下例盛行,
[1319.18s -> 1321.16s] 去年底到今年初,流行性豬隻下例盛行,
[1321.18s -> 1323.16s] 造成宰豬生病,育成率下降。
[1323.18s -> 1325.16s] 造成宰豬生病,育成率下降。
[1325.18s -> 1327.16s] 而最近各地出現嚴重的缺豬情況。
[1327.18s -> 1329.16s] 而最近各地出現嚴重的缺豬情況。
[1329.18s -> 1331.16s] 為了調節市場,全國肉品市場昨天是休市一天,
[1331.18s -> 1333.16s] 為了調節市場,全國肉品市場昨天是休市一天,
[1333.18s -> 1335.16s] 為了調節市場,全國肉品市場昨天是休市一天,
[1335.16s -> 1337.12s] 傳統豬肉攤商
[1337.12s -> 1339.48s] 則在今天休市一天
[1339.48s -> 1343.02s] 肉品市場圍欄內空蕩蕩
[1343.02s -> 1344.06s] 沒有拍賣豬隻
[1344.06s -> 1346.72s] 受到年初流行性豬隻下滅盛行
[1346.72s -> 1348.02s] 導致載豬生病
[1348.02s -> 1349.10s] 育成率下降
[1349.10s -> 1351.44s] 近期全國各地都嚴重缺豬
[1351.44s -> 1354.46s] 經農業部與各肉品市場產業協調
[1354.46s -> 1357.70s] 30號全國各地肉品市場休市一天
[1357.70s -> 1360.26s] 從年初到目前
[1360.26s -> 1362.78s] 今天是第一天
