=== Time stamp ===
[974.80s -> 979.68s] 專家提醒新清安寬限期只有五年,五年後民眾得償還本金加利息,
[979.88s -> 984.08s] 呼籲民眾購物前做好財務評估,才不會讓購物變成壓力。
[984.28s -> 986.12s] 公視新聞由院辭郭俊麟影台報導。
[988.32s -> 994.36s] 肥胖、代謝症候群以及心血管疾病的上升趨勢明顯。
[994.56s -> 1003.00s] 立委提案修法,讓無糖飲料免貨物稅,昨天出審通過。
[1003.20s -> 1009.40s] 立委希望無糖飲料少了百分之十五的貨物稅之後,
[1009.40s -> 1013.76s] 應該要回饋到消費者身上。
[1013.96s -> 1024.00s] 西式天然果汁徵收百分之八的貨物稅,無糖飲品不加糖更健康卻被當作其他飲料課徵百分之十五。
[1024.20s -> 1030.56s] 對此,民進國民兩黨立委接提案,修正貨物稅條例第八條,讓無糖飲料免稅。
[1030.76s -> 1038.76s] 上午在立院財委會審查,有立委認為無糖飲品少百分之十五貨物稅後,利益應真正回饋到消費者身上。
[1039.40s -> 1046.48s] 我們降這個貨物稅,利益要歸消費者接受,而不是給廠商的一個好處。
[1046.68s -> 1048.48s] 所以我們那個附帶決議大概就是這個意思啦。
[1048.68s -> 1060.56s] 前一天為表態的財政部上午表示支持,立委也要求經濟部應確保,後續無糖飲品上架的價格,有確實降價以引導消費者做出健康選擇。
[1060.76s -> 1068.76s] 我們尊重也同意委員這樣的一個提案,也不希望就是說因為減真的貨物稅而事實上沒有呈現在價格上而喪失了他引導的一個功能。
[1069.40s -> 1076.32s] 如果說我發現這個價格沒有降這個情形的話,我們就以主管機關的立場直接跟廠商這邊做溝通,要求。
[1076.56s -> 1078.64s] 在野黨立委也表態支持。
[1078.90s -> 1081.70s] 我想這個提案大家應該都不分黨派會同意。
[1081.88s -> 1084.94s] 那第八條我們就通過,好不好。
[1085.44s -> 1099.38s] 朝野立委都認同肥胖已成國人的主要健康問題之一,也憂心年輕族群每天喝含糖飲料對健康的危害,因此希望透過免徵貨物稅,讓無糖飲品更容易入手。
[1099.60s -> 1108.70s] 上午修正條文在立法院財委會初審通過,同時也通過附帶決議,要追蹤並確保減稅利益有回饋給消費者。
[1108.94s -> 1110.94s] 公視新聞林靜雯朋友組台北報導。
[1112.18s -> 1119.14s] 為了要讓育嬰價更彈性好用,勞動部推動彈性育嬰留庭。
[1120.50s -> 1125.18s] 不過立委質疑推動沒有具體化,進展牛步。
[1126.32s -> 1129.28s] 對於至少得請一個月的彈性留庭。
[1129.28s -> 1129.38s] 對於至少得請一個月的彈性留庭。
[1129.40s -> 1133.72s] 是否放寬到以日為單位?
[1134.88s -> 1144.46s] 勞動部長洪生漢表示,正與行政院爭取配套資源,希望最快這個夏天能夠公布。
[1147.18s -> 1152.42s] 台灣的出生率逐年下降,各界不斷討論著夫妻不生育的原因。
[1153.02s -> 1158.90s] 勞動部去年事辦,不少於五天,也可以以單日為單位的彈性育嬰價,
[1158.90s -> 1161.60s] 共有八十九家企業自願參與。
[1161.98s -> 1169.98s] 不過事辦情況不理想,勞動部長洪生漢到立院,專題報告如何營造友善職場育兒環境的規劃。
[1170.56s -> 1175.96s] 南委質疑,像是鼓勵企業興建托育設施,就進展牛步。
[1176.32s -> 1183.86s] 興建托育設施在一百一十三年,竟然是掛零,你們的補助經費是零。
[1183.86s -> 1186.74s] 興建其實我們都盡力的在推廣,
[1186.98s -> 1188.48s] 當然這跟會跟,
[1188.48s -> 1191.24s] 一些企業有沒有意願有關系。
[1191.24s -> 1194.98s] 我們目前也修正了,把這個三百萬的補助提高到五百萬。
[1194.98s -> 1201.48s] 綠委則建議,勞動部應該參考日韓的做法,將育嬰價擴大為親子價。
[1201.48s -> 1207.36s] 像日本就是將試用時間延長到小學,韓國則是到八歲更為彈性。
[1207.36s -> 1216.14s] 是不是應該要去考量到更多元的方式,是不是可以育嬰價延伸為親子價,這個來做考量。
[1216.14s -> 1217.14s] 雲流亭,
[1217.14s -> 1217.64s] 他,
[1217.64s -> 1218.14s] 可以,
[1218.14s -> 1226.64s] 他都是申請的日數在縮短的時候,越縮短的時候,其實男性的申請的比例就大幅的提高。
[1226.64s -> 1232.84s] 把家庭照顧價從市價獨立出來另立一個價別,家庭照顧價。
[1232.84s -> 1239.64s] 我們其實是目前家庭照顧價部分也是超希望能夠可以讓他更彈性的運用的方向在思考。
[1239.64s -> 1240.76s] 洪勝漢表示,
[1240.76s -> 1243.52s] 目前正在規劃相關的配套措施,
[1243.52s -> 1247.14s] 希望用行政措施或是相關執法處理,
[1247.14s -> 1247.98s] 不要修法,
[1247.98s -> 1248.02s] 好的,
[1248.02s -> 1248.14s] 好,
[1248.14s -> 1253.50s] 也正与行政院争取配套资源,希望最快这个夏天能够公布。
[1253.98s -> 1256.76s] 公视新闻陈嘉欣、许家瑞台北报导。
[1258.68s -> 1265.74s] 大学申请入学,第一阶段进入第二阶段的筛选倍率最多三倍。
[1266.86s -> 1275.34s] 教育部提案扩大到四倍或4.5倍,让各校系有更多的学生可以选。
[1275.34s -> 1280.78s] 本周五,招联会将会进行讨论。
[1305.34s -> 1314.44s] 这一步研议扩大筛选倍率从最多三倍扩大到四倍或4.5倍。
[1314.84s -> 1321.24s] 以台大外文系收49人为例,倍率三至多147人,倍率四至多196人。
[1321.24s -> 1326.90s] 已在五月初招联会常委会提案或支持,20号招联会会员大会将讨论。
[1327.28s -> 1329.76s] 郑亦耀说尊重招联会最后决定。
[1335.34s -> 1354.04s] 中原大学教务长皮士明言明,扩大倍率后学生按常理先填国立大学尤其是鼎大,某些私校招生压力更大。
[1354.20s -> 1360.38s] 升学辅导平台大学问认为,以社会组科系为主的学校即便国立也受冲击。
[1360.92s -> 1365.00s] 全中教表示扩大筛选倍率增加学生被看见的程度,
[1365.00s -> 1369.22s] 但调升筛选倍率也有审查能量是否足够的问题。
[1380.16s -> 1387.66s] 全中教说不少科系二阶报道未达三倍率,申请入学使用率也下降,导致学党不易受重视。
[1388.06s -> 1393.62s] 随着少子化日益恶化,调整大学各科系招生名额应是根本解决之道。
[1393.66s -> 1394.98s] 公式新闻联想会审查。
[1395.00s -> 1396.20s] 知名台北报道。
[1425.00s -> 1441.48s] 感谢您收看这一节的公式手语新闻,我是牛轩文,明天同一时间再会。
[1455.00s -> 1471.24s] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
