=== Time stamp ===
[292.00s -> 294.00s] 公視新聞新聞人方俊懷、陳柏鈺、台北報導。
[296.00s -> 299.00s] 台師大女足案抽血風波,
[300.00s -> 303.00s] 足球協會昨天下午召開紀律委員會,
[304.00s -> 306.00s] 決定撤銷周台英教練證,
[307.00s -> 309.00s] 終身禁止參與足球事務。
[310.00s -> 311.00s] 而昨天,
[312.00s -> 316.00s] 立法院衛環委員會也召開公聽會。
[317.00s -> 322.00s] 台師大人體研究倫理審查委員會主委陳學聚,
[323.00s -> 324.00s] 談言、計劃、
[325.00s -> 329.00s] 與實際的執行有多項不符之處,
[330.00s -> 333.00s] 未來也將會改善、
[334.00s -> 336.00s] 增加實地查核的頻率。
[337.00s -> 344.00s] 立院衛環委員會昨天召開人體生物資料庫管理條例修正草案公聽會。
[345.00s -> 347.00s] 台師大IRB主委陳學聚談言,
[348.00s -> 351.00s] 女足抽血案的計劃申請內容和實際執行有落差,
[352.00s -> 353.00s] 僅靠書面查核不見得可信。
[353.00s -> 358.00s] 在主持人的計劃書裡面也是有寫說要聘請有執照
[359.00s -> 361.00s] 且有抽血經驗之護理人員進行抽血。
[362.00s -> 363.00s] 根據他的計劃書裡面他寫,
[364.00s -> 369.00s] 他的研究對象是招募大專足球及一級木蘭企業聯賽的現役選手,
[370.00s -> 371.00s] 也沒有講台師大的女足隊。
[372.00s -> 374.00s] 與會專家學者紛紛提出建議,
[375.00s -> 376.00s] 醫測會指出,
[377.00s -> 379.00s] 如果這類非醫療研究目前沒有明確規範可管,
[379.00s -> 383.00s] 有立委認為,如果有抽血這種侵入性檢查操作,
[384.00s -> 385.00s] 應該比照醫療機構審查。
[386.00s -> 387.00s] 醫師全聯會則說,
[388.00s -> 390.00s] 研究計劃每個環節都應該保障受試者權益。
[391.00s -> 393.00s] 其實這個研究計劃如果有問題,
[394.00s -> 395.00s] 不管從IRB開始還是在執行中有問題,
[396.00s -> 398.00s] 毒素上長出的毒蘋果是不可以用的。
[399.00s -> 401.00s] 體育署要處理註銷周台英的教練證,
[402.00s -> 404.00s] 按程序中華足協得先開紀律委員會,
[405.00s -> 407.00s] 23日下午足協紀律委員會後,
[407.00s -> 409.00s] 僅以聲明公布審議結果,
[410.00s -> 411.00s] 註銷周台英現持有教練證,
[412.00s -> 414.00s] 並禁止其終身申請教練資格檢定。
[415.00s -> 417.00s] 同時因霸凌球員情節重大,
[418.00s -> 420.00s] 周台英終身禁止參與足球事務。
[421.00s -> 423.00s] 我的錯,還是希望球員能夠原諒我。
[424.00s -> 427.00s] 教練證對我來講,OK的。
[428.00s -> 429.00s] 我喜歡這個項目,
[430.00s -> 434.00s] 所以我還會繼續從事這樣一個足球運動,
[435.00s -> 436.00s] 只要有機會。
[437.00s -> 438.00s] 教練證和人本基金會說,
[439.00s -> 443.00s] 此次是重建體育文化和體育訓練相關權利與倫理的機會。
[444.00s -> 446.00s] 如果當一些選手會認為說這個事情沒有什麼,
[447.00s -> 448.00s] 或是把舉發者當吹哨者,
[449.00s -> 451.00s] 當成是一個破壞我們體制或破壞我們文化的人,
[452.00s -> 453.00s] 那表示這個病很嚴重了。
[454.00s -> 456.00s] 台師大校方已經在23日傍晚召開了院教評會,
[457.00s -> 459.00s] 並表示做出符合社會期待的決議,
[460.00s -> 463.00s] 將以請校教評會25日公布審議的最終結果。
[464.00s -> 466.00s] 公視新聞林曉慧、沈志明、朱鳳竹、齊昌
[468.00s -> 471.00s] 今天第七號颱風范思高,
[472.00s -> 474.00s] 近明兩天最接近台灣。
[475.00s -> 476.00s] 而呂宋島的西北側,
[477.00s -> 480.00s] 昨晚也有一個颱風逐節草生成。
[481.00s -> 482.00s] 這項專家提醒,
[483.00s -> 487.00s] 近日可能會出現多台共舞的情形。
[488.00s -> 490.00s] 而中選會表示,
[491.00s -> 495.00s] 如果這個星期六有颱風來襲,
[495.00s -> 499.00s] 地方政府宣布停止上班上課,
[500.00s -> 504.00s] 那個地區也會停止辦理罷免案投票。
[505.00s -> 511.00s] 罷免投票前夕,颱風不斷生成。
[512.00s -> 514.00s] 位在菲律賓東方海面的低氣壓,
[515.00s -> 517.00s] 23日生成今年第七號颱風范思高,
[518.00s -> 519.00s] 朝琉球南方海面前進。
[520.00s -> 522.00s] 考量目前西太平洋處於季風低壓的活躍期,
[522.00s -> 525.00s] 一旦條件合適,就可能發展成颱風。
[526.00s -> 527.00s] 台灣正處於這樣的低壓帶中,
[528.00s -> 530.00s] 專家預測26日全台都會降雨。
[531.00s -> 532.00s] 看起來26日的天氣,
[533.00s -> 535.00s] 大概是在桃園以南,
[536.00s -> 537.00s] 天氣相對是比較不穩定的。
[538.00s -> 539.00s] 大概接近中午過後,
[540.00s -> 542.00s] 全台午後降雨相對會比較明顯。
[543.00s -> 544.00s] 氣象專家預估,
[545.00s -> 547.00s] 這次颱風在週四、週五會帶來大雨,
[548.00s -> 549.00s] 禮拜六會不會影響,
[550.00s -> 551.00s] 甚至發布警報還要觀察中。
[551.00s -> 552.00s] 由於週六舉辦罷免投票,
[553.00s -> 556.00s] 中選會主委李靖勇還特別傾思拜會氣象署,
[557.00s -> 558.00s] 了解近期的氣象狀況,
[559.00s -> 560.00s] 是否影響投票。
[561.00s -> 562.00s] 氣象署也仔細簡報分析,
[563.00s -> 564.00s] 工作參考。
[575.00s -> 576.00s] 李靖勇表示,
[577.00s -> 578.00s] 將會與氣象署密切聯繫了解氣象變化。
[579.00s -> 580.00s] 中學會也成立
[582.00s -> 583.00s] 應變中心,
[584.00s -> 585.00s] 因應投票當天各項選務突發狀況。
[586.00s -> 587.00s] 若遇颱風來襲,
[588.00s -> 589.00s] 地方政府宣布停止上班,
[590.00s -> 591.00s] 會及時宣布該地區停止辦理投票。
[592.00s -> 593.00s] 公視新聞陳嘉欣、陳昌維、
[594.00s -> 595.00s] 陳鴻義、台北報導。
[596.00s -> 598.00s] 再來關心一起重大車禍。
[599.00s -> 601.00s] 新北市萬里區,
[602.00s -> 605.00s] 昨天有一輛載滿鋼條的義營車,
[606.00s -> 607.00s] 在下坡轉彎的時候,
[608.00s -> 610.00s] 撞上載滿乘客的果光客運,
[611.00s -> 613.00s] 14人死亡,14人輕重傷。
[614.00s -> 616.00s] 死者是坐在車頭第一排的乘客,
[617.00s -> 619.00s] 現年39歲的有性男子。
[620.00s -> 621.00s] 警方調查,
[622.00s -> 623.00s] 義營車是打滑失控,
[624.00s -> 626.00s] 撞上對面車道的果光客運。
[628.00s -> 630.00s] 監視器畫面看到果光客運在轉彎處,
[631.00s -> 634.00s] 遭到對向而來的營業貨運義營車猛烈對撞,
[635.00s -> 637.00s] 車斗載滿的鋼條也瞬間噴飛到馬路上,
[637.00s -> 639.00s] 後方機車騎士趕緊向右迴避,
[640.00s -> 641.00s] 及時逃過一截,
[642.00s -> 644.00s] 而果光客運上的乘客回想起車禍當時,
[645.00s -> 646.00s] 仍然餘悸猶存。
[647.00s -> 648.00s] 車子先被撞,
[649.00s -> 650.00s] 然後玻璃就全部都碎在車門上,
[651.00s -> 653.00s] 然後我們原本是想要走前門下車,
[654.00s -> 656.00s] 但前門就其實已經被卡住了。
[657.00s -> 659.00s] 警消到場後緊急搶救,
[660.00s -> 661.00s] 義營車司機嚴重受困,
[662.00s -> 663.00s] 是動用機具才將人救出,
[664.00s -> 666.00s] 這起車禍發生在23號上午7點50分左右,
[667.00s -> 670.00s] 新北市萬里區專場公車站牌前,
[671.00s -> 673.00s] 新北消防局緊急啟動大量傷患後送機制,
[674.00s -> 676.00s] 事故當下客運含駕駛共有41人,
[677.00s -> 679.00s] 除了27人吳大愛自行離開,
[680.00s -> 681.00s] 其他包括義營車司機、
[682.00s -> 684.00s] 果光客運駕駛及乘客共有15人送醫,
[685.00s -> 686.00s] 其中一名39歲猶幸乘客,
[687.00s -> 688.00s] 送醫急救後仍不致死亡。
[689.00s -> 690.00s] 我們初步調查,
[691.00s -> 694.00s] 這台大貨車是在下坡路段疑似失控,
[695.00s -> 696.00s] 那偏離了它原本的車道,
[697.00s -> 700.00s] 然後撞上迎面而來的公車。
[701.00s -> 703.00s] 事發當時死者是坐在車頭第一排,
[704.00s -> 705.00s] 旁邊座位並沒有坐人,
[706.00s -> 707.00s] 客運突然遭到猛烈撞擊,
[708.00s -> 709.00s] 擋風玻璃幾乎全碎,
[710.00s -> 711.00s] 而車內更混亂,
[712.00s -> 713.00s] 到處是碎片和血跡,
[714.00s -> 716.00s] 而果光客運駕駛過去並沒有相關違規記錄,
[717.00s -> 718.00s] 果光客運表示,
[719.00s -> 720.00s] 公司已經成立專案小組,
[721.00s -> 722.00s] 將全力協助死傷者。
[723.00s -> 724.00s] 不管目前的狀況怎麼樣,
[724.00s -> 732.00s] 我們會為傷患死者做一個爭取最好的一個效果。
[733.00s -> 734.00s] 公路局調查,
[735.00s -> 736.00s] 意影車司機是靠航彰化的一間交通公司,
[737.00s -> 738.00s] 車騎是正常,
[739.00s -> 741.00s] 最後一次檢驗日是在今年6月25號,
[742.00s -> 744.00s] 司機工時初步了解沒有違規情勢,
[745.00s -> 746.00s] 不過整起事故,
[747.00s -> 748.00s] 意影車是否有違規超載,
[749.00s -> 751.00s] 以及詳細肇事原因,檢警還要進一步釐清,
[751.00s -> 753.00s] 如果有目擊事發經過,
[754.00s -> 755.00s] 可以主動提供行車記錄器影像,
[756.00s -> 757.00s] 協助釐清責任。
[758.00s -> 759.00s] 公視新聞綜合報導。
[760.00s -> 762.00s] 台北市蛋商工會,
[763.00s -> 765.00s] 決定本週的蛋價維持不變,
[766.00s -> 768.00s] 但是南部基農指出,
[769.00s -> 772.00s] 颱風導致蛋積與情色折損,
[773.00s -> 775.00s] 認為蔬菜水果都漲價了,
[776.00s -> 779.00s] 唯獨雞蛋不長,實在不合理。
[779.00s -> 782.00s] 中華民國養雞協會,
[783.00s -> 784.00s] 昨天開會做成決定,
[785.00s -> 787.00s] 要拿回產地價的報價權,
[788.00s -> 791.00s] 宣布兩週後,自己報價。
[792.00s -> 795.00s] 一早,來到雜糧行買雞蛋的民眾,
[796.00s -> 798.00s] 絡繹不絕,上週蛋價連兩盞漲6元,
[799.00s -> 800.00s] 但本週不漲,
[801.00s -> 802.00s] 產地價格每台金28.5元,
[803.00s -> 804.00s] 批發價38元,
[805.00s -> 806.00s] 颱風過後菜價上漲,
[807.00s -> 808.00s] 有民眾覺得雞蛋相對來說比較便宜,
[809.00s -> 811.00s] 那如果蛋價再繼續漲呢?
[822.00s -> 825.00s] 但那時颱風讓部分養雞場屋頂被掀翻,
[826.00s -> 827.00s] 蛋積也折損一成左右,
[828.00s -> 830.00s] 養雞協會認為,如果價格上漲那麼多,
[831.00s -> 833.00s] 雞蛋本週卻動漲不合理。
[834.00s -> 837.00s] 甚至有聲音質疑,
[837.00s -> 839.00s] 政府是因為要罷免才干預價格,
[840.00s -> 841.00s] 農業部趕緊澄清,決無此事。
[842.00s -> 845.00s] 整個蛋價是由市長其實來決定的,
[846.00s -> 848.00s] 政府不可能也做不到,
[849.00s -> 854.00s] 就是能夠隨意的讓任何的一個物價停止上漲。
[855.00s -> 856.00s] 台北市蛋商工會解釋,
[857.00s -> 859.00s] 由於連兩盞顧及消費者接受度本週才沒漲,
[860.00s -> 861.00s] 只是養雞協會不滿,
[862.00s -> 864.00s] 四五十年來都是由蛋商來主導價格,
[864.00s -> 866.00s] 對生產端不見得有利,
[867.00s -> 869.00s] 因此二十三號開會通過決議,
[870.00s -> 872.00s] 兩週後由協會主動公告產地價。
[873.00s -> 874.00s] 已經報了四五十年了,
[875.00s -> 876.00s] 不公平的報價了啦,
[877.00s -> 878.00s] 換手給生產者自己來,
[879.00s -> 880.00s] 平衡度比較快啦。
[881.00s -> 883.00s] 直接是生產者報的價更精準?
[884.00s -> 885.00s] 對。
[886.00s -> 887.00s] 目前產地價與批發價價差,
[888.00s -> 889.00s] 美台金九點五元,
[890.00s -> 891.00s] 台北市蛋商工會回應,
[892.00s -> 893.00s] 哪有人自己生產還自己報價的。
[895.00s -> 896.00s] 人家不再跟他們開會,
[897.00s -> 898.00s] 還是跟他們參賞?
[899.00s -> 900.00s] 這樣就整個市場會大亂。
[902.00s -> 903.00s] 農業部回應,
[904.00s -> 905.00s] 長期以來,
[906.00s -> 907.00s] 雞蛋價格都是產銷雙方共同協商,
[908.00s -> 909.00s] 支持雙方有效溝通,
[910.00s -> 911.00s] 但不支持產地與批發價的漲跌,
[912.00s -> 913.00s] 由單方來決定。
[914.00s -> 915.00s] 針對養雞協會想比照白肉雞、
[916.00s -> 917.00s] 土雞自行報價的模式,
[918.00s -> 919.00s] 農業部表示,
[920.00s -> 921.00s] 只要雙方有共識,
[922.00s -> 923.00s] 則予以尊重。
[925.00s -> 926.00s] 在花蓮強震後,
[927.00s -> 929.00s] 受創嚴重的太魯閣國家公園,
[930.00s -> 934.00s] 至今只有台八縣、天翔到太魯閣口,
[935.00s -> 936.00s] 有限制的開放。
[938.00s -> 941.00s] 為要振興鎮後產業以及觀光,
[943.00s -> 946.00s] 花蓮縣政府特別邀請了旅行業者,
[947.00s -> 949.00s] 組成彩線團、實地走訪,
[950.00s -> 952.00s] 考察地震後重建的情況。
[954.00s -> 957.00s] 一起探討未來該如何穩定開放。
[958.00s -> 963.00s] 爬上太魯閣國家公園的塔比多步道,
[964.00s -> 965.00s] 山下的天翔美景進入眼簾,
[966.00s -> 967.00s] 但這裡在0403大地震後,
[968.00s -> 969.00s] 觀光受到嚴重衝擊,
[970.00s -> 972.00s] 才發現天翔到太魯閣口的道路由長寸斷,
[973.00s -> 975.00s] 知名景點三月村更是遭巨石砸毀。
[976.00s -> 978.00s] 三月村的部分是請國土署,
[979.00s -> 980.00s] 就是以前的營建署,
[981.00s -> 982.00s] 國土署的北宮處會幫忙我們,
[982.00s -> 984.00s] 還有長春池的部分也有。
[985.00s -> 987.00s] 為了了解太魯閣國家公園的重建情況,
[988.00s -> 991.00s] 花蓮縣府特別邀請旅行社業者組成觀光彩線團,
[992.00s -> 994.00s] 實際走訪天翔、太魯閣口等重要景點,
[995.00s -> 997.00s] 希望透過實地觀察一起來探討,
[998.00s -> 999.00s] 重建後未來該如何穩健開放。
[1000.00s -> 1001.00s] 太魯閣開放到哪裡,
[1002.00s -> 1006.00s] 有哪些的步道是可以由我們的遊客可以自行去走,
[1007.00s -> 1009.00s] 所以我們希望透過這一次大家理解之後,
[1010.00s -> 1011.00s] 我們就可以透過各種的管道
[1012.00s -> 1013.00s] 去做說明宣傳。
[1014.00s -> 1016.00s] 此次行程除了了解景區開放進度外,
[1017.00s -> 1018.00s] 也針對導覽設施、安全動線,
[1019.00s -> 1020.00s] 希望旅行業者也幫忙評估。
[1021.00s -> 1022.00s] 覺得這裡是真的可以進來,
[1023.00s -> 1025.00s] 只是我們會受限在管制的時間內,
[1026.00s -> 1027.00s] 假設你是早上要八點之前進來,
[1028.00s -> 1029.00s] 或者你就玩半天,
[1030.00s -> 1031.00s] 那我覺得這裡的半日遊是很可以被推的。
[1032.00s -> 1033.00s] 導遊和遊客則是建議,
[1034.00s -> 1036.00s] 正後要讓國人重新認識太魯閣,
[1037.00s -> 1039.00s] 應該要結合在地部落文化與自然景觀,
[1040.00s -> 1041.00s] 推出特有的行程設計,
[1042.00s -> 1043.00s] 並且要觀察轄區內的安全性,
[1044.00s -> 1045.00s] 否則還是無法吸引客群。
[1046.00s -> 1047.00s] 公視新聞,溫家凱,八點報導。
[1049.00s -> 1050.00s] 關心天氣,
[1051.00s -> 1054.00s] 在台灣周遭相繼有生成了兩個颱風,
[1055.00s -> 1058.00s] 而在太平洋上還有一個低壓正在發展。
[1059.00s -> 1061.00s] 目前受到颱風外圍環流的影響,
[1062.00s -> 1063.00s] 水氣比較多,
[1064.00s -> 1066.00s] 基隆北海岸還有北部地區會有不定時降雨,
[1067.00s -> 1068.00s] 中午過後,
[1069.00s -> 1070.00s] 在中南部地區還有各地山區
[1070.00s -> 1073.00s] 都有局部大雨發生的機率。
[1074.00s -> 1079.00s] 另外,桃園到台南、台東、恆春半島
[1080.00s -> 1081.00s] 以及各離島局部地區,
[1082.00s -> 1087.00s] 容易有平均風6級或陣風8級以上的強風。
[1088.00s -> 1091.00s] 接著就提供您各地的氣象資料。
[1100.00s -> 1101.00s] 恆春的天氣,
[1102.00s -> 1103.00s] 甚至有陰陽會吹來,
[1104.00s -> 1105.00s] 有冰雪會強烈的副風。
[1106.00s -> 1107.00s] 一般經濟正常,
[1108.00s -> 1110.00s] 有些地方可以在天氣盡度消化,
[1111.00s -> 1113.00s] 有些地方是有陰陽的天氣,
[1114.00s -> 1116.00s] 有些地方是有陰陽的天氣。
[1117.00s -> 1118.00s] 因為地氣和地氣直流,
[1119.00s -> 1121.00s] 足夠的地方可以給人家取得安全。
[1122.00s -> 1123.00s] 雖然大雨,
[1124.00s -> 1125.00s] 但起來就像一個空調,
[1126.00s -> 1127.00s] 但男人沒有愛過天氣,
[1127.00s -> 1135.00s] 感谢您收看这一节的公式手语新闻
[1135.00s -> 1136.20s] 我是牛轩文
[1136.20s -> 1138.10s] 明天同一时间再会
[1157.00s -> 1186.98s] 中文字幕志愿者 李宗盛
[1187.00s -> 1189.48s] 中文字幕志愿者 李宗盛
