=== Time stamp ===
[631.70s -> 633.48s] He cut three deals in one day
[633.50s -> 634.68s] very recently
[634.70s -> 636.40s] 川普在真實社群貼文
[636.42s -> 639.96s] 他跟墨西哥總統宣布通話非常成功
[639.98s -> 642.56s] 汽車將面臨25%關稅
[642.58s -> 646.12s] 並對銅鋁鋼鐵課徵50%關稅
[646.14s -> 648.12s] 過去川普就曾直言中國
[648.14s -> 651.42s] 加拿大與墨西哥未能有效阻止芬太尼
[651.44s -> 651.78s] 原料
[651.80s -> 652.46s] 出口
[652.48s -> 655.76s] 而大多數芬太尼經由墨西哥進入美國
[655.78s -> 658.56s] 是美國嚴重毒品氾濫的元兇之一
[658.58s -> 661.76s] 川普將這項議題跟芬太尼販運掛鉤
[661.78s -> 666.52s] 墨西哥輸美商品將會繼續面臨25%關稅
[666.54s -> 668.76s] 我們保持著狀態
[668.78s -> 670.12s] 還有90天
[670.14s -> 675.80s] 繼續聊天 交流 建造
[675.82s -> 679.36s] 公視新聞綜合報導
[679.38s -> 681.60s] 德納斯颱風重創臺灣
[681.60s -> 683.96s] 西南部地區
[683.98s -> 687.24s] 行政院長卓榮泰昨天表示
[687.26s -> 692.10s] 將提出德納斯颱風災後復原特別條例
[692.12s -> 695.18s] 送交立法院審議
[695.20s -> 699.10s] 而國民黨團也提出了災後重建條例
[699.12s -> 702.20s] 要加大農損保險理賠
[702.22s -> 708.64s] 還有住屋毀損補助
[708.64s -> 710.64s] 走進台南災區出目所及
[710.66s -> 711.50s] 帆布覆蓋
[711.50s -> 713.64s] 屋頂 趁著烏雨時修繕
[713.66s -> 716.56s] 師傅趕緊搶進度 就怕雨又來
[716.58s -> 718.84s] 台南連日受風災影響巨大
[718.86s -> 721.18s] 超過2.4萬戶污損
[721.18s -> 724.20s] 整個座的幽寒
[724.22s -> 728.82s] 你這麼多 整個都碰到日子
[728.84s -> 730.32s] 台幼才兩公尾
[730.34s -> 731.88s] 還沒我怎麼做
[731.90s -> 733.62s] 還很多人還沒修理
[733.64s -> 736.56s] 不只這裡而已 還很多
[736.58s -> 738.96s] 針對災區大規模民宅修繕問題
[738.98s -> 741.34s] 雲嘉南災後復原前進指揮所
[741.34s -> 743.70s] 首場會議制定因應策略
[743.72s -> 746.78s] 盤點全臺施工廠商統一材料定價
[746.80s -> 749.48s] 下週將陸續進場協助災區
[749.50s -> 751.44s] 災區仍然面臨缺工
[751.46s -> 752.82s] 那因此台南市政府
[752.84s -> 755.46s] 除了持續的招募志工之外
[755.46s -> 758.38s] 研考會也針對具有丈量專業背景的
[758.40s -> 759.50s] 大專業學生
[759.52s -> 762.26s] 能夠加入我們志工的行列
[762.28s -> 765.10s] 那中央部會跟台南市政府
[765.10s -> 769.22s] 會分配各不同的區進去
[769.24s -> 771.10s] 媒合這個工班跟這個
[771.10s -> 773.12s] 這個受損的災戶
[773.14s -> 776.36s] 那麼來修繕 災民期盼政府協助重建家園
[776.38s -> 779.28s] 國民黨團提出災後重建條例草案
[779.30s -> 781.04s] 包括住屋毀損補助比例
[781.06s -> 784.08s] 達建制成本百分之八十 金融貸款
[784.10s -> 786.56s] 放寬認定等農人民補助方案
[786.58s -> 789.30s] 朝野共事 建請行政院下週提出
[789.32s -> 792.10s] 丹納斯颱風災後復原特別條例
[792.10s -> 793.26s] 行政院也拍板
[793.28s -> 795.98s] 最快將在下週提出 行政體系
[796.00s -> 797.20s] 立法體系
[797.22s -> 800.52s] 大家不分黨派 人機幾機的
[800.52s -> 801.84s] 這樣的一個心情
[801.84s -> 805.28s] 儘快讓災民能夠離災
[805.28s -> 807.40s] 能夠安置 能夠重建
[807.42s -> 808.24s] 請房屋修繕
[808.26s -> 810.82s] 在兩個禮拜內把它做完
[810.84s -> 813.58s] 先定個目標 動用全國的力量
[813.60s -> 816.04s] 過去的房屋 屋舍受損
[816.06s -> 817.58s] 是以全老半老為認定
[817.60s -> 819.46s] 這是我們增加了屋頂
[819.48s -> 821.50s] 遮雨的這個破壞
[821.52s -> 823.10s] 我們怎樣去處理
[823.12s -> 825.10s] 卓龍泰表示 以核定衛助金
[825.12s -> 828.40s] 協助民宅修繕 加速施工人力投入
[828.42s -> 830.38s] 並提供店家及攤商衛助金
[830.38s -> 830.40s] 加速施工人力投入 並提供店家及攤商衛助金
[830.52s -> 832.02s] 比照二零二四年
[832.02s -> 834.60s] 凱密颱風 提供淹水救助金
[834.60s -> 837.14s] 至於風災特別條例的經費規模
[837.14s -> 838.94s] 目前仍在研議規劃
[838.96s -> 840.54s] 公視新聞 黃志傑 謝啟文
[840.54s -> 844.06s] 溫正衡 臺北台南報導
[844.08s -> 847.88s] 新竹市環保局監測 水鎮底泥
[847.90s -> 851.98s] 發現有重金屬拱超標
[852.00s -> 854.00s] 檢測農作物發現
[854.02s -> 856.36s] 有三處農地的稻田
[856.38s -> 859.04s] 也都拱超標
[859.04s -> 860.36s] 農地被污染
[860.36s -> 864.48s] 農民憂心忡忡 向事遠澄情
[864.50s -> 867.98s] 新竹市政府派人銷毀稻作
[867.98s -> 870.72s] 強調會補償農民
[870.74s -> 879.84s] 而至於污染源還在追查當中
[879.86s -> 882.54s] 收割機開進農田將已結碎的稻子
[882.56s -> 883.44s] 全數收割
[883.46s -> 886.26s] 這些稻子被驗出重金屬拱超標
[886.28s -> 888.06s] 不過連日大語言當銷毀
[888.08s -> 890.22s] 上午新竹市產發處派出人員
[890.22s -> 894.00s] 積聚進場 確保污染稻米不會流入市面
[903.78s -> 905.04s] 然後處理這幾天
[905.04s -> 906.76s] 農民心中七上八下
[906.78s -> 910.22s] 目前掌握三筆稻田約一千九百四十坪
[910.24s -> 912.10s] 土壤稻子都拱超標
[912.12s -> 914.98s] 有農民懷疑跟隔壁官廠工廠
[915.00s -> 917.00s] 去年開始整地有關
[920.22s -> 921.98s] 之後才發現這種問題
[921.98s -> 924.34s] 而耕種四五十年的老農指證
[924.36s -> 926.18s] 歷歷隔壁關閉工廠
[926.20s -> 928.66s] 過去發生過嚴重污染事件
[928.68s -> 931.22s] 現在原來官廠農農擺水路要再追高
[931.22s -> 934.08s] 我們這叫鹽產農地追高一直去
[934.08s -> 937.24s] 等一天 鹽就整個水有污染就了
[937.26s -> 939.66s] 拱污染是重金屬
[939.66s -> 942.14s] 對人體有嚴重的傷害
[942.16s -> 945.88s] 希望市政府要能夠嚴正的來處理
[945.90s -> 948.78s] 追蹤這個污染源的元兇
[948.78s -> 949.88s] 檢驗結果出爐時
[949.88s -> 951.40s] 出爐十天後才處理
[951.40s -> 954.88s] 遭外界質疑蓋牌的新竹市環保局駁斥
[954.88s -> 958.20s] 整起案件是起於局裡主動監測水
[958.22s -> 960.00s] 菌底泥發現超標
[960.02s -> 961.76s] 趕緊通知農政單位
[961.76s -> 964.70s] 巡線檢驗農作物才揪出的
[964.70s -> 968.14s] 應對於三比地號後續將進行公告列管
[968.14s -> 970.12s] 並強制停止耕種
[970.12s -> 972.38s] 以及進行污染整治的作業
[972.38s -> 974.68s] 污染源尚未確認環保局傾向
[974.68s -> 976.00s] 先不公佈地點
[976.00s -> 977.20s] 而環境部指出
[977.22s -> 979.86s] 今年六月前都沒有發現該農地污染
[979.86s -> 982.10s] 如今確認就要進行整治
[982.10s -> 984.24s] 整治費用不會是農民支付
[984.24s -> 986.50s] 要由污染行為人來負責
[986.52s -> 989.54s] 因此釐清污染源是接下來的重要工作
[989.54s -> 992.58s] 公視新聞新竹綜合報導
[992.58s -> 997.02s] 一位天然藝術家加上一位農人表演者
[997.02s -> 1000.34s] 會碰撞出什麼火花呢
[1000.34s -> 1003.32s] 莫比斯圓環創作公社
[1003.32s -> 1006.38s] 以實驗開放的態度
[1006.38s -> 1009.70s] 進行共榮劇場的創作
[1009.86s -> 1012.94s] 今年邁入第三年
[1012.94s -> 1017.54s] 而演出分為富裕組與熟成組
[1017.54s -> 1019.58s] 各有三組表演者
[1019.58s -> 1023.94s] 分別以童話邊界、語言邊界為題
[1023.94s -> 1028.54s] 要在本週末展現他們探索共創的成果
[1039.86s -> 1044.72s] 這是天然藝術家李雲
[1044.72s -> 1047.92s] 和農人表演者尹宗煌一起共創的作品
[1047.92s -> 1049.58s] 《深感共振》
[1049.58s -> 1056.70s] 透過振動探索天跟龍的邊界
[1056.70s -> 1059.04s] 演出前 尹宗煌得先確認
[1059.04s -> 1062.38s] 多大的強度才能感受得到振動
[1062.38s -> 1066.30s] 原本我就聽不到 沒接觸過音樂
[1066.30s -> 1068.34s] 後來夥伴跟我說
[1068.34s -> 1069.74s] 音樂是怎麼一回事呢
[1069.74s -> 1072.74s] 透過他的敘述
[1072.74s -> 1074.98s] 我才發現一個特點
[1074.98s -> 1076.58s] 那就是聲音有分成
[1076.58s -> 1079.90s] 聽得到的聲音跟振動
[1079.90s -> 1082.78s] 振動的頻率單位是赫茲
[1082.78s -> 1085.42s] 他跟我說六十赫茲以上
[1085.42s -> 1090.20s] 我聽不到 六十赫茲以下的振動
[1090.20s -> 1092.14s] 龍人雖然聽不到
[1092.14s -> 1095.36s] 但可以感覺得到 李雲是表演者
[1095.36s -> 1096.58s] 也是一位導演
[1096.58s -> 1099.26s] 擅長以音樂作為創作工具
[1099.26s -> 1099.72s] 和龍人
[1099.72s -> 1100.72s] 跟夥伴的合作
[1100.72s -> 1102.72s] 是一個從零開始的體驗
[1102.72s -> 1104.72s] 聽人在打注音的時候
[1104.72s -> 1106.72s] 都會不小心有錯誤的字
[1106.72s -> 1108.72s] 然後我記得有一次
[1108.72s -> 1110.72s] 我把而且的耳打成耳朵的耳
[1110.72s -> 1112.72s] 然後我的夥伴就問我說
[1112.72s -> 1115.72s] 是跟耳朵有什麼樣的關係嗎
[1115.72s -> 1118.72s] 然後我在那一刻突然發現
[1118.72s -> 1121.72s] 喔 其實有一些錯誤的語法
[1121.72s -> 1125.72s] 其實會讓在聽人跟龍人之間的溝通
[1125.72s -> 1127.72s] 會產生一個障礙
[1127.72s -> 1128.72s] 走出自己的慣性來講
[1129.72s -> 1131.72s] 我覺得是因為
[1131.72s -> 1133.72s] 我自己的心情和不同的族群去撞擊
[1133.72s -> 1135.72s] 是共融表演計畫的核心精神
[1135.72s -> 1138.72s] 李雲說由各自的方式出發去感受
[1138.72s -> 1140.72s] 找到重疊的部分
[1140.72s -> 1143.72s] 就是可以互相溝通的通道
[1143.72s -> 1145.72s] 除了探討語言與身體的關係
[1145.72s -> 1148.72s] 還有運用影像多媒體的表達
[1148.72s -> 1153.72s] 以及戲曲手勢與手語的交匯融合
[1153.72s -> 1156.72s] 三組表演者各自發想解構語言
[1156.72s -> 1158.72s] 教出他們對語言邊界的答卷
[1159.72s -> 1162.72s] 我覺得我們的平台最重要的精神就是
[1162.72s -> 1166.72s] 如果我們將所有的限制
[1166.72s -> 1170.72s] 變成是一種不同文化的理解
[1170.72s -> 1174.72s] 然後將不同的族群 信仰 性別等等的
[1174.72s -> 1177.72s] 變成是一種在舞台上可以表現的資產
[1177.72s -> 1180.72s] 那我覺得其實身體的邊界這件事情
[1180.72s -> 1183.72s] 就大家可以融在一起
[1183.72s -> 1185.72s] 莫比斯圓環創作公社
[1185.72s -> 1187.72s] 非聽覺劇場創作實驗室
[1187.72s -> 1189.72s] 計畫邁入第三年
[1189.72s -> 1192.72s] 有讓新人表演者展現想法的呼籲組
[1192.72s -> 1196.72s] 也有經過較長時間打磨的熟成組
[1196.72s -> 1200.72s] 以實驗精神探索共融的N種可能
[1200.72s -> 1204.72s] 公視新聞 歐佩君 王欣忠 新北報導
[1204.72s -> 1207.72s] 挪威北部是賞鳥天堂
[1207.72s -> 1212.72s] 不過近年來因為暖化 漁權減少
[1212.72s -> 1217.72s] 部分海鳥已經開始吃莓果來充飢
[1217.72s -> 1218.72s] 還有禽流感
[1218.72s -> 1223.72s] 也造成數萬隻的海鷗死亡
[1223.72s -> 1226.72s] 有漁民就堆疊朝鄉
[1226.72s -> 1229.72s] 搭建了海鳥旅館
[1229.72s -> 1235.72s] 為他們提供安全的繁殖與生存空間
[1235.72s -> 1240.72s] 希望盡快幫助他們復育重生
[1240.72s -> 1243.72s] 挪威北極圈內的瓦爾多島
[1243.72s -> 1245.72s] 是世界級的海鳥天堂
[1245.72s -> 1247.72s] 夏季聚集大量海鷗 海鷹
[1247.72s -> 1250.72s] 吸引許多攝影跟生態愛好者
[1250.72s -> 1253.72s] 不過近年來因為全球禽流感肆虐
[1253.72s -> 1256.72s] 加上人類過度撈捕導致食物不足
[1256.72s -> 1259.72s] 以及暖化造成洋流改變的衝擊
[1259.72s -> 1262.72s] 海鳥一族面臨了生存危機
[1262.72s -> 1264.72s] 1990年代以來
[1264.72s -> 1266.72s] 北歐斯堪地納維亞半島沿岸
[1266.72s -> 1269.72s] 喜歡在懸崖峭壁築巢的三隻海鷗
[1269.72s -> 1271.72s] 數量大減八成
[1271.72s -> 1273.72s] 瓦爾多漁民漢森
[1273.72s -> 1275.72s] 三年前開始把木箱子堆疊起來
[1275.72s -> 1276.72s] 打造海鷗旅館
[1276.72s -> 1279.72s] 為他們提供一個安全的據點
[1279.72s -> 1281.72s] 安心繁衍後代
[1281.72s -> 1282.72s] 這樣做還有個好處
[1282.72s -> 1285.72s] 就是減少海鳥在市區築巢
[1285.72s -> 1287.72s] 帶來的臭味與糞便
[1287.72s -> 1289.72s] 挪威海岸線已經有七處
[1289.72s -> 1291.72s] 三隻鷗的專屬旅店
[1306.72s -> 1308.72s] 每年三四月海鷗從南邊歸來
[1308.72s -> 1309.72s] 逐巢繁殖
[1309.72s -> 1311.72s] 就象徵著大地回春
[1311.72s -> 1313.72s] 一切都會變得光明美好
[1313.72s -> 1315.72s] 瓦爾多還有海鳥博物館
[1315.72s -> 1317.72s] 跟在地文化緊密相連
[1317.72s -> 1319.72s] 附近的無人島霍爾諾亞
[1319.72s -> 1321.72s] 繁殖季節會有十萬海鳥大軍
[1321.72s -> 1322.72s] 在這裡成家立業
[1322.72s -> 1324.72s] 堪稱賞鳥天堂
[1324.72s -> 1326.72s] 不過這裡一樣面臨族群集
[1326.72s -> 1327.72s] 大量的海鳥
[1327.72s -> 1328.72s] 海鳥和海鷗
[1328.72s -> 1329.72s] 海鳥和海鷗
[1329.72s -> 1330.72s] 海鳥和海鷗
[1330.72s -> 1331.72s] 海鳥和海鷗
[1331.72s -> 1332.72s] 海鳥和海鷗
[1332.72s -> 1333.72s] 海鳥和海鷗
[1333.72s -> 1334.72s] 海鳥和海鷗
[1334.72s -> 1337.72s] 不過這裡一樣面臨族群大減的問題
[1337.72s -> 1339.72s] 主要是氣候變遷
[1339.72s -> 1342.72s] 從墨西哥灣北上挪威的溫暖洋流
[1342.72s -> 1344.72s] 帶來魚苗跟大量浮游生物
[1344.72s -> 1347.72s] 是巴倫之海生物多樣性的工程
[1347.72s -> 1349.72s] 但現在洋流水溫太高
[1349.72s -> 1352.72s] 小魚群必須遷徙到更遠
[1352.72s -> 1353.72s] 水溫更低的海域
[1353.72s -> 1356.72s] 沿岸海鳥的糧食嚴重不足
[1364.72s -> 1367.72s] 海鳥開始吃草莓
[1367.72s -> 1371.72s] 因為牠們沒有正常的食物
[1371.72s -> 1372.72s] 另外2023年起
[1372.72s -> 1374.72s] 全球爆發大規模禽流感
[1374.72s -> 1376.72s] 光在挪威北部沿海
[1376.72s -> 1378.72s] 就造成兩萬多隻海鷗死亡
[1378.72s -> 1380.72s] 保護牠們重建族群
[1380.72s -> 1382.72s] 變成迫切的任務
[1382.72s -> 1384.72s] 余明漢森希望當地議會
[1384.72s -> 1387.72s] 批准建造另一座更大的海鳥旅館
[1387.72s -> 1388.72s] 保育生態
[1388.72s -> 1391.72s] 也挽救當地的賞鳥觀光經濟
[1391.72s -> 1393.72s] 工人新聞 蘇慧中編譯
[1394.72s -> 1395.72s] 關心天氣
[1395.72s -> 1398.72s] 接著提供您各地的氣象資料
[1424.72s -> 1426.72s] 中文字幕 李宗盛
[1454.72s -> 1456.72s] 中文字幕 李宗盛
