=== Time stamp ===
[236.90s -> 239.08s] 陆军航特部二十一号在屏东人
[239.30s -> 242.72s] 山拔场进行年度实弹射击场面震撼
[242.72s -> 245.78s] 而行政院会通过明年度中央政府总预算
[245.78s -> 248.72s] 其中国防预算金额创下史上新高
[248.72s -> 251.54s] 总计达到九千四百九十五亿元
[251.54s -> 256.86s] 预计占GDP的百分之三点三二年增率为百分之二二点九
[256.86s -> 263.98s] 仿照北约的计算模式标准具体向全世界也向国人展现
[263.98s -> 268.06s] 我们维护国家主权安全
[268.06s -> 269.24s] 强调就回国防预算
[269.24s -> 270.68s] 参考北约标准
[270.68s -> 272.36s] 因此在总预算支出方面
[272.36s -> 276.02s] 除了有国防部主管的军事投资一千六百一十六亿
[276.02s -> 277.94s] 作为维持一千九百九十亿
[277.94s -> 279.74s] 人员维持两千零八亿
[279.74s -> 283.36s] 还包括退出役官兵退休给付一千零六十四亿
[283.36s -> 285.60s] 海巡支出两百九十五亿等
[285.60s -> 289.34s] 而特别预算部分有新式战机采购三百九十九亿
[289.34s -> 292.00s] 海空战力提升计划两百九十三亿
[292.00s -> 294.62s] 还有预计编列的一千一百七十六亿
[294.62s -> 298.12s] 再加上非营业特种基金六百五十四亿
[298.12s -> 299.22s] 包含三个特种基金
[299.24s -> 302.72s] 一个就是海巡署的特别预算七十六亿
[302.72s -> 304.58s] 剩下的一千一百亿
[304.58s -> 306.40s] 这是国防部所编的特别预算
[306.40s -> 307.52s] 是有两个案子
[307.52s -> 310.78s] 一个就是国土安全任性的特别预算
[310.78s -> 313.68s] 另外一个就是防卫任性的特别预算
[313.68s -> 314.76s] 国防部说明
[314.76s -> 317.50s] 特别预算中一千一百亿分为两案编列
[317.50s -> 321.50s] 当中防卫任性就是外界所称的军购特别预算
[321.50s -> 324.74s] 八月八号移送到行政院正在审查中
[324.74s -> 328.32s] 不过日前传出预算规模将达到七千亿元
[328.32s -> 329.22s] 可能分为七千亿元
[329.24s -> 332.22s] 国防部澄清尚未定案
[332.22s -> 340.46s] 国防院学者接种分析
[340.46s -> 343.76s] 获得特别预算益助的武器采购与研发支出
[343.76s -> 345.74s] 总计三千四百八十四亿
[345.74s -> 348.48s] 但作业维持只有一千九百九十亿
[348.48s -> 350.42s] 两者有严重失衡趋势
[350.42s -> 352.76s] 能无法确保获得的武器装备
[352.76s -> 355.64s] 有合格的人员操作与足够燃料运作
[355.64s -> 358.46s] 以及获得必要的保养维护
[359.24s -> 362.12s] 可以说是军购采购的高峰期
[362.12s -> 364.34s] 随着新式装备的导入之后
[364.34s -> 366.44s] 后续的这个零组件的采购
[366.44s -> 370.32s] 也会增加来确保国军的这个妥善率
[370.32s -> 371.84s] 这一点是非常重要的
[371.84s -> 374.08s] 苏贼云认为国军当前军购项目
[374.08s -> 375.28s] 着重不对称战力
[375.28s -> 378.84s] 可以用更少的人执行更强大的防卫作战量能
[378.84s -> 381.14s] 后续的弹药与零附件筹补
[381.14s -> 383.22s] 也应尽速跟上脚步
[383.22s -> 386.24s] 公视新闻与宣传方俊怀台北报导
[386.24s -> 388.82s] 多报时间
[389.24s -> 391.92s] 看到联合报提到了
[391.92s -> 396.00s] 清华大学整病私立中华大学案
[396.00s -> 398.24s] 获得教育部核定
[398.24s -> 403.88s] 中华大学确定明年二月起停止招生
[403.88s -> 408.00s] 而中国时报是
[408.00s -> 410.48s] 立法院财政委员会
[410.48s -> 412.66s] 昨天达成朝野共识
[412.66s -> 418.54s] 汽机车货物税减征延长到2030年底
[419.24s -> 426.24s] 汽车泰旧换新也从五万元提高到了十万元
[426.24s -> 431.24s] 就算只买新车也可以减征五万元
[431.24s -> 438.24s] 机车泰旧换新则从四千元提高到了六千元
[438.24s -> 440.24s] 如果顺利三读通过
[440.24s -> 443.24s] 最快九月中上路
[443.24s -> 446.24s] 自由时报报导
[446.24s -> 448.24s] 史信空军退役少校飞官
[448.24s -> 449.24s] 史信空军退役少校飞官
[449.24s -> 452.24s] 退伍之后到中国发展
[452.24s -> 455.24s] 被中国情治人员收买
[455.24s -> 458.24s] 甚至还吸收现役的学历
[458.24s -> 461.24s] 将我国雄风三型飞弹
[461.24s -> 466.24s] 战场运用等机密资料泄露给中国
[466.24s -> 474.24s] 法院昨天判处他两年两个月的徒刑定言
[474.24s -> 477.24s] 而看完了报纸重点继续来关心
[477.24s -> 478.24s] 而看完了报纸重点继续来关心
[478.24s -> 481.24s] 中国为了纪念二战结束八十周年
[481.24s -> 482.24s] 中国为了纪念二战结束八十周年
[482.24s -> 484.24s] 即将在九月三号举行大阅兵
[484.24s -> 487.24s] 即将在九月三号举行大阅兵
[487.24s -> 488.24s] 而官方宣称
[488.24s -> 489.24s] 而官方宣称
[489.24s -> 492.24s] 将展示各式新型的装备秀肌肉
[492.24s -> 500.24s] 其中有部分武器是首次对外亮相
[500.24s -> 501.24s] 为了纪念抗战胜利八十周年
[501.24s -> 502.24s] 为了纪念抗战胜利八十周年
[502.24s -> 504.24s] 中国官方即将在九月三号进行大阅兵
[504.24s -> 506.24s] 中国官方即将在九月三号进行大阅兵
[506.24s -> 509.44s] 用上万人、上百架飞机、数百台地面装备。
[509.92s -> 512.36s] 整个阅兵仪式预计将持续70分钟,
[512.58s -> 514.48s] 目前已经进行了两次彩排。
[514.98s -> 519.38s] 我们今年阅兵的主题是纪念抗战伟大胜利,
[519.66s -> 521.28s] 弘扬抗战伟大精神,
[521.60s -> 524.16s] 主要是为了铭记历史、缅怀先烈、
[524.50s -> 526.28s] 珍爱和平、开创未来。
[526.28s -> 528.72s] 人民解放军近年来迅速现代化,
[529.10s -> 532.08s] 官方表示这次将会集中展示中共的新装备,
[532.34s -> 535.24s] 包含坦克、战斗机等新型第四代装备,
[535.24s -> 537.60s] 以及无人作战设备等军事科技。
[538.00s -> 540.16s] 其中有部分是第一次对外两下。
[540.76s -> 544.34s] 届时中国国家主席习近平将会在天安门广场上阅兵,
[544.70s -> 548.96s] 包含俄罗斯总统普廷在内的各国领袖预计也会到访官吏。
[549.62s -> 550.90s] 红十新闻有配置编译。
[552.76s -> 555.82s] 核三重启公投,明天登场。
[556.72s -> 560.28s] 而美国总统川普20号在社群发文,
[560.60s -> 565.22s] 批评风力和太阳能发电是世纪最大,
[565.40s -> 569.78s] 骗局将不再批准太阳能电厂建设。
[575.32s -> 578.02s] 核三厂重启公投将在23号登场。
[578.18s -> 580.70s] 台东县18万多张选票已经送达,
[580.84s -> 581.94s] 也包括了离岛地区。
[582.20s -> 583.96s] 由于与选霸法规定不同,
[584.18s -> 586.70s] 823投票当天可进行公投宣传。
[586.90s -> 588.96s] 力推重启核三的民众党也透露,
[589.06s -> 591.90s] 将规划快闪活动从南到北大串联。
[593.32s -> 594.66s] 核头部。
[595.24s -> 598.56s] 总统主席黄国昌率领党公职启动车扫宣传,
[598.68s -> 600.84s] 针对经济部前几天在脸书表示,
[600.94s -> 604.32s] 台湾核电依法到今年5月17号已全数停机,
[604.42s -> 607.28s] 但台湾电价还是比邻近有核电的国家,
[607.38s -> 609.38s] 像是日本、韩国还要便宜,
[609.48s -> 611.02s] 黄国昌不以为然。
[611.12s -> 614.32s] 请问一下经济部这个是用什么代价达成的,
[615.08s -> 618.84s] 过去电力发展基金台电用的剩多少,
[620.08s -> 622.68s] 然后拿纳税人的钱补天三千亿,
[623.20s -> 625.24s] 现在亏损高达四千多亿,
[625.34s -> 627.54s] 数学能力都出问题了吗?
[627.64s -> 633.54s] 而美国总统川普则对再生能源开炮批评风力与太阳能发电是世纪大骗局,
[633.64s -> 637.34s] 只是力挺核三重旗的核说董事长佟子贤并不认同,
[637.44s -> 640.14s] 但也点出绿能在台湾发展的困境。
[640.24s -> 641.94s] 谢谢川普总统的忠告,
[642.04s -> 643.44s] 我不会采纳他的意见,
[643.54s -> 645.24s] 台湾如果没有核能帮忙,
[645.34s -> 648.74s] 一味的做绿能对环境会是一场浩劫,
[648.84s -> 652.54s] 那些学者不要彼此互相这个辩论或批评了,
[652.64s -> 655.14s] 而是所有专业知识都用在,
[655.24s -> 658.74s] 如何在核安上面能够更进一步。
[658.84s -> 660.34s] 距离投票倒数两天,
[660.44s -> 664.94s] 民间团体再度集结强调台湾真正需要的是加速能源转型。
[665.04s -> 670.14s] 赞成核三重旗常常强调电价高空污缺电严重,
[670.24s -> 674.24s] 但实际来说台湾在国际上的电价仍偏低,
[674.34s -> 677.14s] 缺电危机也比八年前大幅改善。
[677.24s -> 679.14s] 一反空污之民去支持核三,
[679.24s -> 683.54s] 然后却忽略了长期烧核废然后核外辐射物质管理不当的一些状况。
[683.64s -> 685.14s] 环团呼吁不应重启成功,
[685.24s -> 686.04s] 抛零电厂,
[686.14s -> 689.34s] 更质疑核废在台湾的处理至今仍没有解方。
[689.44s -> 692.74s] 对此民众党也强调核废料处理不是今天才发生,
[692.84s -> 694.54s] 认为绿营执政九年多,
[694.64s -> 698.84s] 到今年才花两千万请学者研议有关核废处置的法制,
[698.94s -> 700.74s] 反而让台湾落后于国际。
[700.84s -> 701.84s] 公认新闻综合报导。
[704.14s -> 709.04s] 蓝白分别提案修订刑法与刑事诉讼法,
[710.34s -> 714.34s] 而其中国民党立委提出无期徒刑分级制,
[714.34s -> 716.14s] 一共分成三级,
[716.24s -> 719.14s] 最终终身监禁不得假释。
[719.24s -> 722.94s] 法务部支持无期徒刑分级化,
[723.04s -> 725.54s] 提出草案分成两级,
[725.64s -> 727.64s] 送行政院来审查。
[727.74s -> 729.14s] 而另外,
[729.24s -> 737.44s] 民众党立委黄国昌等人则是提出删除现行积压事由的勾串共犯或证人。
[737.54s -> 740.44s] 对此法务部强烈反对,
[740.54s -> 744.24s] 由心形同纵容犯罪者肃忌惮,
[744.34s -> 745.64s] 勾串共证。
[749.84s -> 751.24s] 蓝伟齐去高喊口号,
[751.34s -> 758.84s] 国民党立委吴宗宪提案修订刑法将有期徒刑的合并执行刑从最重的30年提高到40年,
[758.94s -> 762.24s] 更主张死刑事先案后已经难以判死,
[762.34s -> 764.44s] 重刑犯大多面临无期徒刑,
[764.54s -> 767.04s] 因此提出无期徒刑分级制。
[767.14s -> 768.54s] 过往的制度里面,
[768.64s -> 770.04s] 25年得假释,
[770.14s -> 772.14s] 但下一阶就跳到死刑,
[772.24s -> 774.14s] 这个中间的空白确实也太多了,
[774.34s -> 776.24s] 所以当死刑有存在,
[776.34s -> 778.24s] 而且必须存在的同时,
[778.34s -> 781.24s] 无期徒刑也有分级制度的必要性。
[781.34s -> 782.24s] 根据目前规定,
[782.34s -> 786.24s] 被判无期徒刑只要刑满25年就有机会假释,
[786.34s -> 790.24s] 吴宗宪推的分级制把无期徒刑分三级,
[790.34s -> 793.24s] 最重的第一级终身监禁不得假释,
[793.34s -> 794.24s] 再来是第二级,
[794.34s -> 797.24s] 申请假释前需服刑40年,
[797.34s -> 800.24s] 最轻的第三级则是维持现行的25年。
[800.34s -> 803.24s] 为了台湾生口气!
[803.34s -> 803.84s] 不只蓝伟,
[803.94s -> 804.24s] 不只蓝伟,
[804.34s -> 809.24s] 提修法民众党立委黄国昌等人也提案修正刑事诉讼法,
[809.34s -> 813.24s] 有意删除三大羁押室友中的勾串共犯或证人。
[813.34s -> 815.24s] 面对蓝白相继提案修法,
[815.34s -> 816.24s] 法务部回应,
[816.34s -> 820.24s] 按照法务部目前版本将无期徒刑分两级,
[820.34s -> 821.24s] 一是故意犯罪,
[821.34s -> 823.24s] 引发死亡结果不得假释,
[823.34s -> 825.24s] 二则维持25年,
[825.34s -> 828.24s] 倒是对于白颖提案严正表示反对,
[828.34s -> 830.24s] 就怕严重冲击侦查效能。
[830.34s -> 831.24s] 诈欺案,
[831.34s -> 833.24s] 虐童案,
[833.34s -> 833.84s] 乃至于影响,
[833.84s -> 837.74s] 国家安全经济密埋的共谍案,
[837.84s -> 839.74s] 营业秘密法案件,
[839.84s -> 842.74s] 这些犯罪都存在着,
[842.84s -> 845.74s] 勾串共犯或证人的高度风险,
[845.84s -> 847.74s] 并没有如果不以羁押,
[847.84s -> 850.74s] 又可以防止勾串的替代手段。
[850.84s -> 851.74s] 法务部量数据,
[851.84s -> 852.74s] 截至今年7月,
[852.84s -> 856.74s] 全国羁押竞鉴数有2154人,
[856.84s -> 858.74s] 诈欺与毒品就占比7成2,
[858.84s -> 862.74s] 尤其检方查获的电信诈欺犯年年攀升,
[862.84s -> 863.74s] 其中被羁押下,
[863.84s -> 864.74s] 竞鉴的诈欺被告中,
[864.84s -> 866.74s] 每年有近9成的理由,
[866.84s -> 868.74s] 都是具有串灭症之余,
[868.84s -> 870.74s] 连鉴清减改也批评,
[870.84s -> 871.74s] 若修法成功,
[871.84s -> 872.74s] 无意包庇犯罪,
[872.84s -> 873.74s] 将黑化台湾,
[873.84s -> 875.74s] 祸言子孙。
[875.84s -> 876.74s] 现在,
[876.84s -> 877.74s] 刑诉的法案,
[877.84s -> 879.74s] 连一堵都还没有一堵,
[879.84s -> 881.74s] 郑明谦又这么急的,
[881.84s -> 883.74s] 出来当民进党的打手,
[883.84s -> 885.74s] 法务部,
[885.84s -> 887.74s] 有没有基本的羞耻,
[887.84s -> 889.74s] 丢不丢脸啊?
[889.84s -> 891.74s] 面对法务部大动作回应,
[891.84s -> 892.74s] 黄国昌则反批,
[892.74s -> 894.64s] 国防部沦为民进党鹰犬,
[894.74s -> 896.64s] 配合做政治操作,
[896.74s -> 897.64s] 只见蓝白法案,
[897.74s -> 898.64s] 无论最终通过与否,
[898.74s -> 900.64s] 都已提前受到各界关注。
[900.74s -> 901.64s] 公视新闻,
[901.74s -> 902.64s] 台北报导。
[922.74s -> 925.64s] 黄国昌则在212.4万以下,
[925.74s -> 930.64s] 都不用缴综合所得税,
[930.74s -> 931.64s] 而另外,
[931.74s -> 934.64s] 每个人的基本生活费,
[934.74s -> 937.64s] 会调高3000元,
[937.74s -> 940.64s] 而长照特别扣除额,
[940.74s -> 943.64s] 在修法完成之后,
[943.74s -> 948.64s] 也会从12万调高到18万,
[948.74s -> 952.64s] 期盼能够增加民众家庭可支配所得。
[952.74s -> 955.64s] 为了减轻民众的负担,
[955.74s -> 957.64s] 行政院长卓荣泰宣布,
[957.74s -> 959.64s] 政府将推出减税政策。
[959.74s -> 960.64s] 明年开始,
[960.74s -> 963.64s] 租屋青年年所得在62.6万以下,
[963.74s -> 966.64s] 四口家庭年所得在164.1万以下,
[966.74s -> 970.64s] 还有三代同堂年所得在212.4万以下,
[970.74s -> 972.64s] 全都不用缴综合所得税。
[972.74s -> 973.64s] 另外,
[973.74s -> 975.64s] 明年起综合所得税申报,
[975.74s -> 977.64s] 个人基本生活费也将调高3000元。
[977.74s -> 979.64s] 以一家四口市算,
[979.74s -> 981.64s] 四人能扣除1.2万,
[981.74s -> 982.64s] 按照所得税,
[982.74s -> 983.64s] 课征几据来看,
[983.74s -> 986.64s] 可省600元到4800元不等。
[1001.74s -> 1003.64s] 根据行政院主级总处,
[1003.74s -> 1006.64s] 日前公布2024年家庭收支调查,
[1006.74s -> 1008.64s] 每人可支配所得中位数,
[1008.74s -> 1010.64s] 是35万5617元。
[1010.74s -> 1011.64s] 换算下来,
[1011.64s -> 1015.54s] 2025年每人基本生活费约21.3万,
[1015.64s -> 1017.54s] 比前一年度再多增加3000元,
[1017.64s -> 1020.54s] 大约会有超过200万户社会。
[1020.64s -> 1021.54s] 上班族来说,
[1021.64s -> 1023.54s] 如果考量到物价或者生活,
[1023.64s -> 1025.54s] 还有每年通膨持续的增加,
[1025.64s -> 1027.54s] 其实上班族真的还蛮无感的。
[1027.64s -> 1029.54s] 不只要减税减负担,
[1029.64s -> 1031.54s] 长照扣除额经过修法后,
[1031.64s -> 1034.54s] 也从12万调高到18万元,
[1034.64s -> 1037.54s] 最快明年5月报税的时候就能适用。
[1037.64s -> 1039.54s] 对一个长照家庭来讲的话,
[1039.54s -> 1042.44s] 他一年的开销绝对不止是18万块钱,
[1042.54s -> 1044.44s] 但是政府从12万调到18万,
[1044.54s -> 1046.44s] 其实也不无小补。
[1046.54s -> 1048.44s] 政府期盼明年上午的减税政策,
[1048.54s -> 1050.44s] 能借此增加民众可支配所得,
[1050.54s -> 1052.44s] 只是主计走不出,
[1052.54s -> 1054.44s] 日前才公布7月物价变动,
[1054.54s -> 1056.44s] 外食费涨3.48%,
[1056.54s -> 1058.44s] 房租涨2.33%,
[1058.54s -> 1060.44s] 民众是否能有感减税,
[1060.54s -> 1062.44s] 恐怕因人而异。
[1062.54s -> 1064.44s] 公视新闻邮件此过距离台报导。
[1064.54s -> 1068.44s] 搭乘高铁的人越来越多,
[1068.44s -> 1072.34s] 而今年运量渴望突破8000万人次。
[1072.44s -> 1074.34s] 董事长使者抛出,
[1074.44s -> 1079.34s] 超尖峰时刻指定车次自由做措施,
[1079.44s -> 1082.34s] 最快明年开始。
[1082.44s -> 1086.34s] 而此外,为了要维护车厢的宁静,
[1086.44s -> 1090.34s] 也将要实施宁静车厢措施。
[1090.44s -> 1093.34s] 乘客接听电话要到列车玄关,
[1093.44s -> 1095.34s] 如果圈道不听,
[1095.44s -> 1097.34s] 最终可以拒载。
[1098.44s -> 1101.34s] 就算是平日上午非通勤时间,
[1101.44s -> 1103.34s] 搭乘高铁的旅客也是络绎不绝。
[1103.44s -> 1104.34s] 今年上半年,
[1104.44s -> 1107.34s] 高铁旅运人次已经超过3984万,
[1107.44s -> 1109.34s] 尖峰时段自由坐车厢拥挤,
[1109.44s -> 1112.34s] 甚至蔓延到对号座车厢走道,
[1112.44s -> 1113.34s] 影响搭乘品质。
[1113.44s -> 1115.34s] 高铁董事长使者透露,
[1115.44s -> 1119.34s] 最快明年祭出超尖峰时刻指定车次自由做措施,
[1119.44s -> 1121.34s] 特定时段要指定车次才有自由坐,
[1121.44s -> 1123.34s] 借此调控票数。
[1123.44s -> 1126.34s] 我是蛮支持他们在这种量的控制上,
[1126.44s -> 1128.34s] 安全控制上还是应该要多留意。
[1128.34s -> 1129.24s] 可是很多人应该就是,
[1129.34s -> 1130.24s] 应该是会死在自己车上,
[1130.34s -> 1133.24s] 或者是他们就会直接塞在车厢里面,
[1133.34s -> 1135.24s] 对啊,那我觉得差异性就没有很大。
[1135.34s -> 1136.24s] 使者不讳言,
[1136.34s -> 1138.24s] 高铁运能已经达到极限,
[1138.34s -> 1140.24s] 未来将引进的12组新世代列车,
[1140.34s -> 1143.24s] 第一组2027年下半年上线,
[1143.34s -> 1146.24s] 2028年年底12组才能全数上线。
[1146.34s -> 1148.24s] 新车上路前,旅客量仍不断增加,
[1148.34s -> 1151.24s] 因即将到来的90月共4个廉价,
[1151.34s -> 1153.24s] 高铁规划长达18天熟运期间,
[1153.34s -> 1156.24s] 推出离峰15万张优惠早鸟票,
[1156.24s -> 1159.14s] 首度将最低折扣降到5折。
[1159.24s -> 1160.14s] 这些分流的策略,
[1160.24s -> 1163.14s] 怎么样去有效的去把这个,
[1163.24s -> 1166.14s] 尖峰的那个情况去稍微拉得比较平缓一点,
[1166.24s -> 1168.14s] 可能是一个机会,
[1168.24s -> 1171.14s] 但是它能够发挥的这个效果,
[1171.24s -> 1173.14s] 一定有它的现实。
[1173.24s -> 1174.14s] 另外维护车厢宁静,
[1174.24s -> 1176.14s] 高铁预计修改旅客运送契约,
[1176.24s -> 1178.14s] 仿效日本新干线做法,
[1178.24s -> 1180.14s] 实施宁静车厢措施,
[1180.24s -> 1181.14s] 未来乘客接听电话,
[1181.24s -> 1183.14s] 需移动到列车玄关,
[1183.24s -> 1184.14s] 若劝导不听,
[1184.24s -> 1186.14s] 最终可以依照旅客运送契约,
[1186.24s -> 1187.14s] 解除契约,
[1187.24s -> 1188.14s] 拒载,
[1188.24s -> 1190.14s] 先至预估9月22日起上路。
[1190.24s -> 1191.14s] 公视新闻,
[1191.24s -> 1192.14s] 需要林监台报导。
[1200.14s -> 1202.14s] 在南投的山上,
[1202.24s -> 1207.14s] 有一片由听障青年陈于安经营的农场,
[1207.24s -> 1210.14s] 虽然大学念的是特教系,
[1210.24s -> 1213.14s] 和农业完全不相关,
[1213.24s -> 1215.14s] 但喜爱大自然的他,
[1215.24s -> 1216.14s] 一直梦想着,
[1216.24s -> 1218.14s] 可以拥有自己的农场。
[1218.24s -> 1220.14s] 毕业后一边工作,
[1220.24s -> 1221.14s] 一边找地,
[1221.24s -> 1225.14s] 终于在2021年租下的农地,
[1225.24s -> 1228.14s] 从零开始逐梦。
[1228.24s -> 1230.14s] 虽然辛苦,
[1230.24s -> 1233.14s] 看到大家享用着自己的农产品,
[1233.24s -> 1237.14s] 他就感到满满的成就感。
[1239.24s -> 1240.14s] 在大太阳底下,
[1240.24s -> 1244.14s] 陈于安正小心为百香果喷洒液体,
[1244.24s -> 1245.14s] 这不是农药,
[1245.14s -> 1247.04s] 而是他亲手制作的生物酵素。
[1263.14s -> 1264.04s] 为了守护这片土地,
[1264.14s -> 1268.04s] 他投入大量心力研究无农药的种植方式。
[1268.14s -> 1269.04s] 虽然不是科班出身,
[1269.14s -> 1273.04s] 但从小妈妈带他游山玩水造访农场,
[1273.14s -> 1275.04s] 让他爱上了大自然,
[1275.04s -> 1276.94s] 他在心里种下了梦想的种子,
[1277.04s -> 1278.94s] 开设自己的农场。
[1279.04s -> 1281.94s] 我发现我还蛮喜欢户外的,
[1282.04s -> 1283.94s] 喜欢大自然,
[1284.04s -> 1288.94s] 因为我可以在这个环境里面得到生命的秩序。
[1289.04s -> 1289.94s] 刚开始务农时,
[1290.04s -> 1291.94s] 他对农业一无所知,
[1292.04s -> 1293.94s] 只能够四处请教报名课程,
[1294.04s -> 1294.94s] 一边学习,
[1295.04s -> 1295.94s] 一边实作,
[1296.04s -> 1296.94s] 从土壤检测,
[1297.04s -> 1297.94s] 肥料制作,
[1298.04s -> 1298.94s] 到采收,
[1299.04s -> 1299.94s] 包装出货,
[1300.04s -> 1301.94s] 每一步他都亲自摸索,
[1302.04s -> 1304.94s] 只为让作物在最自然的环境中,
[1304.94s -> 1305.84s] 成长。
[1305.94s -> 1308.84s] 陈于安不只是开农场,
[1308.94s -> 1314.84s] 还会不时的到外面教大家做DIY,
[1314.94s -> 1318.84s] 来推广农产品。
[1318.94s -> 1320.84s] 在课堂上,
[1320.94s -> 1323.84s] 大家一边动手做百香果果酱和蜜饯,
[1323.94s -> 1324.84s] 一边品尝。
[1324.94s -> 1325.84s] 蛮好吃的,
[1325.94s -> 1327.84s] 就是甜甜的,
[1327.94s -> 1328.84s] 然后香香的。
[1328.94s -> 1333.84s] 探讨真的有金融的做法,
[1333.94s -> 1334.84s] 跟它的素质,
[1334.94s -> 1335.84s] 是什么。
[1335.94s -> 1337.84s] 今天上过这个课,
[1337.94s -> 1341.84s] 我们了解到很多他们一路走来的辛酸。
[1341.94s -> 1343.84s] 对听障者来说,
[1343.94s -> 1346.84s] 每一次面对面交谈都是额外的挑战,
[1346.94s -> 1348.84s] 但陈于安依然选择亲自去做,
[1348.94s -> 1350.84s] 不假手他人,
[1350.94s -> 1353.84s] 希望可以让更多身障朋友也能接触大自然,
[1353.94s -> 1355.84s] 也会不定期举办活动,
[1355.94s -> 1357.84s] 邀请他们走进农场。
[1357.94s -> 1359.84s] 我要跟爸爸妈妈说,
[1359.94s -> 1363.84s] 我们现在的百香果吃起来的味道有哪些差别,
[1363.84s -> 1365.74s] 我们还要跟小朋友说,
[1365.84s -> 1368.74s] 我们的农场环境有哪些动物。
[1368.84s -> 1369.74s] 对他来说,
[1369.84s -> 1371.74s] 农场不只是耕作的地方,
[1371.84s -> 1373.74s] 更是一个分享味道故事,
[1373.84s -> 1375.74s] 对土地热爱的平台。
[1375.84s -> 1376.74s] 公视新闻,
[1376.84s -> 1377.74s] 牛新闻,
[1377.84s -> 1378.74s] 郑凯文,
[1378.84s -> 1379.74s] 南投报导。
[1379.84s -> 1383.74s] 受到太平洋高压的影响,
[1383.84s -> 1386.74s] 今天各地高温炎热,
[1386.84s -> 1389.74s] 线上署发布高温资讯,
[1389.84s -> 1393.74s] 台北市可能连续出现38度高温,
[1393.84s -> 1398.74s] 而新北也可能来到36度以上。
[1398.84s -> 1399.74s] 昨天,
[1399.84s -> 1403.74s] 最高温是出现在台北信义侧站,
[1403.84s -> 1405.74s] 下午一点半,
[1405.84s -> 1408.74s] 测得了38.8度。
[1408.84s -> 1410.74s] 医师就警告,
[1410.84s -> 1412.74s] 在高温的环境中,
[1412.84s -> 1414.74s] 民众如果水分摄取不足,
[1414.84s -> 1417.74s] 很可能会导致热伤害,
[1417.84s -> 1419.74s] 尤其是热中暑,
[1419.84s -> 1423.74s] 可能造成器官衰竭甚至死亡。
[1423.84s -> 1428.74s] 一名外送员日前疑似因为天气炎热,
[1428.84s -> 1430.74s] 导致身体不适,
[1430.84s -> 1432.74s] 突然跌坐在木星派出所前面,
[1432.84s -> 1435.74s] 索性警员发现将他紧急送医,
[1435.84s -> 1436.74s] 才化解危机。
[1436.84s -> 1438.74s] 他当时的脸色非常苍白,
