=== Time stamp ===
[204.78s -> 206.82s] 有無照駕車情形,
[206.86s -> 208.46s] 現場已舉發違規。
[208.50s -> 209.90s] 涉案人自23歲,
[209.94s -> 211.38s] 掛名公司負責人,
[211.42s -> 213.54s] 卻從未考取汽機車駕照,
[213.58s -> 216.58s] 更不具備開救護車的職業駕照。
[216.62s -> 218.10s] 這次違規上路,
[218.14s -> 220.42s] 他便稱接貨病患情況緊急,
[220.46s -> 222.30s] 公司當時沒人有空,
[222.34s -> 224.78s] 因此自己駕駛將患者轉院,
[224.82s -> 226.94s] 卻在民生社區出車禍。
[226.98s -> 228.82s] 他一般是只有當副手,
[228.86s -> 232.42s] 昨天我知道的情況是因為勤務危急,
[232.46s -> 234.58s] 因為我們臨時線上的司機,
[234.58s -> 235.98s] 全部都在線上,
[236.02s -> 237.22s] 都沒辦法出行,
[237.26s -> 239.62s] 然後變成說他也是負責人,
[239.66s -> 241.82s] 他是救人心切。
[241.86s -> 243.18s] 這家救護車公司,
[243.22s -> 245.14s] 去年6月取得設立許可,
[245.18s -> 246.66s] 如今闖下大禍,
[246.70s -> 249.50s] 涉案駕駛哥哥作為公司的執行長,
[249.54s -> 251.06s] 決定將他革職,
[251.10s -> 254.38s] 但新北衛生局案發後也到公司查查,
[254.42s -> 255.74s] 對於相關違規行為,
[255.78s -> 257.74s] 最終可出50萬法環,
[257.78s -> 259.70s] 一旦被認定情節嚴重,
[259.74s -> 262.18s] 公司更可能被廢止登記。
[262.22s -> 264.42s] 本案救護車公司申請設立時,
[264.42s -> 266.74s] 具備符合救護資格人員,
[266.78s -> 269.30s] 以及具備救護車駕駛資格人員,
[269.34s -> 271.02s] 為本案造勢如難,
[271.06s -> 273.86s] 並沒有登記為救護車駕駛,
[273.90s -> 276.14s] 依規定不得駕駛救護車。
[276.18s -> 277.26s] 人力講真的,
[277.30s -> 278.38s] 大家也都合作,
[278.42s -> 280.02s] 但是不准有情況下,
[280.06s -> 282.02s] 也不能找沒有駕照的人,
[282.06s -> 283.62s] 來開這個救護車。
[283.66s -> 285.38s] 即使新北衛生局表示,
[285.42s -> 287.94s] 每年都會查核人員及車輛配置,
[287.98s -> 291.82s] 也會不定期抽查救護車執勤是否符合規範,
[291.86s -> 293.78s] 但這次依舊發生憾事,
[293.78s -> 295.50s] 從官方的相關監管,
[295.54s -> 297.58s] 到救護車業者的人力問題,
[297.62s -> 298.94s] 是否有所不足,
[298.98s -> 300.38s] 都引起關注。
[300.42s -> 301.02s] 共識新聞,
[301.06s -> 301.74s] 全港新聞家報,
[301.78s -> 304.02s] 台北新北報導。
[304.06s -> 305.02s] 賭報時間,
[305.06s -> 306.66s] 來看到,
[306.70s -> 308.58s] 中國時報是,
[308.62s -> 311.82s] 原先在LiPay錢包裡的iPay Money,
[311.86s -> 314.50s] 一卡通電子支付,
[314.54s -> 318.30s] 擁有超過700萬用戶。
[318.34s -> 319.78s] 昨天宣布,
[319.82s -> 320.74s] 明年起,
[320.78s -> 323.74s] 將與LiPay結束合作關係,
[323.78s -> 329.06s] 所有功能都將移到自行開發的App。
[329.10s -> 331.02s] 自由時報報導,
[331.06s -> 333.06s] 衛福部昨天宣布,
[333.10s -> 338.70s] 原本只補助去年4月到12月的國民年金,
[338.74s -> 340.86s] 再多送一個月,
[340.90s -> 344.06s] 擴大到去年3月到12月,
[344.10s -> 348.18s] 民眾只要在今年10月31日前繳清,
[348.22s -> 351.38s] 就能享有保費5成補助。
[351.42s -> 352.62s] 預估,
[352.66s -> 353.58s] 約有0.5萬元,
[353.58s -> 357.90s] 有276萬人受惠。
[357.94s -> 359.90s] 聯合報提到了,
[359.94s -> 364.50s] 各大自行車道或是景點附近的拼裝電動車,
[364.54s -> 367.46s] 事故頻傳,
[367.50s -> 370.90s] 但是業者沒有相關保險,
[370.94s -> 373.74s] 民眾求償無門,
[373.78s -> 378.02s] 車輛也沒有法規可管。
[378.06s -> 380.66s] 立委就要求交通部研議,
[380.70s -> 382.70s] 訂定統一指引。
[383.58s -> 385.98s] 看完報紙重點,
[386.02s -> 387.30s] 繼續來關心。
[387.34s -> 390.18s] 屏東地檢署偵辦,
[390.22s -> 393.42s] 民進黨立委伍麗華罷免案,
[393.46s -> 395.74s] 涉及不實連署,
[395.78s -> 398.62s] 展開了大動作的搜索,
[398.66s -> 404.62s] 發現10名黨工涉及偽造文書等罪,
[404.66s -> 409.58s] 訊後黨中央組發會副主委黃碧雲,
[409.62s -> 411.66s] 生壓儆檢獲准。
[411.70s -> 412.46s] 國民黨中央組發會副主委黃碧雲,
[412.50s -> 412.66s] 生壓儆檢獲准。
[412.70s -> 412.94s] 國民黨中央組發會副主委黃碧雲,
[412.98s -> 413.14s] 生壓儆檢獲准。
[413.14s -> 415.22s] 國民黨中央認為,
[415.26s -> 418.70s] 這是典型的半藍不半綠,
[418.74s -> 423.26s] 是雙重標準。
[423.30s -> 424.10s] 2日凌晨,
[424.14s -> 427.26s] 國民黨中央專委李德權以50萬元交保,
[427.30s -> 428.50s] 頭戴白色棒球帽,
[428.54s -> 429.54s] 主著拐杖的他,
[429.58s -> 430.98s] 面對媒體指揮揮手,
[431.02s -> 432.18s] 不說一句話。
[432.22s -> 435.42s] 他與國民黨組發會副主委黃碧雲等人,
[435.46s -> 438.42s] 因屏東地檢署偵辦立委伍麗華罷免案,
[438.46s -> 439.86s] 涉及不實連署,
[439.90s -> 442.50s] 訊後黃碧雲遭申請羈押獲准,
[442.50s -> 444.38s] 全案共計約談15人,
[444.42s -> 446.02s] 有10人列為被告。
[463.34s -> 466.50s] 全案起因於連署名冊出現已故亡者,
[466.54s -> 468.54s] 吳麗華也曾在臉書揭露,
[468.58s -> 471.18s] 名冊中有非原名身份、姓名戶籍、
[471.22s -> 472.38s] 身份證不正確等,
[472.38s -> 474.42s] 情況檢調介入偵辦。
[474.46s -> 477.14s] 屏東地檢署在1日搜索國民黨花蓮、
[477.18s -> 479.26s] 台東南投等縣市黨部,
[479.30s -> 481.54s] 也搜索黃碧雲李德權住處,
[481.58s -> 484.50s] 認定涉案黨公社偽造文書等罪嫌,
[484.54s -> 486.18s] 黃碧雲遭收押以外,
[486.22s -> 487.94s] 莊惟李德權等6人,
[487.98s -> 490.58s] 分別以50萬到10萬元交保。
[490.62s -> 493.38s] 希望黨高層能夠站出來,
[493.42s -> 497.38s] 為自己的組織犯罪行為來負全責,
[497.42s -> 500.02s] 不要再牽連到無辜的族人。
[500.06s -> 502.14s] 屏東地院指出連署名冊中,
[502.14s -> 504.26s] 有1,017人不服資格,
[504.30s -> 507.34s] 補題名冊查對也有504人不服。
[507.38s -> 510.78s] 黃碧雲訓後坦承有交代抄寫提議書,
[510.82s -> 512.34s] 也還有共犯偽造案,
[512.38s -> 514.22s] 因此裁定羈押禁建。
[514.26s -> 516.54s] 不過國民黨中央質疑這是典型的
[516.58s -> 517.74s] 半藍不半綠,
[517.78s -> 519.14s] 明顯雙重標準,
[519.18s -> 521.30s] 也表示全國人民都看在眼裡,
[521.34s -> 523.02s] 希望後續到法院時,
[523.06s -> 524.38s] 能有公正的審判,
[524.42s -> 526.22s] 還給國民黨一個公道。
[526.26s -> 528.58s] 公視新聞王如婷、孟昭泉、徐猛傑,
[528.62s -> 530.58s] 屏東報導。
[530.62s -> 532.02s] 最近教師資格考,
[532.02s -> 536.82s] 身障特教組有一道題引發爭議。
[536.86s -> 538.54s] 題目是,
[538.58s -> 543.46s] 一名手語跟口語並用的小二聽障生小方,
[543.50s -> 546.10s] 手語比口語好。
[546.14s -> 550.46s] 在訂定個別化教育計畫的時候,
[550.50s -> 553.14s] 應該要優先規劃哪一項?
[553.18s -> 555.70s] 正確答案是,
[555.74s -> 557.94s] 加強口語表達能力,
[557.98s -> 560.50s] 而不是提供手語翻譯。
[560.54s -> 561.94s] 正確答案是,
[561.94s -> 564.34s] 出題委員的解釋是,
[564.38s -> 566.42s] 手語翻譯員的服務,
[566.46s -> 572.02s] 主要提供給完全以手語溝通為主的聽障學生,
[572.06s -> 575.98s] 小方會口語不符合標準。
[576.02s -> 577.98s] 對此,專家呼籲,
[578.02s -> 585.30s] 要重視聽障學生原本的語言優勢與實際的需求。
[585.34s -> 587.30s] 最近的教師資格考試,
[587.34s -> 589.74s] 身障特教組有一道考題,
[589.78s -> 591.50s] 描述一名手語與口語
[591.50s -> 594.42s] 並用的小學二年級學生小方,
[594.46s -> 596.34s] 因為父母是聽障者,
[596.38s -> 598.14s] 手語表達比較好,
[598.18s -> 601.26s] 在替他訂定個別化教育計畫時,
[601.30s -> 603.82s] 應該優先規劃哪一項呢?
[603.86s -> 605.42s] 正確答案是A選項,
[605.46s -> 606.98s] 加強口語表達,
[607.02s -> 608.22s] 而不是D選項,
[608.26s -> 610.26s] 提供手語翻譯服務,
[610.30s -> 613.66s] 讓不少考生難以接受提出示意。
[621.50s -> 629.74s] 小方的手語的表達跟理解能力是優於口語的,
[629.78s -> 632.82s] 所以我認為優先應該是提供手語翻譯服務,
[632.86s -> 635.14s] 讓他能夠理解課程的內容。
[635.18s -> 636.62s] 對於示意內容,
[636.66s -> 638.74s] 教師資格考試專案辦公室
[638.78s -> 641.06s] 已依規定召集出題委員、
[641.10s -> 643.74s] 教育與測驗專家開會討論。
[643.78s -> 646.18s] 結論為,手語翻譯員服務,
[646.22s -> 650.54s] 主要提供給完全以手語溝通為主的聽障學生,
[650.58s -> 651.46s] 而小方能夠
[651.46s -> 653.74s] 同時使用手語與口語,
[653.78s -> 656.58s] 應該具備一定的口語溝通能力,
[656.62s -> 659.98s] 因此不符合使用手語翻譯員的標準,
[660.02s -> 662.02s] 維持原答案不變。
[662.06s -> 664.10s] 不過有特教學者認為,
[664.14s -> 667.22s] 考題的情境仍存在解釋空間。
[667.26s -> 670.86s] 例如說,小方她的戴上輔具以後,
[670.90s -> 674.70s] 她可以聽懂多少百分比的語音訊息,
[674.74s -> 676.78s] 她的口語清晰度如何,
[676.82s -> 680.26s] 她的口語表達流暢性如何。
[680.30s -> 681.38s] 那,
[681.38s -> 683.38s] 經過了這些的評估,
[683.42s -> 686.30s] 如果評估有需要,
[686.34s -> 692.10s] 而且小方跟家長也表達她希望可以加強口語的表達能力,
[692.14s -> 693.42s] 那麼是很OK的。
[693.46s -> 699.90s] 長期協助聽障學生規劃個別化教育計畫的特教龍老師陳志榮則指出,
[699.94s -> 701.22s] 現場實務上,
[701.26s -> 705.74s] 許多聽障學生會搭配手語翻譯員入班學習。
[705.78s -> 707.66s] 最近有幾所學校,
[707.70s -> 711.18s] 如果有龍生或聽障學生需要手語,
[711.18s -> 713.26s] 她手語能力不錯的話,
[713.30s -> 716.46s] 有申請手語翻譯入班服務。
[716.50s -> 720.62s] 中華民國身心障礙聯盟也從國際人權觀點切入,
[720.66s -> 725.14s] 提醒政策應該以身障學生的學習需求為核心。
[725.18s -> 728.58s] 公約就是強調說以障礙者的需求為中心嘛,
[728.62s -> 732.82s] 如果她在學習上手語對她來說是最需要最快速學習的語言,
[732.86s -> 735.58s] 那當然應該讓她去使用手語啊。
[735.62s -> 736.94s] 對於外界質疑,
[736.98s -> 738.14s] 教育部回應,
[738.18s -> 740.98s] 考試試題試疑已經依照程序進行,
[740.98s -> 743.54s] 並尊重專家會議討論結果,
[743.58s -> 745.78s] 因此不會更改原答案。
[745.82s -> 746.62s] 公視新聞,
[746.66s -> 748.54s] 牛軒文、張子嘉、謝其文,
[748.58s -> 749.70s] 台北報導。
[751.50s -> 754.94s] 國人捐血的標準新修正。
[754.98s -> 761.94s] 食藥署公佈捐血年齡從最小17歲下修到16歲。
[761.98s -> 767.22s] 超過70歲的民眾只要兩年內有捐血記錄,
[767.26s -> 770.78s] 而且取得醫師同意也可以捐血。
[770.98s -> 778.34s] 同時新增有到牙科洗牙、拔牙、根管治療還有植牙。
[778.38s -> 781.46s] 七天內暫停捐血。
[781.50s -> 787.78s] 中山下午高雄百貨公司前捐血車聚集不少熱心民眾,
[787.82s -> 791.58s] 為了吸引大家踴躍捐血也常有善心人士加碼。
[791.62s -> 795.10s] 之前高雄捐血送烤雞吸引民眾大排長龍,
[795.14s -> 797.82s] 未來捐血年齡體重也將調整。
[797.86s -> 800.82s] 本次修正重點為調整捐血者的年齡上限,
[800.82s -> 805.74s] 體重及體溫、增定稠眉、血液傳播相關傳染性疾病等,
[805.78s -> 808.62s] 因暫緩捐血或不得捐血的情形。
[808.66s -> 811.94s] 另外檢驗部分則新增核酸檢驗項目。
[811.98s -> 814.74s] 健康標準發布至今已經19年沒修,
[814.78s -> 818.54s] 食藥署2日公佈捐血者健康標準修正條文。
[818.58s -> 824.54s] 捐血年齡從原先17歲到65歲健康良好者下修至16歲,
[824.58s -> 829.78s] 70歲以上符合每年捐血兩次,取得醫師同意即可捐血。
[829.82s -> 830.66s] 體重的部分也有提供,
[830.66s -> 832.50s] 體重的部分也不再區分性別,
[832.54s -> 835.82s] 改為只要45公斤以上就可捐全血。
[835.86s -> 837.42s] 修正條文也新增,
[837.46s -> 842.90s] 曾在牙科洗牙、拔牙跟管治療指壓者7天內必須暫停捐血。
[842.94s -> 846.90s] 16歲就可以捐,那當然是蠻樂意的啦,
[846.94s -> 851.98s] 因為大家都需要這一份愛心,這一份熱血。
[852.02s -> 855.30s] 我覺得不一定,就會想捐的人就會捐。
[855.34s -> 858.30s] 有人認為年齡下修降低體重限縮,
[858.34s -> 860.18s] 渴望增加捐血人數,
[860.18s -> 864.26s] 也有人認為增加烤肌、禮品等優惠才更有吸引力。
[864.30s -> 870.38s] 食藥署表示這次修正是考量國人健康水準及國際標準有所變遷而調整,
[870.42s -> 875.86s] 未來也會持續關注國際科學研究及法規進展,適時演繹修正。
[875.90s -> 880.34s] 翁市新聞王如婷、孟昭泉、高雄報導。
[880.38s -> 883.82s] 台灣智慧醫療有重大突破
[883.86s -> 890.10s] 台北榮總昨天發表全球首創研發的智慧腦影像平台,
[890.18s -> 894.70s] 利用最尖端的醫療AI人工智慧技術,
[894.74s -> 898.66s] 突破傳統臨床觀察的限制,
[898.70s -> 901.54s] 提供客觀的生物學指標,
[901.58s -> 905.58s] 輔助醫師診斷評估思覺失調症,
[905.62s -> 908.82s] 準確率超過九成。
[908.86s -> 913.86s] 未來將要開設智慧腦影像特別門診。
[913.90s -> 919.98s] 三十多歲的張先生長期出現幻聽及被害妄想症等症狀,
[919.98s -> 922.74s] 嚴重影響日常生活,也無法上班。
[922.78s -> 926.50s] 索性後來經最新的智慧腦影像平台檢測後,
[926.54s -> 930.02s] 發現他的腦倒與逆頁區域有明顯異常,
[930.06s -> 932.42s] 才確診罹患思覺失調症,
[932.46s -> 935.66s] 目前穩定服藥治療,生活也恢復正常。
[935.70s -> 938.42s] 透過客觀的磁震照影的腦影像,
[938.46s -> 940.42s] 結合人工智慧的技術,
[940.46s -> 945.46s] 我們可以去精準地去追蹤病人大腦退化的狀況,
[945.50s -> 948.50s] 並且給予精確的診斷。
[948.50s -> 952.38s] 負責研發智慧腦影像平台的台北榮總醫療團隊表示,
[952.42s -> 957.42s] 精神疾病不易量化,因此傳統診斷大多靠臨床症狀觀察,
[957.46s -> 959.66s] 但利用這套最新的AI技術,
[959.70s -> 962.86s] 建構超過1500名本土受試者資料,
[962.90s -> 966.70s] 並整合核磁共振造影與深度學習演算法,
[966.74s -> 971.66s] 可以輔助醫師評估思覺失調症準確率高達91.7%。
[971.70s -> 974.18s] 我們還是需要經過磁震照影的掃描,
[974.22s -> 976.46s] 但是在有這個影像之後,
[976.50s -> 978.38s] 它其實AI可以在短短的,
[978.38s -> 982.14s] 這個十幾秒它就可以做完整個的影像的分析。
[982.18s -> 985.98s] 醫療團隊強調,這個智慧腦影像平台是全球首創,
[986.02s -> 988.66s] 不僅突破傳統臨床觀察的限制,
[988.70s -> 990.58s] 提供客觀的生物學指標,
[990.62s -> 993.10s] 還可精準定位大腦異常部位,
[993.14s -> 995.18s] 並建立並造追蹤機制,
[995.22s -> 998.46s] 日前已經榮獲國家新創獎等多個獎項,
[998.50s -> 1000.06s] 並取得多國專利,
[1000.10s -> 1003.02s] 未來也將開設智慧腦影像特別門診,
[1003.06s -> 1005.34s] 造福更多精神疾病患者。
[1005.38s -> 1007.50s] 公視新聞賴淑敏,蔣龍祥,台北報導。
[1008.38s -> 1014.10s] 英國有民間團體,培訓街友成為導覽員。
[1014.14s -> 1017.34s] 台北市的萬華也有街友,
[1017.38s -> 1020.90s] 帶人們探訪城市裡不一樣的風景。
[1020.94s -> 1025.06s] 接著就帶您一起去看看。
[1029.98s -> 1032.38s] 好,我們往這邊走。
[1032.42s -> 1036.46s] 孟甲公園前人來人往是台北萬華常見的景象,
[1036.50s -> 1038.34s] 不過這裡對於街遊導覽員,
[1038.38s -> 1041.14s] 梁雄來說卻有特別的意義。
[1041.18s -> 1045.26s] 在他流落街頭時,這裡就是他的一日生活圈。
[1045.30s -> 1046.98s] 總是戴著紳士帽的梁雄,
[1047.02s -> 1049.58s] 曾經擔任藝人助理長達16年,
[1049.62s -> 1052.54s] 也曾經在鋼鐵工廠、西餐廳打零工。
[1052.58s -> 1055.26s] 新冠疫情期間,人力需求大幅下降,
[1055.30s -> 1058.86s] 他來到台北車站展開一年的流浪生活。
[1058.90s -> 1061.42s] 後來雖然在社工協助下族玩具,
[1061.46s -> 1063.78s] 但是仍然在街遊擔任導覽員,
[1063.82s -> 1066.58s] 分享過去在街頭的生活點滴。
[1068.38s -> 1073.50s] 現在每天早上盥洗完畢,吃過早餐,
[1073.54s -> 1078.14s] 都會到這邊等工作,到時叫工的人就會來了。
[1078.18s -> 1082.22s] 許多街友會從事工地粗工、舉牌工等技術性低的工作,
[1082.26s -> 1084.50s] 以維持生活的必要開銷。
[1084.54s -> 1086.94s] 而這裡就是業者招攬他們的地方。
[1086.98s -> 1090.42s] 工作之餘,他們則會在公園下棋作為休閒娛樂,
[1090.46s -> 1094.18s] 而這種活動對於消磨時間特別有用。
[1094.22s -> 1097.94s] 梁雄參與的街遊計畫是由芒草新協會主辦,
[1097.94s -> 1100.82s] 當年提出構想的是一位女工程師。
[1100.86s -> 1104.14s] 她在英國倫敦旅遊時,注意到當地的特殊導覽,
[1104.18s -> 1106.70s] 返國之後也把概念帶回萬華。
[1106.74s -> 1110.02s] 那次的參與給了她滿大的震驚吧,
[1110.06s -> 1111.22s] 然後她也一直在想說,
[1111.26s -> 1116.34s] 那台灣的無價者有沒有可能也是一樣可以做這麼酷的事情。
[1116.38s -> 1118.54s] 如今計畫已經執行十多年,
[1118.58s -> 1119.74s] 包含梁雄在內,
[1119.78s -> 1123.42s] 許多導覽員在社工協助下也已經離開街頭。
[1123.46s -> 1125.54s] 但是這一段參加導覽培訓的過程,
[1125.58s -> 1127.90s] 對於他們的人生意義非凡。
[1127.94s -> 1130.74s] 每當有導覽活動,梁雄總是戴上紳士帽,
[1130.78s -> 1133.66s] 穿上襯衫,表現出對於活動的尊重。
[1133.70s -> 1138.10s] 你無價者也有無價者尊嚴啊,對不對?
[1138.14s -> 1140.74s] 無價者也是要被人尊重啊,
[1140.78s -> 1142.82s] 畢竟大家都是人嘛,對不對?
[1142.86s -> 1145.10s] 你保證你以後不會成為無價者嘛,
[1145.14s -> 1148.70s] 只不過說你現在有錢而已,
[1148.74s -> 1151.74s] 無價者沒有錢,就在這個差別啊。
[1151.78s -> 1153.26s] 一般民眾看待街遊,
[1153.30s -> 1155.50s] 多數會受到刻板印象的影響,
[1155.54s -> 1157.54s] 觀感經常傾向負面。
[1157.54s -> 1159.50s] 藉由在承受污名的壓力之下,
[1159.54s -> 1162.34s] 會更難以向別人敞開內心。
[1162.38s -> 1165.02s] 而擔任導覽員是一個自我覺醒的經驗,
[1165.06s -> 1166.74s] 不只述說自己的故事,
[1166.78s -> 1169.46s] 更珍貴的是與社會的交流。
[1169.50s -> 1173.10s] 紅石新聞,由慧中,王心中,台北報導。
[1173.14s -> 1178.06s] 漲化縣田中鎮,八卦山區的養蜂場,
[1178.10s -> 1182.70s] 近期出現了蜂箱小甲蟲入侵。
[1182.74s -> 1187.38s] 專門寄生在蜂箱裡頭,會偷吃蜂蜜,
[1187.54s -> 1191.42s] 甚至是蜜蜂的幼蟲。
[1191.46s -> 1194.98s] 而目前,全國已經有14處蜂場,
[1195.02s -> 1197.18s] 同胞受害。
[1197.22s -> 1202.66s] 蘋果可能已經在台灣落地生根。
[1202.70s -> 1206.10s] 用吸蟲管將蟲子取出,放進養蟲箱。
[1206.14s -> 1209.66s] 農業部苗栗農給場研究人員小心翼翼觀察,
[1209.70s -> 1212.10s] 這是令蜂農聞之色變的外來種,
[1212.14s -> 1213.78s] 蜂箱小甲蟲。
[1213.82s -> 1216.26s] 漲化縣田中鎮八卦山區的養蜂場,
[1216.30s -> 1217.38s] 今年也遭入侵。
[1217.54s -> 1219.26s] 當地蜂農相當憂心。
[1219.30s -> 1222.38s] 我們這間店一邊一邊吃,
[1222.42s -> 1225.22s] 我們吃的應該都對。
[1225.26s -> 1227.82s] 我們這裡一杯的,大家都有吃。
[1227.86s -> 1232.62s] 三、四個,四個蜂場。
[1232.66s -> 1236.70s] 蜂箱小甲蟲發源於非洲,先後入侵美洲與亞洲,
[1236.74s -> 1238.74s] 去年五月首次在台灣獻宗。
[1238.78s -> 1242.02s] 特性是飛行能力強,繁殖塊易擴散,
[1242.06s -> 1244.86s] 以花粉、蜂蜜、蜜蜂幼蟲為食。
[1244.90s -> 1246.50s] 苗栗農該場表示,
[1246.50s -> 1250.98s] 蜂箱小甲蟲已在新竹、苗栗、彰化、南投、嘉義等地擴散。
[1251.02s -> 1254.78s] 至今年六月,全國已有十四處蜂場通報受害,
[1254.82s -> 1256.86s] 但經過撲殺仍發現蹤跡,
[1256.90s -> 1259.30s] 評估可能已經在台灣落地生根。
[1259.34s -> 1262.90s] 後續經過一次撲殺,
[1262.94s -> 1268.02s] 事實上再過調查,還是有零星的發生。
[1268.06s -> 1272.22s] 所以我們認為說,這個甲蟲可能進來已經有一陣子了,
[1272.26s -> 1275.46s] 可能是剛好氣候適宜的狀況下,
[1275.46s -> 1278.14s] 觀測是它可能已經不止一個世代了。
[1278.18s -> 1281.90s] 彰化縣農業處表示,目前彰化有兩個蜂場通報受害,
[1281.94s -> 1284.02s] 以建議蜂農依照農業部指引,
[1284.06s -> 1288.66s] 調配耳機在蜂箱內外以瓦楞板等工具自製陷阱,
[1288.70s -> 1292.06s] 為使人工蜂糧三天內有剩餘要清除,
[1292.10s -> 1295.74s] 提醒蜂農加強巡視,才能有效防堵擴散。
[1295.78s -> 1299.78s] 公視新聞陽明峰彭煥群,彰化苗栗報導。
[1299.82s -> 1305.30s] 美國總統川普前往佛州興建的鱷魚惡魔島,
[1305.30s -> 1305.34s] 美國總統川普前往佛州興建的鱷魚惡魔島,
[1305.46s -> 1308.74s] 移民居留中心來視察。
[1308.78s -> 1316.18s] 這裡就位在沼澤地、中央,被蟒蛇和鱷魚給環繞。
[1316.22s -> 1323.14s] 川普表示,唯一離開的辦法只有驅逐出境。
[1323.18s -> 1328.34s] 而由於這個地點同時還屬於國家公園保護區
[1328.38s -> 1332.14s] 與印第安原住民文化保留地,
[1332.18s -> 1335.26s] 已經有兩個環保團體對於聯邦
[1335.26s -> 1338.54s] 與州政府提起訴訟。
[1338.58s -> 1344.22s] 美國國土安全部和佛州州政府用了短短八天的時間,
[1344.26s -> 1347.38s] 就在佛州大沼澤地的廢棄機場跑道,
[1347.42s -> 1352.06s] 以帳篷和拖車組裝出鱷魚惡魔島移民居留中心。
