=== Time stamp ===
[780.50s -> 782.54s] 旅客為了要
[782.54s -> 783.84s] 完成他後續的行程的時候
[783.84s -> 784.88s] 需要這樣換票的時候
[784.88s -> 785.54s] 如果不方便
[785.54s -> 787.52s] 可能對旅客來說也有些不便利
[787.52s -> 789.02s] 所以可能在事半期間
[789.02s -> 791.26s] 可能也有一些分析
[791.26s -> 792.96s] 去了解說這樣子
[792.96s -> 794.52s] 後續要怎麼優化
[794.52s -> 795.32s] 學者直言
[795.32s -> 797.46s] 新措施的效果還是有極限
[797.46s -> 799.06s] 因尖峰時段的旅運需求
[799.06s -> 800.36s] 已經超出負荷
[800.36s -> 802.06s] 根本解決還是要得等到
[802.06s -> 803.20s] 新車到港
[803.20s -> 804.86s] 新車未投入營運之前
[804.86s -> 806.70s] 也可透過持續優化班表
[806.70s -> 808.06s] 高效調度列車
[808.06s -> 809.74s] 多管旗下來因應
[809.74s -> 810.40s] 公視新聞
[810.40s -> 811.60s] 徐阿神 知名台報導
[813.68s -> 814.88s] 今年一月
[814.88s -> 817.10s] 由山友攀登南投縣
[817.10s -> 820.02s] 馬海埔富士山的時候
[820.02s -> 821.48s] 意外發現
[821.48s -> 825.48s] 紅檜神木被山老鼠盜伐
[825.48s -> 828.18s] 隨即通報了林業署
[828.18s -> 831.02s] 而警方跟監搜證之後
[831.02s -> 832.06s] 一舉破獲
[832.06s -> 834.56s] 23人的盜伐集團
[834.56s -> 839.00s] 其中有5名是越南籍非法移工
[839.00s -> 842.00s] 全案移送南投地檢署偵辦
[842.00s -> 844.34s] 本月提起公訴
[844.34s -> 846.08s] 集團全員將面臨
[846.08s -> 848.74s] 最重10年半的有期徒刑
[848.74s -> 853.98s] 並科最高2000萬元以下罰金
[853.98s -> 855.48s] 越南籍逃逸移工
[855.48s -> 857.52s] 將盜伐下來的貴重木頭
[857.52s -> 859.76s] 用機車或汽車搬運下山
[859.76s -> 861.06s] 以為神出鬼沒
[861.06s -> 862.06s] 卻都被警方
[862.06s -> 863.46s] 的搜證鏡頭拍下
[863.46s -> 868.20s] 南投縣馬海埔富士山
[868.20s -> 870.00s] 今年1月被山友發現
[870.00s -> 872.90s] 有4株紅檜神木遭山老鼠盜伐
[872.90s -> 875.24s] 警方專案小組經過數個月跟監
[875.24s -> 877.58s] 今年4、5月動員80多名警力
[877.58s -> 880.04s] 在中漳頭等17處地點搜索
[880.04s -> 882.22s] 一舉破獲無姓與越南籍
[882.22s -> 884.52s] 軟性嫌犯為首的盜伐集團
[884.52s -> 887.06s] 軟性及無姓嫌犯為首等
[887.06s -> 888.96s] 23名盜伐集團
[888.96s -> 891.06s] 其中5名為越南籍逃逸移工
[891.06s -> 894.00s] 起訴扁柏、紅檜、瀟藍等
[894.00s -> 896.14s] 貴重木塑料及異品
[896.14s -> 899.34s] 總重量高達1363公斤
[899.34s -> 901.88s] 23人的盜伐集團分工精細
[901.88s -> 904.30s] 先由軟性等5名越南籍非法移工
[904.30s -> 905.70s] 上山搭建公寮
[905.70s -> 908.58s] 盜採扁柏、紅檜、瀟藍等貴重木
[908.58s -> 909.54s] 運送下山後
[909.54s -> 911.94s] 再由本國籍無姓嫌犯接手加工
[911.94s -> 913.82s] 銷贓至中部異品店
[913.82s -> 916.22s] 警方後續將全案依違反森林法
[916.22s -> 918.12s] 移送南投地檢署偵辦
[918.12s -> 920.18s] 今年8月甄傑提起公訴
[921.06s -> 922.62s] 民眾盜伐貴重木
[922.62s -> 925.66s] 最重可處10年6個月的有期徒刑
[925.66s -> 927.04s] 並科100萬以上
[927.04s -> 928.94s] 2000萬元以下的罰金
[928.94s -> 931.34s] 提醒民眾不要以身事罰
[931.34s -> 934.34s] 林業署表示森林法2021年已修法
[934.34s -> 935.90s] 盜伐貴重木最重可處
[935.90s -> 937.74s] 10年6個月有期徒刑
[937.74s -> 940.18s] 並科最高2000萬元以下罰金
[940.18s -> 943.02s] 並呼籲民眾別買來源不明的零產品
[943.02s -> 945.26s] 購買時認明台灣木材標章
[945.26s -> 947.26s] 才能從源頭根絕盜伐
[947.26s -> 948.86s] 公視新聞陽明 鳳鵬 換群
[948.86s -> 949.86s] 南投報導
[951.06s -> 953.30s] 零四零三大地震
[953.30s -> 956.30s] 對華聯港造成重大災情
[956.30s -> 959.00s] 多處碼頭地面下陷
[959.00s -> 961.74s] 影響商船停泊卸貨
[961.74s -> 963.74s] 為了趕緊修復
[963.74s -> 967.70s] 港公司花費將近5億元來進行修繕
[967.70s -> 971.28s] 並且對水下作業做調查
[971.28s -> 975.38s] 結果竟然發現有許多的珊瑚跟魚類
[975.38s -> 977.42s] 要如何修復港區
[977.42s -> 979.32s] 又能夠避免干擾生態
[979.32s -> 981.06s] 成為重要的議題
[981.06s -> 986.44s] 這是去年零四零三大地震後
[986.44s -> 988.04s] 華聯港受損情況
[988.04s -> 989.96s] 當時外港區共有九處碼頭
[989.96s -> 991.50s] 地面隆起或下陷
[991.50s -> 993.78s] 高低落差最大到70公分
[993.78s -> 996.44s] 這麼大的規模受損要修復可不簡單
[996.44s -> 998.04s] 我們是用微型裝的方式
[998.04s -> 999.68s] 從路上去打微型裝
[999.68s -> 1003.88s] 把岸壁的消波天力塊做個串接
[1003.88s -> 1007.66s] 然後減少在水面上工作的時間
[1007.66s -> 1008.52s] 修復工程中
[1008.52s -> 1010.80s] 應需對港區水面下做調查
[1010.80s -> 1014.06s] 竟發現有高達五十幾種珊瑚和各種魚類
[1014.06s -> 1015.60s] 要如何一邊修復碼頭
[1015.60s -> 1018.08s] 一邊又要確保不影響水下生態
[1018.08s -> 1019.48s] 考驗施工單位智慧
[1019.48s -> 1023.98s] 我們就立刻的採取了相關的工程迴避措施
[1023.98s -> 1027.22s] 那去避免影響到整個珊瑚的分布
[1027.22s -> 1029.08s] 那並且在完工之後
[1029.08s -> 1032.72s] 我們也額外的又進行了生態補充的調查
[1032.72s -> 1035.12s] 至於華聯港內為何生態如此豐富
[1035.12s -> 1037.32s] 港公司也特別召開生態論壇
[1037.32s -> 1040.60s] 邀請負責生態調查的單位與民眾一起討論
[1040.80s -> 1045.60s] 他阻擋了颱風的衝擊是有一定的幫助
[1045.60s -> 1047.80s] 那同時他在人為的干擾上
[1047.80s -> 1049.80s] 因為是香港法所保護
[1049.80s -> 1053.26s] 那一般的民眾或者是一些漁獵者
[1053.26s -> 1054.88s] 其實也都沒有辦法來到這裡
[1054.88s -> 1057.66s] 調查團隊將持續進行水域生態調查
[1057.66s -> 1060.24s] 港公司則是希望這次華聯港的經驗
[1060.24s -> 1064.10s] 能讓國內港區的工程都能夠更兼顧生態環境
[1064.10s -> 1065.44s] 以追求綠色永續
[1065.44s -> 1067.06s] 公視新聞 文嘉凱 華聯報導
[1067.06s -> 1070.56s] 美國總統川普
[1070.80s -> 1072.92s] 對於各大藥廠
[1072.92s -> 1078.80s] 在美國的售價遠高於其他工業化國家感到不滿
[1078.80s -> 1082.96s] 他在星期一要求藥廠將美國的藥價
[1082.96s -> 1087.56s] 下調百分之一千四到百分之一千五
[1087.56s -> 1091.04s] 也就是要調降到十五分之一
[1091.04s -> 1093.56s] 否則將會逐步調高關稅
[1093.56s -> 1098.40s] 最高上看百分之兩百五十
[1098.40s -> 1100.10s] 根據美國製藥業的資料
[1100.10s -> 1100.76s] 當地處理藥物的負擔
[1100.76s -> 1104.84s] 處方間藥物的價格遠高於其他的已開發國家
[1104.84s -> 1106.76s] 川普前一個總統任期內
[1106.76s -> 1110.24s] 兩大政黨都提出過要求藥廠降價的法案
[1110.24s -> 1111.80s] 但最後都沒有通過
[1111.80s -> 1115.70s] 造成許多仰賴健保的民眾無法負擔昂貴的藥物
[1115.70s -> 1116.72s] 美國媒體指出
[1116.72s -> 1120.44s] 許多工業化國家都透過立法和政府出面談判
[1120.44s -> 1122.20s] 成功迫使藥廠降價
[1122.20s -> 1123.96s] 但美國一直無法做到
[1123.96s -> 1128.52s] 形成美國消費者替其他國家病患分攤醫藥支出的現象
[1128.52s -> 1128.76s] 美國消費者替其他國家病患分攤醫藥支出的現象
[1128.76s -> 1129.26s] 美國消費者替其他國家病患分攤醫藥支出的現象
[1129.26s -> 1156.96s] 川普政府的這一項要價政策
[1156.96s -> 1158.82s] 是針對中低收入民眾的
[1158.82s -> 1159.24s] 聯邦醫療政策
[1159.24s -> 1164.62s] 川普在5月間簽署第14297號行政命令
[1164.62s -> 1167.76s] 並在7月底發函給17家跨國大藥廠
[1167.76s -> 1173.08s] 要求業者降價幅度必須有1400%到1500%之間
[1173.08s -> 1174.94s] 期限是9月29號
[1174.94s -> 1177.84s] 否則將對這些藥廠輸往美國的藥品
[1177.84s -> 1180.60s] 苛徵250%的懲罰性關稅
[1180.60s -> 1183.12s] 內閣會議另一項受到關注的話題
[1183.12s -> 1185.50s] 是由聯邦暫時接管華府治安
[1185.50s -> 1187.92s] 並動員國民兵部隊支援執法
[1187.92s -> 1189.08s] 川普在會議上
[1189.24s -> 1192.28s] 強調他主張華府應該恢復執行死刑
[1192.28s -> 1193.82s] 以嚇阻重大犯罪
[1193.82s -> 1208.02s] 華府的死刑法規在1972年
[1208.02s -> 1210.14s] 被聯邦最高法院裁定違憲
[1210.14s -> 1213.08s] 並在1981年由區議會決議廢除
[1213.08s -> 1216.12s] 之後恢復死刑的提議雖然也被提出
