=== Time stamp ===
[713.14s -> 743.00s] 直問核三重啟公投,操弄性高。
[743.00s -> 746.10s] 行政院長的時候 秘書長是卓榮泰
[746.10s -> 748.24s] 而發言人兼政務委員是我
[748.24s -> 750.60s] 我們那時候三個人工作了非常的
[750.60s -> 751.64s] 配合得非常愉快
[751.64s -> 755.54s] 所以 局檢才會給我們三個人叫做
[755.54s -> 757.24s] 蜀條三兄弟
[757.24s -> 760.26s] 我是覺得說當需要我
[760.26s -> 761.56s] 那我就回來吧
[761.56s -> 764.16s] 就像一個戰士沒有選擇戰場的權利
[764.16s -> 766.36s] 徐國勇表示面對總統徵詢
[766.36s -> 767.76s] 自己義無反顧
[767.76s -> 769.72s] 並從25號甚至上任
[769.72s -> 771.96s] 而副秘書長除了現任的何柏文
[771.96s -> 774.26s] 另一個空缺在賴清德清點下
[774.26s -> 776.36s] 將由民進黨民調中心前主任
[776.36s -> 777.50s] 鄭俊生接任
[777.50s -> 778.56s] 但除了黨務
[778.56s -> 781.20s] 賴政府內閣異動消息同樣頻傳
[781.20s -> 782.60s] 尤其經濟部長郭志輝
[782.60s -> 784.98s] 更多次遭點名是更換名單
[784.98s -> 786.30s] 海嘯第一排
[786.30s -> 788.62s] 他本人似乎看得很開
[788.62s -> 792.28s] 改組與否 這個對我來講是
[792.28s -> 795.12s] 沒有什麼特別的關係
[795.12s -> 796.82s] 反正我再為了一天
[796.82s -> 799.18s] 我就是努力去工作全力以赴
[799.18s -> 800.72s] 來完成我的任務
[800.72s -> 801.96s] 不管從關稅
[801.96s -> 805.70s] 問題或是面臨天災的問題
[805.70s -> 808.30s] 甚至包括很多的政策在推動上
[808.30s -> 811.20s] 為什麼人民都有一些不一樣的聲音
[811.20s -> 813.18s] 真的總統要拿出魄力
[813.18s -> 814.94s] 展現改變的決心
[814.94s -> 816.60s] 就連郭志輝也虧自己
[816.60s -> 818.82s] 來勢偶然去勢必然
[818.82s -> 820.94s] 如今內閣改組建在弦上
[820.94s -> 822.94s] 但面對外界點兵點將
[822.94s -> 824.84s] 恐怕得等到八二三之後
[824.84s -> 826.08s] 才會見真章
[826.08s -> 827.06s] 公認新聞理事院邱副財
[827.06s -> 828.68s] 謝震林 台北新北報導
[831.96s -> 834.40s] 讓台南受創嚴重
[834.40s -> 835.76s] 而災後至今
[835.76s -> 840.44s] 有三千兩百四十戶登記修繕案件
[840.44s -> 844.24s] 超過一半完工或正在施工當中
[844.24s -> 849.24s] 也輕用了超過三千多公噸的石棉瓦
[849.24s -> 851.12s] 重災區七谷
[851.12s -> 855.32s] 有災民認為政府媒合的業者
[855.32s -> 858.98s] 報價高 無力負擔
[858.98s -> 861.96s] 已有租客 目前屋頂還蓋著
[861.96s -> 865.56s] 帆布 等待房東媒合到修繕
[865.56s -> 872.70s] 才能施工
[872.70s -> 874.74s] 來到台南七谷區溪寮里
[874.74s -> 876.60s] 七月上旬遭丹納斯颱風
[876.60s -> 877.44s] 吹壞的屋頂
[877.44s -> 878.98s] 有些還蓋著帆布
[878.98s -> 880.28s] 這次要改經修
[880.28s -> 881.14s] 要改經修就對了
[881.14s -> 882.68s] 對 要改經修
[882.68s -> 885.28s] 丹納斯颱風後接連豪雨襲擊
[885.28s -> 887.82s] 七谷區溪寮里是重災區之一
[887.82s -> 889.56s] 災後至今超過一個月
[889.56s -> 891.56s] 這戶受災戶還在修屋頂
[891.56s -> 893.60s] 一是會修紅磚瓦的師傅不多
[893.60s -> 895.24s] 二是政府媒合到的業者
[895.24s -> 896.40s] 報價難以負擔
[896.40s -> 897.94s] 決定自行修繕
[897.94s -> 899.60s] 這裡沒有人在做
[899.60s -> 901.10s] 這種的
[901.10s -> 902.50s] 你說這種屋啊 紅屋啊
[902.50s -> 903.14s] 這種沒有啊
[903.14s -> 904.84s] 都沒有人在做
[904.84s -> 906.24s] 有的做新的興建
[906.24s -> 907.48s] 跟舊的興建不會做
[907.48s -> 909.04s] 賺不到錢
[909.04s -> 910.32s] 風雨
[910.32s -> 911.48s] 過了這段時間
[911.48s -> 912.92s] 已經比較貴了
[912.92s -> 913.92s] 已經比較貴了
[913.92s -> 915.92s] 它就比較賣的
[915.92s -> 916.68s] 它就比較賣一點
[916.68s -> 917.52s] 它就不會做了
[917.52s -> 920.08s] 也有其他人參與政府媒合修屋後
[920.08s -> 921.38s] 發現報價太高
[921.56s -> 922.32s] 退堂鼓
[922.32s -> 923.16s] 當地里長說
[923.16s -> 925.40s] 政府災後復原工作很積極
[925.40s -> 928.04s] 但是協助媒合的時間拖太慢
[928.04s -> 928.76s] 你看啦
[928.76s -> 932.04s] 這災害一定過個半月啦
[932.04s -> 933.00s] 他們到時候
[933.00s -> 935.50s] 他們到時候就來媒合廠商啦
[935.50s -> 936.84s] 廠商的一個媒合啊
[936.84s -> 937.74s] 還有包括
[937.74s -> 939.08s] 相關有關於這個
[939.08s -> 941.24s] 所使用的一些建材啦
[941.24s -> 943.44s] 或者是使用的一些
[943.44s -> 945.68s] 包括他們的一些修繕的方法
[945.68s -> 947.98s] 還有包括當然有一些金額的部分
[947.98s -> 950.42s] 師傅表示全市三千兩百四十戶
[950.42s -> 951.56s] 登記修繕案件
[951.56s -> 954.12s] 超過一半已完工或是施工中
[954.12s -> 955.60s] 也不諱言因價格
[955.60s -> 956.66s] 屋主不在本地
[956.66s -> 958.46s] 家族意見分歧等狀況
[958.46s -> 959.84s] 影響簽約意願
[959.84s -> 962.48s] 目前已核發超過六億位住金
[962.48s -> 964.18s] 合撥率超過七成
[964.18s -> 966.94s] 石棉瓦已清運三千三百七十公噸
[966.94s -> 968.18s] 依程序處理外
[968.18s -> 969.74s] 也會再加快速度
[969.74s -> 972.54s] 由於台南十幾個行政區基層公務員
[972.54s -> 974.44s] 為了災後重建忙翻天
[974.44s -> 976.28s] 市府也宣布加班費不受
[976.28s -> 978.92s] 原有三個月兩百四十小時限制
[978.92s -> 981.08s] 將依實際工時核發
[981.08s -> 981.52s] 公視記者
[981.56s -> 982.36s] 新聞溫鎮恆
[982.36s -> 984.12s] 王梯夢 昭泉台南報導
[985.60s -> 989.60s] 近期颱風接連重創中南部
[989.60s -> 992.94s] 民眾出門捐血的意願降低
[992.94s -> 995.94s] 庫存量告急
[995.94s -> 996.84s] 因此
[996.84s -> 998.38s] 血液基金會
[998.38s -> 1002.98s] 今年罕見地啟動了北血南送
[1002.98s -> 1007.88s] 緊急調撥數千袋的血液來救急
[1007.88s -> 1011.08s] 同時也呼籲民眾踴躍
[1011.08s -> 1013.08s] 去捐血
[1013.08s -> 1014.58s] 捐血一代救人一命
[1014.58s -> 1016.32s] 即使是平日上班時間
[1016.32s -> 1018.12s] 捐血中心仍然有不少人
[1018.12s -> 1019.82s] 前來挽袖捐血
[1019.82s -> 1022.36s] 有些人已經養成定期捐血習慣
[1022.36s -> 1024.40s] 認為捐血不僅能幫助別人
[1024.40s -> 1026.72s] 還有助於自身的新陳代謝
[1026.72s -> 1029.54s] 你捐血的話其實對身體也是健康
[1029.54s -> 1032.16s] 因為你釋放一些血液
[1032.16s -> 1034.14s] 然後身體會重新造血
[1034.14s -> 1035.08s] 天有不適風雨
[1035.08s -> 1035.94s] 人有擔心禍福
[1035.94s -> 1038.14s] 你不知道什麼時候可能你會需要
[1038.14s -> 1039.64s] 或者可能你的家人會需要
[1039.64s -> 1040.92s] 如果你有捐血的話
[1040.92s -> 1043.66s] 當然這個東西對你自己來講
[1043.66s -> 1044.56s] 也是有幫助的
[1044.56s -> 1046.06s] 根據血液基金會統計
[1046.06s -> 1049.66s] 全台每日用血需求量大約6626袋
[1049.66s -> 1052.64s] 主要用於各大醫院提供輸血所需
[1052.64s -> 1055.46s] 但是近期颱風激凌重創中南部
[1055.46s -> 1057.54s] 民眾出門捐血意願降低
[1057.54s -> 1059.50s] 血液庫存量大幅下降
[1059.50s -> 1060.78s] 到20號為止
[1060.78s -> 1062.70s] 台北和新竹捐血中心
[1062.70s -> 1064.64s] 血液庫存量都超過7天
[1064.64s -> 1066.68s] 呈現綠燈打安全標準
[1066.68s -> 1068.94s] 但是台中和高雄捐血中心
[1068.94s -> 1070.90s] A型和O型血庫存量大幅下降
[1070.92s -> 1072.58s] 偏低 呈現黃燈
[1072.58s -> 1074.52s] 僅能供應4到7天
[1074.52s -> 1077.12s] 因此今年罕見啟動北血南送
[1077.12s -> 1079.16s] 調撥數千袋血液救急
[1079.16s -> 1081.20s] 像現在最缺 我知道
[1081.20s -> 1084.30s] 像中南部最缺就是O型
[1084.30s -> 1085.96s] 他們如果有缺 不夠用
[1085.96s -> 1088.28s] 那自然就會像其他東西調撥
[1088.28s -> 1090.00s] 捐血中心強調捐血作業
[1090.00s -> 1091.20s] 是靠天吃飯
[1091.20s -> 1093.98s] 和天氣 假期等因素密切相關
[1093.98s -> 1095.74s] 而食藥署今年7月2號
[1095.74s -> 1097.74s] 也放寬捐血人條件
[1097.74s -> 1099.72s] 包括年齡下修到16歲
[1099.72s -> 1100.92s] 上調到70歲
[1100.92s -> 1103.18s] 等捐血量有微幅增加
[1103.18s -> 1105.16s] 但是還是呼籲符合資本民眾
[1105.16s -> 1106.40s] 踴躍捐血
[1106.40s -> 1107.80s] 公視新聞賴淑敏講龍翔
[1107.80s -> 1115.16s] 台中海洋館今天將要開始試營運
[1115.16s -> 1118.84s] 市府希望這項耗時14年的建設
[1118.84s -> 1122.74s] 可以成為海線觀光亮點
[1122.74s -> 1125.98s] 不過有民眾認為票價過高
[1125.98s -> 1128.48s] 而且和其他類似的展館
[1128.48s -> 1130.92s] 應該要做出更明顯的區別
[1130.92s -> 1135.92s] 四域人員在大洋缸裡
[1135.92s -> 1138.00s] 成全了小魚前來討食物
[1138.00s -> 1139.52s] 場面相當壯觀
[1139.52s -> 1141.64s] 還有長達8公尺的水母缸
[1141.64s -> 1143.24s] 搭配互動式體驗
[1143.24s -> 1145.76s] 彷彿沉浸在深海欣賞水母
[1145.76s -> 1148.44s] 這些都是台中海洋館的指標景點
[1148.44s -> 1150.34s] 成功可以繁養
[1150.34s -> 1153.54s] 只超過20種以上的水母種類
[1153.54s -> 1156.14s] 台中海洋館將在21號展開試營運
[1156.14s -> 1157.84s] 這項耗時14年
[1157.84s -> 1159.64s] 歷經三任市長的建設
[1159.64s -> 1160.92s] 以台中大甲系文化為目標
[1160.92s -> 1161.92s] 為主體
[1161.92s -> 1164.32s] 從淡水到深海漸進式體驗
[1164.32s -> 1167.30s] 希望傳達在地化的生態及海洋特色
[1167.30s -> 1169.22s] 和一般水族場館不同
[1169.22s -> 1172.06s] 台中海洋館捨棄傳統的封閉展示
[1172.06s -> 1174.60s] 改以開放式以及多角化的鋼體
[1174.60s -> 1176.86s] 讓民眾可以近距離觀察生物
[1176.86s -> 1179.20s] 像是企鵝館就可從3D面向
[1179.20s -> 1181.48s] 瞭解企鵝的生態和姿態
[1181.48s -> 1182.54s] 市府表示
[1182.54s -> 1186.22s] 希望藉此成為台中海線觀光新亮點
[1186.22s -> 1190.32s] 這個地方剛好是我們台中海岸線的中間
[1190.92s -> 1193.42s] 如果有可能你可以到台中港的奧淚
[1193.42s -> 1194.92s] 跟未來的遊艇港
[1194.92s -> 1198.90s] 那你往上面你可以到我們大安媽祖文化園區
[1198.90s -> 1200.00s] 而館方表示
[1200.00s -> 1203.14s] 從8月21號到9月25號試營運期間
[1203.14s -> 1204.70s] 才預約進場制
[1204.70s -> 1206.40s] 票價達八折優惠
[1206.40s -> 1208.54s] 前幾天的預約名額已經額滿
[1208.54s -> 1210.00s] 而民眾卻也表示
[1210.00s -> 1211.84s] 相較其他類似展館
[1211.84s -> 1213.84s] 全票的票價定在500元
[1213.84s -> 1214.98s] 價位偏高
[1214.98s -> 1217.14s] 對於館內的設施及展示的生物
[1217.14s -> 1219.34s] 也要做出更大的區別性
[1219.34s -> 1220.92s] 我有小朋友 對
[1220.92s -> 1222.06s] 但價錢滿貴的
[1222.06s -> 1223.66s] 可能就在觀望
[1223.66s -> 1225.16s] 看之後有沒有比較好
[1225.16s -> 1229.02s] 不清楚它到底有什麼可以值得去的
[1229.02s -> 1231.54s] 比如說有什麼動物
[1231.54s -> 1234.04s] 他們是可能其他地方沒有
[1234.04s -> 1237.24s] 進入海洋一個無與倫比的一個感動
[1237.24s -> 1241.54s] 而不是單純的只是用價格去衡量這個價值
[1241.54s -> 1242.54s] 館方表示
[1242.54s -> 1244.28s] 考量營運和維護成本
[1244.28s -> 1245.88s] 才訂出這樣的價格
[1245.88s -> 1248.02s] 未來除了對在地民眾有優惠
[1248.02s -> 1250.62s] 也會在試營運期間進行壓力測試
[1250.92s -> 1253.12s] 加強相關指示和說明
[1253.12s -> 1255.86s] 也同時會和周邊的景點和業者合作
[1255.86s -> 1258.82s] 讓台中海鮮的油氣更多元化
[1258.82s -> 1260.52s] 公視新聞林建生 王龍濤
[1260.52s -> 1261.50s] 台中報導
[1269.28s -> 1271.60s] 在台南的巷弄裡
[1271.60s -> 1276.28s] 有一家點餐不用講話的小麵店
[1276.28s -> 1279.38s] 用美味抓住饕客的心
[1279.38s -> 1280.76s] 老闆潘玉智是
[1280.76s -> 1283.50s] 龍人原本經營酒吧
[1283.50s -> 1286.64s] 卻因為健康亮起紅燈
[1286.64s -> 1290.54s] 決定要改變生活模式
[1290.54s -> 1294.24s] 用雙手和職人專注的態度
[1294.24s -> 1297.34s] 做出屬於自己的味道
[1301.32s -> 1302.32s] 把麵撈起來
[1302.32s -> 1304.12s] 淋上肉燥和麻醬
[1304.12s -> 1306.98s] 再加上老闆特調的皮蛋醬
[1306.98s -> 1309.48s] 這一碗就是雲手賣麵的招牌
[1309.48s -> 1310.76s] 特製皮蛋麵
[1310.76s -> 1312.76s] 醬料用整顆皮蛋打碎
[1312.76s -> 1315.60s] 再加上秘密配方鹹香濃郁
[1315.60s -> 1318.86s] 是許多客人念念不忘的好滋味
[1318.86s -> 1321.54s] 為了調出這碗皮蛋醬的獨門比例
[1321.54s -> 1324.08s] 老闆潘玉智花了三個月的時間
[1324.08s -> 1325.90s] 不斷嘗試調整
[1325.90s -> 1328.08s] 才找到最滿意的味道
[1328.08s -> 1330.12s] 味道很傳統
[1330.12s -> 1334.12s] 好像是用了中藥下去滷的吧
[1334.12s -> 1336.16s] 就是除了乾淨衛生之外
[1336.16s -> 1337.48s] 然後又很好吃
[1337.48s -> 1339.62s] 就是各個東西都滿入味的
[1339.62s -> 1340.60s] 開店至今
[1340.60s -> 1344.90s] 四年多已經成了不少老饕心中的口袋名單
[1344.90s -> 1348.64s] 其實老闆潘玉智一開始是開酒吧的
[1348.64s -> 1352.44s] 以前我和龍仁朋友三個人一起開酒吧
[1352.44s -> 1354.62s] 名字叫做雲手酒吧
[1354.62s -> 1356.38s] 但是工作很辛苦
[1356.38s -> 1357.62s] 每天都要喝酒
[1357.62s -> 1358.82s] 很勞累
[1358.82s -> 1360.02s] 而且都在熬夜
[1360.02s -> 1361.88s] 作息不正常
[1361.88s -> 1362.68s] 為了健康
[1362.68s -> 1364.46s] 他決定收掉酒吧
[1364.46s -> 1367.42s] 轉而靠著以前在麵店打工的經驗
[1367.42s -> 1369.06s] 自己創業開店
[1369.06s -> 1370.60s] 做出屬於自己的味道
[1370.60s -> 1374.10s] 一開始店裡的員工都是龍人
[1374.10s -> 1377.98s] 但有時候會遇到和顧客溝通不便的情況
[1377.98s -> 1379.50s] 為了讓點餐更順利
[1379.50s -> 1383.14s] 他也請來對手語有興趣的聽人員工幫忙
[1383.14s -> 1387.02s] 跟他們溝通都是手寫或是手機打字這樣子
[1387.02s -> 1388.68s] 然後是跟他們都混在一起
[1388.68s -> 1391.82s] 手語就慢慢會一些這樣子
[1391.82s -> 1394.46s] 由於常有客人沒發現老闆是龍人
[1394.46s -> 1397.32s] 因此他們也特別設計了一塊小告示
[1397.32s -> 1398.66s] 提醒顧客 聽人來我會告訴他什麼東西
[1398.66s -> 1400.60s] 聽人來我會告訴他什麼東西
[1400.60s -> 1402.14s] 我聽不見
[1402.14s -> 1403.54s] 把紙條給他
[1403.54s -> 1406.08s] 聽人店員看到覺得不方便
[1406.08s -> 1407.88s] 於是立了一個牌子
[1407.88s -> 1410.68s] 讓客人知道不用一直問我們
[1410.68s -> 1413.78s] 不少客人也慢慢習慣用手寫或寫字
[1413.78s -> 1415.02s] 和他們互動
[1415.02s -> 1417.78s] 甚至還會用手語筆謝謝
[1417.78s -> 1420.68s] 這家藏在台南巷弄裡的小麵店
[1420.68s -> 1424.66s] 用最平時的方式傳遞了最暖的心意
[1424.66s -> 1426.76s] 公視新聞 牛軒文 鄭凱文
[1426.76s -> 1427.70s] 台南報導
[1430.60s -> 1434.20s] 上空冷心低壓的影響
[1434.20s -> 1437.78s] 南投還有台中跟嘉義山區
[1437.78s -> 1441.68s] 昨天午後都出現了劇烈的降雨
[1441.68s -> 1445.78s] 合歡山還降下了冰雹
[1445.78s -> 1448.46s] 而今天各山區午後
[1448.46s -> 1455.96s] 仍然要留意局部大雨
[1455.96s -> 1458.56s] 遊客一手撐傘伸出手觸碰冰雹
[1458.56s -> 1460.60s] 合歡山松雪樓午後下起一陣冰雹
[1460.60s -> 1462.60s] 大雨 約從下午一點開始
[1462.60s -> 1463.80s] 持續了五分鐘
[1463.80s -> 1465.60s] 冰雹大小大概一到兩公分
[1465.60s -> 1467.20s] 當時氣溫約十一度
[1467.20s -> 1469.54s] 附近店家也記錄下當時的畫面
[1469.54s -> 1472.44s] 高空冷心低壓未來台灣上空
[1472.44s -> 1476.28s] 因此加劇的午後的發展的現象
[1476.28s -> 1478.98s] 西半部地區在午後地區也是雷聲隆隆
[1478.98s -> 1481.68s] 松山機場也兩度因為雷雨關閉
[1481.68s -> 1485.12s] 明天之後天氣水氣將會逐漸的減少
[1485.12s -> 1488.20s] 山區的話還是有些局部大雨發生的情況
[1488.20s -> 1490.60s] 另外引以異常波浪俗稱風口浪事件
[1490.60s -> 1492.40s] 氣象署與成功大學合作
[1492.40s -> 1494.60s] 結合波浪模式與AI技術
[1494.60s -> 1497.00s] 透過過去的波浪影像調教AI
[1497.00s -> 1500.00s] 已經能成功辨識異常波浪提供預警
[1500.00s -> 1503.84s] 氣象署每一天都會產出海上的預報資料
[1503.84s -> 1507.72s] 把這些預報資料輸入到這個預測的模型
[1507.72s -> 1511.16s] 所以它就可以知道風口浪發生的機率
[1511.16s -> 1512.36s] 二零一三年底
[1512.36s -> 1513.76s] 新北市樹林社區大學
[1513.76s -> 1515.92s] 在籠洞鼻頭攪互外交學時
[1515.92s -> 1518.42s] 有八人遭風口浪捲入海中喪命
[1518.42s -> 1520.50s] 是有史以來最嚴重的風口浪
[1520.50s -> 1521.46s] 奪命事故
[1521.46s -> 1523.34s] 氣象署目前開發的新技術
[1523.34s -> 1526.10s] 也率先應用在新北市及光屋署峽管的
[1526.10s -> 1528.34s] 北海岸 東北角等風景區
[1528.34s -> 1530.24s] 一旦偵測到危險波浪時
[1530.24s -> 1531.94s] 可及時通知防災人員
[1531.94s -> 1533.74s] 前往引導遊客撤離
[1533.74s -> 1537.26s] 公視新聞記者綜合報導
[1537.26s -> 1538.46s] 關心天氣
[1538.46s -> 1542.32s] 接著提供您各地的氣象資料
[1550.50s -> 1554.84s] 公視新聞記者獲得比別有多大影響
[1554.84s -> 1556.44s] 至少四萬人召售
[1556.44s -> 1558.04s] 最多最少每天五千萬人
[1558.04s -> 1559.78s] 平均風風上風
[1559.78s -> 1561.44s] 大風向北下
[1561.44s -> 1562.86s] 地震風沿路
[1562.86s -> 1564.52s] 風水最大
[1564.52s -> 1566.06s]  emissions
[1566.06s -> 1567.34s] 氣象新聞記者
[1567.34s -> 1569.32s] 民意細節
[1569.32s -> 1570.38s] 內地消息
[1570.38s -> 1571.46s] 電腦新聞記者
[1571.46s -> 1572.76s] 機構科技
[1572.76s -> 1573.54s] 文化資訊
[1573.54s -> 1574.78s] 文化文化
[1574.78s -> 1575.42s] 文化文化
[1575.42s -> 1576.34s] 文化文化
[1576.34s -> 1577.26s] 文化文化
[1577.26s -> 1577.82s] 文化文化
[1577.82s -> 1578.24s] 文化文化
[1578.24s -> 1578.64s] 文化文化
[1578.64s -> 1579.14s] 文化文化
[1579.14s -> 1579.64s] 文化文化
[1579.64s -> 1580.20s] 文化文化
[1580.20s -> 1580.30s] 文化文化
[1580.30s -> 1580.36s] 文化文化
[1580.36s -> 1580.50s] 文化文化文化
[1580.50s -> 1584.28s] 感谢您收看这一节的公式手语新闻
[1584.28s -> 1585.38s] 我是牛轩文
[1585.38s -> 1587.12s] 明天同一时间再会
[1610.50s -> 1619.74s] 感谢您的观看
