=== Time stamp ===
[415.52s -> 418.52s] 昨天已經提出請辭。
[418.52s -> 421.52s] 而這次罷免案失利,
[421.52s -> 423.52s] 普發現今議題,
[423.52s -> 426.52s] 被認為是關鍵因素之一。
[426.52s -> 428.52s] 31號星期四,
[428.52s -> 431.52s] 是行政院提出復議的最後期限。
[431.52s -> 433.52s] 據了解,
[433.52s -> 435.52s] 考量到8月23日,
[435.52s -> 438.52s] 還有7席國民黨立委罷免案,
[438.52s -> 441.52s] 與重啟核三公投案。
[441.52s -> 443.52s] 行政院長卓榮泰,
[443.52s -> 446.52s] 已經決定不提復議。
[448.52s -> 450.52s] 再來看到,
[450.52s -> 452.52s] 中國時報是,
[452.52s -> 455.52s] 美國媒體昨天報導,
[455.52s -> 458.52s] 川普政府內部正在爭辯,
[458.52s -> 461.52s] 是否同意賴清德總統,
[461.52s -> 465.52s] 下週出訪中南美時過境美國。
[465.52s -> 466.52s] 因為擔心,
[466.52s -> 469.52s] 這會影響到美中的貿易談判,
[469.52s -> 470.52s] 以及,
[470.52s -> 473.52s] 投話中的川普與習近平峰會。
[473.52s -> 477.52s] 而我總統府表示,
[477.52s -> 481.52s] 考量近日南部的風災災後復原,
[481.52s -> 485.52s] 以及與美國對等關稅等,
[485.52s -> 488.52s] 賴清德總統近期,
[488.52s -> 491.52s] 暫時沒有海外訪問的安排。
[491.52s -> 493.52s] 而詳細情形,
[493.52s -> 497.52s] 來看華府國際記者方子齊的報導。
[500.52s -> 501.52s] 今天28號,
[501.52s -> 505.52s] 路透社以及英國金融時報是雙雙報導了這項消息,
[505.52s -> 506.52s] 報導中指出,
[506.52s -> 510.52s] 川普政府因為考量正在跟中國進行貿易談判,
[510.52s -> 513.52s] 而在賴總統傳出要過境美國的消息之後,
[513.52s -> 515.52s] 也引發中國的抗議,
[515.52s -> 520.52s] 因此川普政府是拒絕允許賴總統過境美國紐約,
[520.52s -> 524.52s] 導致原定傳出是8月的行程要向後推遲。
[524.52s -> 525.52s] 針對這個消息,
[525.52s -> 528.52s] 公視記者也詢問了美國國務院發言人,
[528.52s -> 529.52s] 美國國務院發言人是以背景方式說明,
[529.52s -> 533.52s] 表示說因為台灣還沒有宣布有認可賴總統,
[533.52s -> 535.52s] 要出訪或是過境美國的消息,
[535.52s -> 538.52s] 因此不評論假設性的狀況。
[538.52s -> 539.52s] 而美方也表示,
[539.52s -> 542.52s] 台灣的包含總統在內的高階官員,
[542.52s -> 546.52s] 過境美國是完全符合長久以來的政策跟做法,
[546.52s -> 548.52s] 美方也會持續遵守一個中國政策,
[548.52s -> 549.52s] 台灣關係法,
[549.52s -> 552.52s] 致力於維護台海的和平穩定。
[552.52s -> 555.52s] 報導中提到的這個所謂美中貿易談判,
[555.52s -> 557.52s] 其實目前此時此刻,
[557.52s -> 559.52s] 正在瑞典的首都,
[559.52s -> 560.52s] 德格爾摩登場,
[560.52s -> 563.52s] 府方考量台灣的南部有這個風災的問題,
[563.52s -> 567.52s] 以及現在台灣還在跟美國談這對等關係談判,
[567.52s -> 571.52s] 因此表示總統暫時沒有海外訪問的這個安排了。
[571.52s -> 573.52s] 對於川普這項決定的評論,
[573.52s -> 575.52s] 那麼對此葛萊伊就表示說,
[575.52s -> 578.52s] 川普政府應該要反抗中國的施壓而不是屈服,
[578.52s -> 579.52s] 他也表示,
[579.52s -> 581.52s] 如果川普政府釋出這樣的訊號,
[581.52s -> 583.52s] 暗示說台美關係是可以談判的,
[583.52s -> 587.52s] 那麼川普政府對於中國的威懾能力就會減弱。
[587.52s -> 589.52s] 以上公視國際記者方子齊,
[589.52s -> 592.52s] 來自美國白宮帶來最新情形。
[594.52s -> 597.52s] 高雄的尼布恩合唱團,
[597.52s -> 601.52s] 在日本參加東京國際合唱大賽,
[601.52s -> 603.52s] 而比賽前夕,
[603.52s -> 606.52s] 卻遭到中國抗議,
[606.52s -> 609.52s] 要求撤下國旗,
[609.52s -> 611.52s] 也必須將參賽的名義,
[611.52s -> 615.52s] 由台灣改為中華台北,
[615.52s -> 617.52s] 引發爭議。
[617.52s -> 618.52s] 不過,
[618.52s -> 620.52s] 就算面對中國施壓,
[620.52s -> 623.52s] 團員們仍舊展現堅強的實力,
[623.52s -> 625.52s] 奪得了金牌。
[625.52s -> 627.52s] 而聽到成績的那一刻,
[627.52s -> 629.52s] 團員們開心地高喊,
[629.52s -> 631.52s] 台灣No.1。
[631.52s -> 634.52s] 尼布恩合唱團
[634.52s -> 638.52s] 第七屆東京國際合唱大賽,
[638.52s -> 640.52s] 來自高雄的尼布恩合唱團,
[640.52s -> 643.52s] 27號在民謠組以95.9的高分,
[643.52s -> 644.52s] 奪下金牌。
[644.52s -> 646.52s] 團員們高聲歡呼,
[646.52s -> 647.52s] 前一天,
[647.52s -> 649.52s] 主辦單位突然告知接獲抗議,
[649.52s -> 651.52s] 我們在會場內的國旗必須撤下,
[651.52s -> 652.52s] 就連上台名稱,
[652.52s -> 655.52s] 也必須從台灣改成中華台北。
[655.52s -> 656.52s] 練唱的時候,
[656.52s -> 657.52s] 包括在上台的時候,
[657.52s -> 659.52s] 他們就會把那個爆發力,
[659.52s -> 661.52s] 或是那個被打壓的那種感覺吧,
[661.52s -> 663.52s] 把它唱出來,
[663.52s -> 665.52s] 然後在台上用最完整,
[665.52s -> 666.52s] 最漂亮的表演,
[666.52s -> 667.52s] 讓大家知道。
[667.52s -> 669.52s] 然後因為我們剛好昨天穿的衣服,
[669.52s -> 671.52s] 是這一次Net捐給我們,
[671.52s -> 674.52s] 上面是一個台灣的那個字樣的T恤,
[674.52s -> 675.52s] 所以他們就在現場尖叫啊,
[675.52s -> 676.52s] 又唱又跳,
[676.52s -> 677.52s] 然後比台灣的方式。
[677.52s -> 679.52s] 包含尼布恩合唱團在內,
[679.52s -> 680.52s] 台灣共有六組合唱團,
[680.52s -> 682.52s] 赴日參加大賽。
[682.52s -> 684.52s] 主辦人松下根24號賽前,
[684.52s -> 686.52s] 還在臉書放上大會內的照片,
[686.52s -> 688.52s] 我國國旗與中國五星旗,
[688.52s -> 690.52s] 通通都可以清楚看到。
[690.52s -> 691.52s] 而事發後,
[691.52s -> 692.52s] 經過駐日代表處,
[692.52s -> 693.52s] 與隨行的立委交涉,
[693.52s -> 694.52s] 主辦單位,
[694.52s -> 695.52s] 最終仍將我參賽名稱,
[695.52s -> 697.52s] 片面改為中華台北,
[697.52s -> 699.52s] 也決定所有參賽國的國旗,
[699.52s -> 700.52s] 都不懸掛。
[700.52s -> 703.52s] 一定是堅定的支持我們的這個,
[703.52s -> 704.52s] 這個台灣的選手,
[704.52s -> 705.52s] 那我們,
[705.52s -> 706.52s] 也要這個,
[706.52s -> 707.52s] 跟這個,
[707.52s -> 708.52s] 中共這邊,
[708.52s -> 709.52s] 提出強烈的抗議,
[709.52s -> 711.52s] 因為其實在政治的,
[711.52s -> 712.52s] 國際賽事上,
[712.52s -> 714.52s] 不需要有這種政治的打壓。
[714.52s -> 715.52s] 全世界越來越多的國家,
[715.52s -> 717.52s] 都直接站出來說,
[717.52s -> 720.52s] 他們不承認中國解釋的2758號決議,
[720.52s -> 721.52s] 而且都是國會,
[721.52s -> 722.52s] 為什麼?
[722.52s -> 723.52s] 因為國會有民意基礎,
[723.52s -> 725.52s] 國會也沒有外交的包袱,
[725.52s -> 727.52s] 我們其實也應該做一樣的事情,
[727.52s -> 728.52s] 只要其他國家支持我們,
[728.52s -> 729.52s] 才有意義嘛。
[729.52s -> 730.52s] 朝野立委同聲譴責,
[730.52s -> 732.52s] 中共矮化我國的行徑,
[732.52s -> 734.52s] 儘管主辦單位還是製作了,
[734.52s -> 735.52s] 有台灣標示的,
[735.52s -> 736.52s] 獎狀。
[736.52s -> 737.52s] 我駐日代表處仍表示,
[737.52s -> 738.52s] 過去6年,
[738.52s -> 739.52s] 我國參賽團體,
[739.52s -> 741.52s] 均能以台灣名義來參與。
[741.52s -> 742.52s] 唯獨今年,
[742.52s -> 744.52s] 中方伸出了政治黑手干預,
[744.52s -> 745.52s] 污染音樂,
[745.52s -> 746.52s] 強調這世界上,
[746.52s -> 747.52s] 最了解台灣和中國,
[747.52s -> 748.52s] 不是同一個國家的,
[748.52s -> 749.52s] 就是日本人民。
[749.52s -> 750.52s] 中方的做法,
[750.52s -> 751.52s] 只是自曝其斷。
[751.52s -> 752.52s] 公認新聞的,
[752.52s -> 753.52s] 李卓人、張子佳、張國良,
[753.52s -> 754.52s] 綜合報導。
[756.52s -> 757.52s] 台北市衛生局,
[757.52s -> 760.52s] 最新抽驗市售的食品,
[760.52s -> 764.52s] 發現有三件黃麴毒素超標。
[765.52s -> 766.52s] 而其中,
[766.52s -> 769.52s] 包括新竹熱門伴手禮,
[769.52s -> 772.52s] 芙圓顆粒花生醬。
[772.52s -> 776.52s] 黃麴毒素是一級的致癌物,
[776.52s -> 778.52s] 如果長期食用,
[778.52s -> 782.52s] 累積在肝臟有肝癌的風險。
[782.52s -> 785.52s] 衛生局已經要求業者下架,
[785.52s -> 787.52s] 並且限期改善。
[794.52s -> 795.52s] 就是這款,
[795.52s -> 796.52s] 新竹熱門伴手禮,
[796.52s -> 798.52s] 新竹芙圓顆粒花生醬,
[798.52s -> 800.52s] 也是許多名人最愛名產之一。
[800.52s -> 801.52s] 被台北市衛生局,
[801.52s -> 803.52s] 在家樂福超市抽驗發現,
[803.52s -> 805.52s] 黃麴毒素超標不合格。
[805.52s -> 809.52s] 我的花生製造過程的東西,
[809.52s -> 812.52s] 可能有存放不當,
[812.52s -> 813.52s] 太熱了,
[813.52s -> 814.52s] 然後保存不到,
[814.52s -> 816.52s] 倉庫放它悶到,
[816.52s -> 817.52s] 還是有這種問題。
[817.52s -> 818.52s] 我已經銷毀。
[818.52s -> 819.52s] 我覺得現在食安法,
[819.52s -> 821.52s] 規定那麼明確,
[821.52s -> 823.52s] 那既然不能有的東西,
[823.52s -> 824.52s] 你又出現了。
[824.52s -> 826.52s] 我覺得這個還是要狀況。
[826.52s -> 827.52s] 業者表示,
[827.52s -> 828.52s] 這批不合格產品,
[828.52s -> 829.52s] 是今年四月製造,
[829.52s -> 831.52s] 已經全部下架回收銷毀。
[831.52s -> 833.52s] 初步研判可能與供應商原料,
[833.52s -> 835.52s] 花生品質異常有關,
[835.52s -> 837.52s] 或是運送過程保存不當。
[837.52s -> 838.52s] 而台北市衛生局,
[838.52s -> 840.52s] 二十八號公佈最新食品,
[840.52s -> 842.52s] 真菌毒素抽驗結果,
[842.52s -> 844.52s] 總共抽驗三十件產品,
[844.52s -> 846.52s] 其中有三件黃麴毒素超標,
[846.52s -> 849.52s] 就包括新竹芙圓顆粒花生醬,
[849.52s -> 850.52s] 另外還有忠誠路,
[850.52s -> 852.52s] 豐盛潤餅的一級花生粉,
[852.52s -> 853.52s] 以及福港街,
[853.52s -> 855.52s] 日成雜糧行的花生粉,
[855.52s -> 857.52s] 已經要求業者立即下架。
[865.52s -> 866.52s] 而毒物科醫師則是提醒,
[866.52s -> 869.52s] 黃麴毒素主要是由黃麴黴菌產生,
[869.52s -> 871.52s] 不僅具有乾毒性,
[871.52s -> 873.52s] 長期食用也可能有致癌的風險。
[883.52s -> 888.52s] 衛生局提醒,
[888.52s -> 889.52s] 台灣氣候高溫潮濕,
[889.52s -> 891.52s] 花生及其製品,
[891.52s -> 892.52s] 無穀雜糧,
[892.52s -> 893.52s] 堅果類等食材,
[893.52s -> 895.52s] 容易受真菌毒素污染,
[895.52s -> 896.52s] 因此提醒消費者,
[896.52s -> 899.52s] 選擇信譽良好店家購買產品,
[899.52s -> 901.52s] 開封後也應儘早食用完畢,
[901.52s -> 903.52s] 或存放冰箱低溫保存,
[903.52s -> 905.52s] 以確保食品安全。
[905.52s -> 907.52s] 公視新聞綜合報導。
[907.52s -> 911.52s] 八十歲以上免八十兩表,
[911.52s -> 912.52s] 可申請外地保護,
[912.52s -> 915.52s] 可申請外籍看護工新制,
[915.52s -> 918.52s] 即將在八月上路。
[918.52s -> 920.52s] 有十多個社福團體,
[920.52s -> 924.52s] 昨天聯合召開記者會,
[924.52s -> 927.52s] 擔憂新制上路後,
[927.52s -> 934.52s] 恐怕會造成目前二十萬外籍看護工家庭搶工危機,
[934.52s -> 940.52s] 要求優先保障重症家庭的需求,
[940.52s -> 942.52s] 而另外也呼籲,
[942.52s -> 945.52s] 併顧外籍看護,
[945.52s -> 948.52s] 應該要廢除八十兩表,
[948.52s -> 952.52s] 全面改採長照失能評估,
[952.52s -> 957.52s] 才能照顧到重症弱勢家庭。
[957.52s -> 959.52s] 廢除八十兩表,
[959.52s -> 961.52s] 回歸長照評估。
[961.52s -> 963.52s] 高喊口號手舉優字手板,
[963.52s -> 965.52s] 十多個社福團體代表,
[965.52s -> 967.52s] 二十八日上午聯合召開記者會,
[967.52s -> 969.52s] 呼籲政府應廢除八十兩表,
[969.52s -> 971.52s] 作為併顧外籍看護資格的評估,
[971.52s -> 973.52s] 建議改用長照失能評估,
[973.52s -> 976.52s] 才能符合重症家庭的需求,
[976.52s -> 980.52s] 政府也才能全面掌握失能人口的需求程度分佈。
[980.52s -> 984.52s] 因為八十兩表就是一個老舊的評估方式,
[984.52s -> 986.52s] 它是憑身體功能,
[986.52s -> 987.52s] 像長照的評估,
[987.52s -> 989.52s] 它是整個憑你的家庭環境,
[989.52s -> 991.52s] 憑你的支持系統。
[991.52s -> 992.52s] 另外,
[992.52s -> 993.52s] 就業服務法第四十六條新制,
[993.52s -> 995.52s] 將於八月上路,
[995.52s -> 997.52s] 新增開放八十歲以上長者,
[997.52s -> 998.52s] 不需專業評估,
[998.52s -> 1000.52s] 就可以併顧外籍看護工,
[1000.52s -> 1001.52s] 社福團體擔憂,
[1001.52s -> 1005.52s] 恐怕造成目前二十萬外籍看護工家庭搶工危機,
[1005.52s -> 1007.52s] 根據漢濱基金會內部調查,
[1007.52s -> 1009.52s] 有四成家庭表示,
[1009.52s -> 1012.52s] 外籍看護工有提出調漲工資需求,
[1012.52s -> 1014.52s] 有兩成三家庭的外籍看護工,
[1014.52s -> 1016.52s] 提出更換僱主的要求,
[1016.52s -> 1018.52s] 更有兩成一家庭,
[1018.52s -> 1019.52s] 曾經耳聞眾見,
[1019.52s -> 1022.52s] 鼓勵健康長輩併顧外籍看護工。
[1022.52s -> 1026.52s] 如果有十萬名的健康老人的需求出來,
[1026.52s -> 1028.52s] 幾乎搶走一半的目前市場,
[1028.52s -> 1030.52s] 那這些重症的家庭,
[1030.52s -> 1032.52s] 一定是最大的受災戶,
[1032.52s -> 1033.52s] 他們都找不到人了,
[1033.52s -> 1035.52s] 或者要搶了要怎麼辦,
[1035.52s -> 1036.52s] 加薪。
[1036.52s -> 1038.52s] 而根據勞動部統計,
[1038.52s -> 1039.52s] 未來新制上路後,
[1039.52s -> 1042.52s] 符合資格併顧外籍看護工人數,
[1042.52s -> 1044.52s] 包括身障、寒病、失智失能,
[1044.52s -> 1046.52s] 及八十歲以上長者等族群,
[1046.52s -> 1048.52s] 約有五十三萬人。
[1048.52s -> 1049.52s] 勞動部表示,
[1049.52s -> 1050.52s] 預計二十九號,
[1050.52s -> 1052.52s] 將與衛福部共同召開記者會,
[1052.52s -> 1054.52s] 並公布六大配套措施,
[1054.52s -> 1056.52s] 以降低重症家庭的衝擊。
[1056.52s -> 1057.52s] 公視新聞賴淑敏,
[1057.52s -> 1058.52s] 謝啟文,
[1058.52s -> 1059.52s] 台北報導。
[1060.52s -> 1063.52s] 泰國和柬埔寨的邊境衝突,
[1063.52s -> 1066.52s] 雙方同意從今天凌晨零點起,
[1066.52s -> 1068.52s] 無條件的停火。
[1068.52s -> 1071.52s] 在美國總統川普斡旋下,
[1071.52s -> 1073.52s] 雙方昨天下午,
[1073.52s -> 1075.52s] 就派人到馬來西亞,
[1075.52s -> 1077.52s] 進行停火談判,
[1077.52s -> 1079.52s] 迅速同意,
[1079.52s -> 1081.52s] 立即無條件停火。
[1081.52s -> 1084.52s] 而雙方的軍事指揮官,
[1084.52s -> 1086.52s] 在今天上午七點,
[1086.52s -> 1088.52s] 也舉行了非正式會議,
[1088.52s -> 1090.52s] 重新建立聯繫。
[1090.52s -> 1093.52s] 馬來西亞首相安華,
[1093.52s -> 1095.52s] 帶著泰國代理總理普坦,
[1095.52s -> 1097.52s] 以及柬埔寨總理洪瑪內,
[1097.52s -> 1098.52s] 握手合照,
[1098.52s -> 1100.52s] 象徵泰檢兩國的邊境衝突,
[1100.52s -> 1101.52s] 告一段落。
[1101.52s -> 1102.52s] 由東協輪值主席國,
[1102.52s -> 1104.52s] 馬來西亞居中安排,
[1104.52s -> 1105.52s] 泰檢兩國領導人,
[1105.52s -> 1107.52s] 28號下午在吉隆坡近郊,
[1107.52s -> 1108.52s] 展開和談。
[1108.52s -> 1109.52s] 美國和中國官員,
[1109.52s -> 1110.52s] 也出席會議。
[1110.52s -> 1111.52s] 會後,
[1111.52s -> 1113.52s] 泰檢兩國都同意立即停火,
[1113.52s -> 1114.52s] 從29號凌晨零點起,
[1114.52s -> 1115.52s] 無條件停火。
[1120.52s -> 1122.52s] 馬來西亞首相安華,
[1122.52s -> 1123.52s] 提出,
[1123.52s -> 1126.52s] 會設定一個條件,
[1126.52s -> 1128.52s] 以向前移動,
[1128.52s -> 1131.52s] 讓我們的非正式會議,
[1131.52s -> 1134.52s] 回到正常的關係。
[1134.52s -> 1135.52s] 洪瑪內指出,
[1135.52s -> 1137.52s] 這場從24號爆發的衝突,
[1137.52s -> 1139.52s] 導致雙方有30萬人流離失所。
[1139.52s -> 1141.52s] 他跟普坦都在記者會上,
[1141.52s -> 1142.52s] 感謝馬來西亞,
[1142.52s -> 1144.52s] 與美國中國參與調解。
[1144.52s -> 1145.52s] 為何,
[1145.52s -> 1150.52s] 繼續保護我們的權力,
[1150.52s -> 1153.52s] 和我們人民的生命。
[1153.52s -> 1155.52s] 我們同意,
[1155.52s -> 1156.52s] 以達成,
[1156.52s -> 1159.52s] 最好的成績,
[1159.52s -> 1162.52s] 將會,
[1162.52s -> 1165.52s] 成功,
[1165.52s -> 1167.52s] 進行,
[1167.52s -> 1170.52s] 由普坦主席承諾。
[1170.52s -> 1171.52s] 停火生效後,
[1171.52s -> 1172.52s] 泰檢軍事指揮官,
[1172.52s -> 1173.52s] 29號上午7點,
[1173.52s -> 1174.52s] 舉行非正式會議,
[1174.52s -> 1176.52s] 重新建立聯繫。
[1176.52s -> 1177.52s] 8月4號,
[1177.52s -> 1178.52s] 東協倫茲主席國,
[1178.52s -> 1180.52s] 也將召開駐外五官會議,
[1180.52s -> 1181.52s] 不過,
