=== Time stamp ===
[210.00s -> 221.00s] 而聯合報是提到了,賴清德總統在520就職週年談話的時候,
[221.00s -> 230.00s] 指示國安團隊規劃向在野黨主席進行重要國安情緒簡報。
[230.00s -> 239.00s] 而府方昨天正式聯繫國民黨跟民眾黨,預定本月18號會面。
[240.00s -> 247.00s] 而看完了報紙的重點,繼續再來關心。
[247.00s -> 258.00s] 2019年6月12日,為了反對逃犯條例修訂草案,許多港人走上街頭抗議,
[258.00s -> 264.00s] 卻爆發了激烈的警民衝突,引發反送中事件。
[264.00s -> 269.00s] 而港版《國安法》的實施,逼得許多當時參加活動的人,
[269.00s -> 270.00s] 而港版《國安法》的實施,逼得許多當時參加活動的人,
[270.00s -> 271.00s] 結果被逼走,區民們只能流亡。
[271.00s -> 276.00s] 如今,六年過去,他們無奈地表示,家已經不是原來的樣子,
[276.00s -> 283.00s] 家已經不是原來的樣子,只有不斷在外地生源。
[288.00s -> 291.00s] 警方動用催淚彈、橡膠子彈驅離民眾。
[291.00s -> 294.00s] 2019年6月12日,在香港為了反對逃犯條例修訂草案,
[294.00s -> 296.00s] 在香港為了反對逃犯條例修訂草案,許多港人踏上街頭抗爭,
[296.00s -> 297.00s] 許多港人踏上街頭抗爭,從沒想過,那是個自由的國度。
[297.00s -> 298.00s] 從沒想過,那是個自由的國度。
[298.00s -> 299.00s] 從沒想過,那是個自由的國度。
[299.00s -> 301.66s] 那个自由的国度让他们如此陌生
[329.00s -> 331.26s] 变成是一个违法的行为
[331.26s -> 331.94s] 六年过去
[331.94s -> 333.60s] 当时港姐的强制镇压
[333.60s -> 335.56s] 在他们心里依然挥之不去
[335.56s -> 337.22s] 港版国安法实施之后
[337.22s -> 338.96s] 更逼他们离开家乡
[338.96s -> 340.14s] 游的逃亡到台湾
[340.14s -> 341.16s] 运气好一点
[341.16s -> 342.02s] 向蔡志豪
[342.02s -> 344.44s] 透过专案取得在台定居身份
[359.00s -> 370.48s] 当时反送中的港人
[370.48s -> 372.22s] 苹果日报创办人黎智英
[372.22s -> 374.92s] 从2020年12月被关押至今
[374.92s -> 376.12s] 加拿大国会议员
[376.12s -> 377.30s] 呼吁加国政府
[377.30s -> 379.12s] 授予他荣誉功名的身份
[379.12s -> 381.28s] 并喊话香港当局释放他
[381.28s -> 382.86s] 而正在狱中服刑的
[382.86s -> 385.10s] 前香港众志秘书长黄之锋
[385.10s -> 386.58s] 6号再度被拘捕
[386.58s -> 388.10s] 并指控国安罪名
[388.10s -> 388.98s] 恐将面临
[388.98s -> 390.32s] 最高终身监禁
[390.32s -> 408.52s] 陆委会呼吁中国与港府
[408.52s -> 410.86s] 别再对民主人士赶尽杀绝
[410.86s -> 412.36s] 在台港人则期盼着
[412.36s -> 413.56s] 民主自由的台湾
[413.56s -> 415.14s] 别成为下一个香港
[415.14s -> 416.50s] 公认事务女主任吴家宝
[416.50s -> 417.12s] 台北报导
[418.98s -> 421.48s] 台南市永康一处卖场
[421.48s -> 424.26s] 昨天晚间传出了枪响
[424.26s -> 429.18s] 一名无姓男子疑似喝酒醉
[429.18s -> 431.32s] 手持武士刀
[431.32s -> 434.78s] 在一间二手卖场内四处乱挥
[434.78s -> 438.98s] 而警方获报之后赶抵现场
[438.98s -> 441.54s] 在压制过程中
[441.54s -> 443.16s] 疑似枪支走火
[443.16s -> 444.42s] 击中男子颈部
[444.42s -> 446.16s] 一度失去呼吸心跳
[446.16s -> 447.70s] 送医抢救后
[447.70s -> 448.96s] 恢复了生命绩绩
[448.98s -> 452.54s] 下
[452.54s -> 454.02s] 卖场门口拉起封锁线
[454.02s -> 455.48s] 不远处的货架地板上
[455.48s -> 456.90s] 还可以看到血迹
[456.90s -> 458.44s] 见识人员入内采证
[458.44s -> 459.86s] 厘清事发原因
[459.86s -> 461.68s] 台南市永康区中华路上
[461.68s -> 463.00s] 一间二手卖场
[463.00s -> 464.34s] 十二号晚间七点多
[464.34s -> 466.62s] 传出有民众持刀闹事
[466.62s -> 468.42s] 警方获报到场上前压制
[468.42s -> 470.20s] 没想到却传出枪响
[470.20s -> 471.74s] 嫌犯也应声倒地
[471.74s -> 474.32s] 警察说好几声作下这样子
[474.32s -> 475.98s] 犯人好像是往里面冲
[475.98s -> 478.26s] 然后可能就是后来
[478.26s -> 478.96s] 就听到
[478.98s -> 479.88s] 一个枪声
[479.88s -> 482.56s] 然后大家就默默的往冰冰烤
[482.56s -> 483.56s] 那个人怎么样
[483.56s -> 484.74s] 有中枪吗
[484.74s -> 486.10s] 应该是中枪
[486.10s -> 487.88s] 因为后来马上就叫救护车过来
[487.88s -> 489.58s] 正名四十八岁的无姓男子
[489.58s -> 490.50s] 被民众目击
[490.50s -> 491.60s] 疑似喝醉酒
[491.60s -> 493.48s] 在门口挥舞手装武士刀
[493.48s -> 495.14s] 警方到场喝斥他
[495.14s -> 495.86s] 放下刀械
[495.86s -> 497.40s] 他跑进卖场躲避
[497.40s -> 499.76s] 警方跟上前并趁机压制
[499.76s -> 501.94s] 疑似过程中枪支走火
[501.94s -> 503.50s] 击中无姓男子颈部
[503.50s -> 505.34s] 一度失去呼吸心跳
[505.34s -> 507.28s] 见无名手持武士刀
[507.28s -> 508.78s] 立即持枪
[508.78s -> 509.84s] 警戒并贺令
[509.84s -> 511.82s] 其将刀子放下
[511.82s -> 512.82s] 趁其不备
[512.82s -> 514.38s] 冲上前压制
[514.38s -> 515.34s] 为压制时
[515.34s -> 516.36s] 疑似枪支走火
[516.36s -> 517.56s] 击中无名受伤
[517.56s -> 520.18s] 原警立即通知一一九救护
[520.18s -> 522.62s] 所幸紧急送往医院急救
[522.62s -> 524.04s] 才恢复生命迹象
[524.04s -> 525.48s] 但还没有脱离险境
[525.48s -> 527.86s] 是否真的是枪支走火酿火
[527.86s -> 529.62s] 以及警方是否执法过当
[529.62s -> 532.30s] 都有待台南地检署进一步厘清
[532.30s -> 533.58s] 公时新闻界委员
[533.58s -> 534.46s] 专业刚正和报导
[536.46s -> 538.42s] 已经落幕的市状运
[538.42s -> 540.44s] 报出疑涉弊端
[540.44s -> 545.06s] 包含被控使用中国剧的产品
[545.06s -> 548.80s] 以及市状运的APP开发
[548.80s -> 551.88s] 被质疑给特定厂商承拦
[551.88s -> 555.70s] 市状运发言人说明
[555.70s -> 558.06s] 契约并没有限制
[558.06s -> 560.34s] 不得使用中制商品
[560.34s -> 563.40s] 而振丰处长也表示
[563.40s -> 567.24s] 清查后并没有公务员涉案
[568.42s -> 569.82s] 市状运的应用程序
[569.82s -> 570.98s] 又是内容空白
[570.98s -> 572.38s] 又是画面闪退
[572.38s -> 574.18s] 当初的市状运APP上线后
[574.18s -> 576.18s] 状况连连 报受批评
[576.18s -> 577.98s] 哈马仙拿了我们台北市的
[577.98s -> 580.66s] 第一个案子以来以内以来
[580.66s -> 583.86s] 到现在 逐年都几乎是他拿的
[583.86s -> 585.46s] 而且每次出来的东西
[585.46s -> 586.86s] 要么非常烂
[586.86s -> 588.06s] 要么不能用
[588.06s -> 589.22s] 要么很难用
[589.22s -> 591.78s] 市状运期间的确有所谓的APP
[591.78s -> 592.74s] 使用不佳
[592.74s -> 594.38s] 但是在市状运的期间
[594.38s -> 596.42s] 市状运的确有所谓的APP
[596.42s -> 597.30s] 使用不佳
[597.30s -> 598.40s] 但是在市状运的期间
[598.40s -> 600.02s] 甚至有两个以上相同
[600.02s -> 601.52s] 类似APP等问题
[601.52s -> 603.80s] 这部分我们都支持台北市政府
[603.80s -> 606.08s] 跟相关的厂商进行求场
[606.08s -> 607.86s] 即使市状运落幕
[607.86s -> 609.42s] 风波却持续延烧
[609.42s -> 611.32s] 如今更爆出一社弊端
[611.32s -> 613.32s] 台北市资讯局被质疑
[613.32s -> 616.06s] 常年把各项标案都给特定厂商
[616.06s -> 618.30s] 甚至争议还不止这一件
[618.30s -> 621.26s] 开幕典礼给选手的编织带上面
[621.26s -> 624.46s] 屡屡传出有中国制
[624.46s -> 626.76s] 是不是都有违反相关契约
[626.76s -> 628.32s] 从APP到相关商品
[628.32s -> 629.64s] 都被控诉有问题
[629.64s -> 631.30s] 市状运发言人说明
[631.30s -> 632.48s] 契约并未限制
[632.48s -> 634.16s] 不得使用中制商品
[634.16s -> 635.36s] 也无外界谣传
[635.36s -> 637.78s] 有刻意拆开包膜销毁标签
[637.78s -> 639.22s] 资讯局长则回应
[639.22s -> 640.42s] 使用者体验不佳
[640.42s -> 642.66s] 可就则厂商履约因素部分
[642.66s -> 643.94s] 将依契约开罚
[643.94s -> 646.24s] 而北市政风处也介入调查
[658.32s -> 662.70s] 就是我们公务人员在执行核销的时候
[662.70s -> 666.84s] 发现厂商提供的这个凭证
[666.84s -> 669.56s] 还是佐证资料有问题
[669.56s -> 672.00s] 但中间没有我们公务人员涉案
[672.00s -> 673.16s] 政风处长强调
[673.16s -> 674.92s] 各局处本与职权清查
[674.92s -> 676.48s] 并无检调介入侦办
[676.48s -> 679.28s] 而截至目前北京也尚未接获告发
[679.28s -> 680.56s] 公视新闻台北报导
[682.86s -> 684.82s] 网路诈骗多
[684.82s -> 686.32s] 根据书发部统计
[686.32s -> 687.22s] 网路诈骗多
[687.22s -> 688.16s] 网路诈骗多
[688.16s -> 689.56s] 网贸的公众人物
[689.56s -> 692.24s] 是金融投资产业领域
[692.24s -> 694.70s] 企业界跟财经界
[694.70s -> 696.08s] 公众人物都有
[696.08s -> 698.36s] 为了强化诅诈
[698.36s -> 700.66s] 书发部去年9月
[700.66s -> 702.62s] 建制网路诈骗
[702.62s -> 704.16s] 通报查询网
[704.16s -> 706.64s] 至今已经确认
[706.64s -> 709.46s] 也有12万则诈骗讯息
[709.46s -> 710.82s] 通报Meta
[710.82s -> 713.04s] Line等平台业者下架
[713.04s -> 718.14s] 网路诈骗多
[718.14s -> 722.02s] 警方上门逮人
[722.02s -> 723.96s] 还把好几台电脑主机带走
[723.96s -> 725.10s] 原来是由诈骗集团
[725.10s -> 727.32s] 冒用辉达执行长黄仁勋的名义
[727.32s -> 728.64s] 创立粉丝专页
[728.64s -> 730.08s] 投放假投资广告
[730.08s -> 733.10s] 又使民众到假投资网站注册签合约
[733.10s -> 735.18s] 上百名受害者遍布全台
[735.18s -> 737.36s] 总财损超过1300万
[737.36s -> 739.68s] 其中涉案的理性科技公司主管
[739.68s -> 741.40s] 还是流行艺人的丈夫
[741.40s -> 743.74s] 全案依涉犯刑法诈欺等罪
[743.74s -> 744.78s] 送办
[744.78s -> 747.26s] 因为天上就不会掉馅饼啊
[747.26s -> 747.98s] 为什么会相信啊
[747.98s -> 749.48s] 可是他们很奇怪
[749.48s -> 750.68s] 就是那个时候会相信
[750.68s -> 752.14s] 但是我们外面的人来看
[752.14s -> 754.08s] 会觉得这是很奇怪的事情
[754.08s -> 755.38s] 当然是要骗投资
[755.38s -> 756.06s] 让你来
[756.06s -> 758.76s] 有力多让你来投资
[758.76s -> 761.74s] 网路是现代人不可或缺的生活工具
[761.74s -> 763.96s] 却也成为诈骗陷阱的温床
[763.96s -> 765.74s] 数位发展部去年9月底
[765.74s -> 767.96s] 建制网路诈骗通报查询网
[767.96s -> 770.90s] 至今已确认约12万则诈骗讯息
[770.90s -> 773.00s] 依照打诈专法通报Meta
[773.00s -> 774.42s] Google、Live、TikTok
[774.42s -> 776.32s] 等四大平台业者下架
[776.32s -> 777.96s] 最常被伪冒的公众
[777.98s -> 781.34s] 主要还是在这个金融投资产业领域
[781.34s -> 783.58s] 我们过去常常听到的这个
[783.58s -> 785.26s] 谢金河、陈文茜
[785.26s -> 787.76s] 都已经跳出这20名以外
[787.76s -> 789.92s] 根据统计诈骗主要仿冒对象
[789.92s -> 792.12s] 为企业跟财经界公众人物
[792.12s -> 793.64s] 第一名是元大银行
[793.64s -> 796.22s] 下架案件总数5041件
[796.22s -> 798.12s] 第二名是分析师何成堂
[798.12s -> 800.62s] 第三名是股票买卖操作平台商
[800.62s -> 802.76s] 三竹资讯股份有限公司
[802.76s -> 805.02s] 而前十名不乏有网红、主播
[805.02s -> 806.86s] 就连护国神山台积电
[806.86s -> 807.96s] 也榜上有名
[807.98s -> 820.30s] 书发部表示
[820.30s -> 821.74s] 报案等后半段处置
[821.74s -> 823.46s] 是交由警政署来处理
[823.46s -> 825.58s] 而目前透过AI主动式扫描
[825.58s -> 827.98s] 观察到伪冒名人诈骗广告量
[827.98s -> 830.44s] 已经从去年5月每周3万多笔
[830.44s -> 832.78s] 近期下降到每周不到千件
[832.78s -> 834.62s] 行政院长卓荣泰也指示
[834.62s -> 837.44s] 内政部、法务部跟金管会等相关部会
[837.44s -> 837.96s] 和力达公司
[837.98s -> 839.54s] 打造房价联防体系
[839.54s -> 842.04s] 在查询通报后能向上诉原
[842.04s -> 843.96s] 遏止诈骗集团犯案
[843.96s -> 846.20s] 公视新闻欧荣秋复材台北报导
[846.20s -> 850.18s] 大学申请入学
[850.18s -> 851.06s] 昨天放榜
[851.06s -> 855.58s] 有44025人获得分发
[855.58s -> 859.94s] 分发率是55.73%
[859.94s -> 862.90s] 比起去年增加了3%
[862.90s -> 865.80s] 8196个缺额
[865.80s -> 867.74s] 也是近三年最低
[867.98s -> 871.30s] 而在19类学群当中
[871.30s -> 875.96s] 法政、外语和文史哲等
[875.96s -> 878.26s] 一类主校系的缺额情况
[878.26s -> 879.80s] 是比较明显
[879.80s -> 885.04s] 大学申请入学近五个月进程
[885.04s -> 886.84s] 终于来到统一分发结果
[886.84s -> 887.46s] 大学申请入学进行
[887.46s -> 887.70s] 大学申请入学进行
[887.70s -> 887.84s] 大学申请入学进行
[887.84s -> 887.92s] 大学申请入学进行
[887.92s -> 888.32s] 大学申请入学进行
[888.32s -> 888.34s] 大学申请入学进行
[888.34s -> 888.44s] 大学申请入学进行
[888.44s -> 888.60s] 大学申请入学进行
[888.60s -> 891.28s] 今年招生名额50854人
[891.28s -> 893.58s] 总报名7901人
[893.58s -> 895.74s] 44025人获分发
[895.74s -> 897.84s] 分发率55.73%
[897.84s -> 899.96s] 较去年增加3%
[899.96s -> 901.46s] 缺额8196个
[901.46s -> 903.66s] 比去年减少3475个
[903.66s -> 905.04s] 也是近三年最低
[905.04s -> 906.66s] 政选会分析主因
[906.66s -> 908.32s] 包括招生名额减少
[908.32s -> 909.50s] 报名人数增加
[909.50s -> 911.10s] 各大学多列备取
[911.10s -> 913.36s] 学生完成登记比例增加
[913.36s -> 915.18s] 今年的备取名额数
[915.18s -> 917.38s] 只增加到扑扑六万多个
[917.38s -> 919.04s] 那这个是可见
[919.04s -> 920.86s] 大家都明显的希望
[920.86s -> 922.54s] 享受到自己要的学生
[922.54s -> 923.82s] 今年只有一校
[923.82s -> 925.38s] 缺额比率大于50%
[925.38s -> 927.46s] 相较去年九所大幅减少
[927.46s -> 929.08s] 整体招生名额使用率
[929.08s -> 930.36s] 83.88%
[930.36s -> 933.08s] 也比去年增加6.54%
[933.08s -> 935.08s] 19类学群的招生名额使用率
[935.08s -> 936.70s] 法证 外语和文史
[936.70s -> 938.68s] 则使用率7成1到7成3
[938.68s -> 939.12s] 垫底
[939.12s -> 940.70s] 较直标的台大政治
[940.70s -> 942.44s] 和政大法律都有缺额
[942.44s -> 944.34s] 顶尖医学系过筛级分
[944.34s -> 945.30s] 和往年相同
[945.30s -> 947.02s] 但受AI热潮影响
[947.02s -> 948.50s] 报名人数略下降
[948.50s -> 951.26s] 文史 法证这样的选择上
[951.26s -> 953.10s] 的确是比较
[953.10s -> 954.96s] 意愿是有比较低的
[954.96s -> 957.00s] 台大电器系 工程学系
[957.46s -> 958.92s] 台城清教这四所
[958.92s -> 960.36s] 其实电机工程学系
[960.36s -> 961.68s] 都是满照的
[961.68s -> 963.86s] 甄选会和招联会都强调
[963.86s -> 965.24s] 今年缺额虽大减
[965.24s -> 967.52s] 但按往历会有学生放弃入学
[967.52s -> 969.54s] 分发入学招生名额未定
[969.54s -> 971.58s] 要拼分科还是平常心
[971.58s -> 973.26s] 以前的考试会回流
[973.26s -> 975.20s] 但每年都是会有变动的
[975.20s -> 976.44s] 所以这个部分我想
[976.44s -> 978.58s] 如果准备分科的同学
[978.58s -> 979.64s] 他还是要用平常心
[979.64s -> 980.72s] 来看待这件事情
[980.72s -> 982.82s] 而日前因学党夸大
[982.82s -> 984.30s] 遭多校医学系取消
[984.30s -> 985.48s] 录取资格的学生
[985.48s -> 986.48s] 甄选会表示
[986.48s -> 987.44s] 有收到教育部
[987.46s -> 988.28s] 正式公函
[988.28s -> 989.38s] 进入分发前
[989.38s -> 991.20s] 就取消该生五个录取
[991.20s -> 992.60s] 所以不进入分发
[992.60s -> 993.80s] 没有分发问题
[993.80s -> 994.92s] 公社新闻联小会
[994.92s -> 996.14s] 沈志明台北报导
[996.14s -> 1000.52s] 有旅客自备伸缩椅
[1000.52s -> 1002.24s] 搭乘台北捷运
[1002.24s -> 1006.94s] 尖峰时就坐在车厢中间
[1006.94s -> 1008.30s] 而北捷表示
[1008.30s -> 1010.94s] 自备椅子可能影响
[1010.94s -> 1012.80s] 他人和进出的动线
[1012.80s -> 1015.16s] 违反大众捷运法
[1015.16s -> 1016.64s] 劝导不听
[1016.64s -> 1017.44s] 最高可以
[1017.44s -> 1019.84s] 罚七千五百元
[1019.84s -> 1024.40s] 并且可以拒绝运送
[1024.40s -> 1025.56s] 自备伸缩椅的男子
[1025.56s -> 1026.64s] 被站务员劝导后
[1026.64s -> 1027.94s] 要求帮忙找座位
[1027.94s -> 1029.52s] 还说请站务员拿轮椅
[1029.52s -> 1030.22s] 站务员回应
[1030.22s -> 1031.74s] 可以协助就医或下车
[1031.74s -> 1032.64s] 男子拒绝
[1032.64s -> 1034.12s] 随后才收起椅子
[1034.12s -> 1035.22s] 目击旅客表示
[1035.22s -> 1036.06s] 已经连续三个月
[1036.06s -> 1037.52s] 看到他自备椅子上车
[1037.52s -> 1038.40s] 尖峰时间就这样
[1038.40s -> 1039.90s] 坐在一群人中间
[1039.90s -> 1042.44s] 比较密集人潮的时候
[1042.44s -> 1043.48s] 不适合
[1043.48s -> 1044.68s] 原本捷运的椅子
[1044.68s -> 1046.20s] 应该就是最理想了
[1046.20s -> 1047.32s] 人少不影响
[1047.32s -> 1048.28s] 到其他人是还好
[1048.28s -> 1049.20s] 但是的确捷运上
[1049.20s -> 1049.96s] 有时候会晃
[1049.96s -> 1051.64s] 或者是速度的话
[1051.64s -> 1052.74s] 是有点安全疑虑
[1052.74s -> 1053.80s] 台北捷运表示
[1053.80s -> 1054.78s] 在捷运车厢内
[1054.78s -> 1055.62s] 自备椅子乘坐
[1055.62s -> 1057.36s] 已经影响他人进出及移动
[1057.36s -> 1059.50s] 违反大众捷运法第五十条规定
[1059.50s -> 1061.08s] 可以处一千五百元以上
[1061.08s -> 1062.50s] 七千五百元以下罚还
[1062.50s -> 1064.80s] 令根据台北捷运系统旅客须知
[1064.80s -> 1065.92s] 旅客可以将椅子
[1065.92s -> 1067.26s] 当作随身行李携带
[1067.26s -> 1069.60s] 但是要符合行李尺寸相关规范
[1069.60s -> 1071.04s] 而且要妥善保管
[1071.04s -> 1073.10s] 不可以造成其他旅客不便
[1073.10s -> 1087.04s] 专家分析
[1087.04s -> 1088.34s] 公共运输座椅设计
[1088.34s -> 1089.36s] 有安全考量
[1089.36s -> 1090.50s] 旅客坐自备椅子
[1090.50s -> 1091.52s] 有受伤风险
[1091.52s -> 1093.00s] 不过对于营运者来说
[1093.00s -> 1094.46s] 也可以思考折中方案
[1094.46s -> 1096.48s] 例如北市部分低底盘公车
[1096.48s -> 1098.80s] 就设置有固定在车厢内的折叠椅
[1098.80s -> 1099.90s] 离风尖峰时
[1099.90s -> 1101.02s] 可做不同运用
[1101.02s -> 1101.86s] 公时新闻
[1101.86s -> 1102.98s] 学家林间台报导
[1103.10s -> 1107.84s] 全国设有三万五千个
[1107.84s -> 1109.32s] 身障专用车位
[1109.32s -> 1111.88s] 不过这些车位
[1111.88s -> 1113.50s] 常常一味难求
[1113.50s -> 1116.36s] 高达八九成车位
[1116.36s -> 1119.42s] 都被领有识别证的家属占用
[1119.42s -> 1122.32s] 而他们是否有再送试试
[1122.32s -> 1124.12s] 往往很难查证
[1124.12s -> 1126.26s] 身障家属人质疑
[1126.26s -> 1129.58s] 现在的身障停车证制度虚控
[1129.58s -> 1132.42s] 交通平权大倒退
[1133.10s -> 1145.76s] 亚帕运国手刘文璋上个车
[1145.76s -> 1147.72s] 得要先来个重量训练
[1147.72s -> 1150.28s] 先慢慢把身体移动到座位上
[1150.28s -> 1152.80s] 在侧身把十多公斤重的轮椅
[1152.80s -> 1154.98s] 从车外搬到副驾驶座
[1154.98s -> 1156.96s] 他笑称每次开车出门
[1156.96s -> 1159.00s] 都要来一次over my body
[1159.00s -> 1162.22s] 我这次需要over my body
[1163.10s -> 1165.60s] 把我的身上轮过去
[1165.60s -> 1168.74s] 他的牌照上有轮椅标志
[1168.74s -> 1170.14s] 是身障专用车
[1170.14s -> 1172.72s] 但每次停车前却要先祈祷
[1172.72s -> 1175.64s] 因为不一定能停到身障专用停车位
[1175.64s -> 1177.56s] 有时被迫停一般车位
[1177.56s -> 1179.30s] 对他来说空间太小
[1179.30s -> 1180.98s] 上下车超艰辛
[1180.98s -> 1183.48s] 他说很多身障驾驶人都发现
[1183.48s -> 1185.92s] 常常看专用停车位停着车辆
[1185.92s -> 1188.76s] 随放置身心障碍者停车识别证
[1188.76s -> 1191.60s] 但从未见有身障乘客下车
[1191.60s -> 1192.78s] 都是家属
[1192.78s -> 1194.94s] 没有载人的事实
[1194.94s -> 1197.22s] 他就停这个车位
[1197.22s -> 1198.78s] 因为他觉得我有证我就可以停
[1198.78s -> 1202.76s] 不符合我们现在讲的身障交通平权
[1202.76s -> 1204.58s] 根本不符合公民正义
[1204.58s -> 1206.22s] 十位身障驾驶人
[1206.22s -> 1208.36s] 上午在立委陪同下举行记者会
[1208.36s -> 1210.74s] 指控目前身障专用停车位
[1210.74s -> 1214.08s] 根本都被领有身障识别证的家属停走
[1214.08s -> 1217.42s] 但这些家属不见搭载身障者事实
[1217.42s -> 1218.96s] 就算检举也没用
[1218.96s -> 1221.10s] 保持不久效果不脏
[1221.10s -> 1222.54s] 还有其他线是
[1222.78s -> 1226.14s] 我也多次投诉过
[1226.14s -> 1229.88s] 可是他们根本不理不睬
[1229.88s -> 1232.74s] 全国三万五千多个身障专用车位
[1232.74s -> 1235.70s] 但政府已发放四十二万张识别证
[1235.70s -> 1237.94s] 导致专用车位一味难求
[1237.94s -> 1239.94s] 身障驾驶人不满的是
[1239.94s -> 1240.98s] 发一张识别证
[1240.98s -> 1242.62s] 因为政府不查核
[1242.62s -> 1245.42s] 反倒让身障家属畅停无阻
[1245.42s -> 1247.46s] 一定要有载送的事实
[1247.46s -> 1249.08s] 因为每个身障朋友需求不同
[1249.08s -> 1251.50s] 但是如果你没有载送的事实的话
[1251.50s -> 1252.78s] 那这个证就不够了
[1252.78s -> 1254.18s] 你就不该停那个车位
[1254.18s -> 1256.06s] 那这个证就应该要被处理
[1256.06s -> 1258.26s] 身障驾驶人建议要加强管理
[1258.26s -> 1260.04s] 首先要从识别证下手
[1260.04s -> 1262.46s] 自驾证与家属证应有区别
[1262.46s -> 1265.36s] 为搭载身障者为停专用车位
[1265.36s -> 1267.00s] 更应该注销五年
[1267.00s -> 1270.48s] 并强调理解不同障别都有停车需求
[1270.48s -> 1272.48s] 但若是让家属滥用
[1272.48s -> 1273.76s] 谈图方便停车
[1273.76s -> 1276.24s] 只会让交通平权大倒退
[1276.24s -> 1277.96s] 公视新闻邻居们朋友组
[1277.96s -> 1279.20s] 徐荣俊综合报导
[1281.90s -> 1282.66s] 极限
[1282.78s -> 1284.44s] 登山家吕忠翰
[1284.44s -> 1288.78s] 今年第五度探访世界第七高峰
[1288.78s -> 1294.00s] 飙高八千一百六十几公尺的道拉吉里峰
[1294.00s -> 1298.10s] 并且成功地无氧供顶
[1298.10s -> 1303.52s] 拿下个人第十座八千米高峰
[1310.34s -> 1311.42s] 2023年
[1311.42s -> 1312.76s] 吕忠翰和挚友张元
[1312.78s -> 1317.12s] 职一同探勘全世界至今无人走完的道拉吉里北风
[1317.12s -> 1320.72s] 在七千多公尺遭遇时速七八十公里的风雪
[1320.72s -> 1322.44s] 眼睛所及形同白墙
[1322.44s -> 1326.14s] 八千公尺要上人线前的地标是一具尸体
[1326.14s -> 1329.94s] 心理压力对很多人来说是会蛮震撼的
[1329.94s -> 1332.82s] 不管是很多外国朋友离开
[1332.82s -> 1336.86s] 或是越来越很亲近的朋友离开
[1336.86s -> 1339.16s] 这个是我一直在学习的
[1339.16s -> 1339.44s] 2024年张元职在法国山区意外坠落身亡
[1339.44s -> 1339.50s] 2024年张元职在法国山区意外坠落身亡
[1339.50s -> 1339.52s] 2024年张元职在法国山区意外坠落身亡
[1339.52s -> 1342.82s] 2024年张元职在法国山区意外坠落身亡
[1342.82s -> 1344.90s] 吕忠翰一度难以平复
[1344.90s -> 1348.74s] 他说今年决定回到道拉吉里感触很多
[1348.74s -> 1351.48s] 我应该把他的精神
[1351.48s -> 1353.84s] 然后我们一起相处的
[1353.84s -> 1355.28s] 为了下一代
